text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
jù:	ю̀:	ju	tja	Pp3fsa		68	12	11	obj														
																							
Mnógo	Мно́го	Mnogo	mnogo	R		69	1	2	amod				he turned himself many times to various beasts										
kráty	крáты	krati	krat	Nmpnn		69	2	3	obl														
pre_wbra-zóvalъ	пре_ѡбра-зо́валъ	preobrazovalъ	preobraža	Vmp--se	Amsnn	69	3	0	root	prf				1									
sebě´	себѣ́	sebě	se	Px---g		69	4	3	obj														
na+	на+	na	na	Sa		69	5	7	case														
razlíčnyę	разли́чныѧ	različnię	različen	Ampny		69	6	7	amod														
źvě´ry	ѕвѣ́ры	źvěri	zvěr	Nmpny	Nmpay	69	7	3	obl				The ending corresponds to jo-stem pl.acc (although <i>zvěrь</i> was an i-stem).										
																							
i+	и+	i	i	C		70	1	2	cc				and he was running and attacking the saint										
tečálъ	течáлъ	tečalъ	tičam	Vmpi-si		70	2	0	root	prf													
i	и	i	i	C		70	3	4	cc														
oustremlę´l+	оустремлѧ́л+	ustremlęl	ustremlja	Vmpi-se		70	4	2	conj														
sę	сѧ	sę	se	Px---a		70	5	4	expl														
na	на	na	na	Sa		70	6	7	case														
stáę	стáѧ	staę	svęt	Afsny		70	7	2	obl	lat				2									
da+	да+	da	da	C		70	8	14	mark		185v	/img/petka/ne_185v.jpg	so that he can make that virtuous life somehow harder					Žítïe Prepodóbnyę.	Жи́тїе Преподо́бныѧ.				
bỳ	бы̀	bi	bъda	Vao-2se		70	9	10	aux	con													
mógalъ	мо́галъ	mogalъ	moga	Vmp--si	Amsnn	70	10	14	aux														
nę´koĭ	нѧ́кои	nękoi	někoi	Ansnn		70	11	12	det														
prepę´tïe	препѧ́тïе	prepętie	prepjatie	Nnsnn		70	12	14	obj														
da	да	da	da	C		70	13	10	fixed														
oučíni	оучи́ни	učini	učinja	Vmip3se		70	14	2	advcl														
éĭ	е́й	ei	tja	Pp3fsd		70	15	14	obl	iobj													
na+	на+	na	na	Sa		70	16	19	case														
tovà	товà	tova	tova	Pd-nsn		70	17	19	det	ext													
dobrodě´telnoe	добродѣ́телное	dobrodětelnoe	dobrodětelen	Ansny		70	18	19	amod					1									
živénïe.	живе́нïе.	živenie	živenie	Nnsnn		70	19	14	obl	iobj													
																							
Nò	Но̀	No	no	C		71	1	9	cc				but Parascheva, the good bride of Christ, had made the Highest God her refuge										
dobráę	добрáѧ	dobraę	dobъr	Afsny		71	2	3	amod														
Nevě´sta	Невѣ́ста	Nevěsta	nevěsta	Nfsny		71	3	9	nsubj														
Xva	Хва	Xva	Xristov	Afsnn		71	4	3	amod	poss													
Paraskéѵa	Параске́ѵа	Paraskeva	Paraskeva	Nfsny		71	5	3	appos														
výšnęgw	вы́шнѧгѡ	višnęgo	vyšni	Amsgy		71	6	7	amod														
Bga	Бга	Bga	Bog	Nmsgy		71	7	9	obj														
býla	бы́ла	bila	sъm	Vapp-si		71	8	9	aux	pprf				1									
polóžila	поло́жила	položila	položa	Vmp--se	Afsnn	71	9	0	root	prf													
pribě´žište	прибѣ́жище	priběžište	priběžište	Nnsnn		71	10	9	obl	pred													
sebě´,	себѣ́,	sebě	se	Px---g		71	11	9	obl	iobj													
																							
i	и	i	i	C		72	1	11	cc				and she chased away all the devils with His help and the sign of Cross										
s'+	с͛+	sъ	s	Si		72	2	3	case														
pómoštъ	по́мощъ	pomoštъ	pomošt	Nfsnn		72	3	11	obl														
egw`,	егѡ̀,	ego	toi	Pp3msa		72	4	3	nmod	poss													
i	и	i	i	C		72	5	8	cc														
s'	с͛	sъ	s	Si		72	6	8	case														
Kréstnoe	Кре́стное	Krestnoe	krъsten	Ansny		72	7	8	amod														
zná-menïe	знá-менïе	znamenie	zname	Nnsnn		72	8	3	conj					1									
vsì	всѝ	vsi	vsěki	Ampnn		72	9	10	det														
dïávoly	дïа́волы	diavoli	diavol	Nmpny		72	10	11	obj														
progónęše,	прого́нѧше,	progonęše	progonja	Vmii3se		72	11	0	root														
																							
i+	и+	i	i	C		73	1	8	cc				and she was breaking all of (Devil's) schemes as some web										
vsę`	всѧ̀	vsę	vsěki	Afpnn		73	2	3	det														
kózni	ко́зни	kozni	koznь	Nfpnn		73	3	8	obj														
egw`	егѡ̀	ego	toi	Pp3msa		73	4	3	nmod	poss													
katò	като̀	kato	kato	C		73	5	7	mark														
nę´koę	нѧ́коѧ	nękoę	někoi	Afsny		73	6	7	det														
páę-žina	пáѧ-жина	paęžina	pajěžina	Nfsnn		73	7	8	advcl					1									
rasterzávaše,	растерзáваше,	rasterzavaše	razterzaju	Vmii3se		73	8	0	root														
																							
i	и	i	i	C		74	1	3	cc				and in the end she was defeating him										
kráĭno	крáйно	kraino	kraino	R		74	2	3	advmod														
poběždávaše	побѣждáваше	poběždavaše	poběždavam	Vmii3si		74	3	0	root														
egw`.	егѡ̀.	ego	toi	Pp3msa		74	4	3	obj														
																							
Počtò	Почто̀	Počto	počto	C		75	1	7	cc				because she, with her female nature, had exceeded the male reason										
ou+	оу+	u	u	Sg		75	2	4	case														
žé-nskom	же́-нском	ženskom	ženski	Amsin		75	3	4	amod					1									
éstestvě	е́стествѣ	estestvě	estestvo	Nnsln		75	4	7	obl	loc													
múžeskïĭ	мꙋ́жескïй	mužeskii	mužski	Amsny		75	5	6	amod														
rázumъ	рáзꙋмъ	razumъ	razum	Nmsnn		75	6	7	obj														
predobíla	предоби́ла	predobila	predobija	Vmp--se	Afsnn	75	7	0	root	prf													
býla.	бы́ла.	bila	sъm	Vap--si		75	8	7	aux	pprf													
																							
Í	И́	I	i	C		76	1	12	cc				and as David defeated the Goliath, so St Parascheva defeated the evil Devil										
kakvótъ	какво́тъ	kakvotъ	kakvoto	Pr		76	2	5	mark														
Dvdvъ	Двдвъ	Dvdvъ	David	Nmsny		76	3	5	nsubj					1									
Golïáѳa	Голïа́ѳа	Goliaѳa	Goliat	Nmsgy		76	4	5	obj														
pobědílъ,	побѣди́лъ,	pobědilъ	pobědja	Vmp--se	Amsnn	76	5	12	advcl	prf													
tákw	тáкѡ	tako	tako	Pr		76	6	12	advmod														
i	и	i	i	C		76	7	8	amod														
Paraskéѵa	Параске́ѵа	Paraskeva	Paraskeva	Nfsny		76	8	12	nsubj														
stáę,	стáѧ,	staę	svęt	Afsny		76	9	8	amod														
lukávagw	лꙋкáвагѡ	lukavago	lukav	Amsgy		76	10	11	amod														
dïávoa	дïа́воа	diavoa	diavol	Nmsgy		76	11	12	obj														
pobě-díla.	побѣ-ди́ла.	pobědila	pobědja	Vmp--se	Afsnn	76	12	0	root	prf				1									
																							
S+	С+	S	s	Si		77	1	3	case				she had made her soul beautiful by such events and virtuous life										
takóvoe	тако́вое	takovoe	takъv	Ansny		77	2	3	amod														
priležánïe,	прилежáнïе,	priležanie	priležanie	Nnsnn		77	3	8	obl														
i	и	i	i	C		77	4	7	cc														
s'+	с͛+	sъ	s	Si		77	5	7	case														
dobrodě´telnoe	добродѣ́телное	dobrodětelnoe	dobrodětelen	Ansny		77	6	7	amod														
živénïe,	живе́нïе,	živenie	živenie	Nnsnn		77	7	3	conj														
oukrasíla	оукраси́ла	ukrasila	ukrasja	Vmp--se	Afsnn	77	8	0	root	prf				1									
býla	бы́ла	bila	sъm	Vap--si		77	9	8	aux	pprf													
dúšu	дꙋ́шꙋ	dušu	duša	Nfsay		77	10	8	obj														
svojù,	свою̀,	svoju	svoi	Afsay		77	11	10	amod	poss													
																							
i	и	i	i	C		78	1	2	cc				and she became the beloved bride of Christ the God										
býla	бы́ла	bila	sъm	Vmp--si	Afsnn	78	2	0	root	prf													
na	на	na	na	Sa		78	3	4	case														
Xrstà	Хрстà	Xrsta	Xristos	Nmsgy		78	4	7	nmod	poss													
Bga	Бга	Bga	Bog	Nmsgy		78	5	4	appos														
vozljúblennaę	возлю́бленнаѧ	vozljublennaę	vъzljubljen	Afsny		78	6	7	amod														
Nevě´sta,	Невѣ́ста,	Nevěsta	nevěsta	Nfsny		78	7	2	obl	pred													
																							
katò	като̀	kato	kato	C		79	1	4	cc				so that the prophecy was to be fulfilled on her:	1									
da+	да+	da	da	C		79	2	4	aux	opt													
sę`	сѧ̀	sę	se	Px---a		79	3	4	expl														
ispólni	испо́лни	ispolni	izpъlnja	Vmip3se		79	4	0	root														
na+	на+	na	na	Sa		79	5	6	case														
néę	не́ѧ	neę	tja	Pp3fsg		79	6	4	obl	iobj													
Proróčeskoe	Проро́ческое	Proročeskoe	proročeski	Ansny		79	7	8	amod														
rečénïe:	рече́нïе:	rečenie	rek	Nnsnn		79	8	4	nsubj														
																							
Vozželáetъ	Возжелáетъ	Vozželaetъ	vъzželaju	Vmip3se		80	1	0	root				ʺLet the king be enthralled by your beautyʺ										
Crъ	Цръ	Crъ	car	Nmsny		80	2	1	nsubj														
dobro-tỳ	добро-ты̀	dobroti	dobrota	Nfsgn		80	3	1	obl					1									
tvoeę`,	твоеѧ̀,	tvoeę	tvoi	Afsgy		80	4	3	amod	poss													
																							
počtꙩ́+	почтꙩ́+	počto	počto	C		81	1	3	cc				because the Christ moved into her with the Father and the Holy Spirit										
sę	сѧ	sę	se	Px---a		81	2	3	expl														
vselílъ	всели́лъ	vselilъ	vselja	Vmp--se	Amsnn	81	3	0	root	prf													
ou+	оу+	u	u	Sg		81	4	5	case														
néę	не́ѧ	neę	tja	Pp3fsg		81	5	3	obl	lat													
Xs	Хс	Xs	Xristos	Nmsny		81	6	3	nsubj														
so	со	so	s	Si		81	7	8	case														
océmъ,	оце́мъ,	ocemъ	otec	Nmsiy		81	8	3	obl														
i	и	i	i	C		81	9	12	cc														
so	со	so	s	Si		81	10	12	case														
stýmъ	сты́мъ	stimъ	svęt	Amsiy		81	11	12	amod					1									
Dú-xomъ.	Дꙋ́-хомъ.	Duxomъ	dux	Nmsiy		81	12	8	conj														
																							
Í	И́	I	i	C		82	1	2	cc				and he dwelled in her as in the Holy Church										
počívalъ	почи́валъ	počivalъ	počivam	Vmp--si	Amsnn	82	2	0	root	prf													
v'+	в͛+	vъ	v	Sl		82	3	4	case														
néę	не́ѧ	neę	tja	Pp3fsg		82	4	2	obl	loc													
kakvótъ	какво́тъ	kakvotъ	kakvoto	Pr		82	5	7	mark														
vъ	въ	vъ	v	Sl		82	6	7	case														
Crkvi	Цркви	Crkvi	cъrkva	Nfsdn		82	7	2	advcl														
stě´i:	стѣ́и:	stěi	svęt	Afsdy		82	8	7	amod														
																							
Vo+	Во+	Vo	v	Sl		83	1	2	case				truly, this St Parascheva did make a church of the Living God from herself										
ístinnu	и́стиннꙋ	istinnu	istina	Nfsan		83	2	6	obl														
táę	тáѧ	taę	toja	Pd-fsn		83	3	5	det	ext				1									
stáę	стáѧ	staę	svęt	Afsny		83	4	5	amod														
Paraskéѵa	Параске́ѵа	Paraskeva	Paraskeva	Nfsny		83	5	6	nsubj														
oučínila	оучи́нила	učinila	učinja	Vmp--se	Afsnn	83	6	0	root	prf													
býla	бы́ла	bila	sъm	Vap--si		83	7	6	aux	pprf													
sebě´	себѣ́	sebě	se	Px---g		83	8	6	obj														
Crkovъ	Црковъ	Crkovъ	cъrkva	Nfsnn		83	9	6	obl	pred													
Bga	Бга	Bga	Bog	Nmsgy		83	10	9	nmod	poss													
živágw.	живáгѡ.	živago	živ	Amsgy		83	11	10	amod														
																							
Ponéže	Поне́же	Poneže	poneže	C		84	1	2	cc				because she saved and protected her soul from sin and worldly impurity										
supázila	су-пáзила	supazila	zapazja	Vmp--se	Afsnn	84	2	0	root	prf				1									
i	и	i	i	C		84	3	4	cc														
ouvárdila	оувáрдила	uvardila	uvardja	Vmp--se	Afsnn	84	4	2	conj														
dúšu	дꙋ́шꙋ	dušu	duša	Nfsay		84	5	2	obj														
svojù	свою̀	svoju	svoi	Afsan		84	6	5	amod	poss													
wt+	ѿ+	ot	ot	Sg		84	7	8	case														
grě´xъ,	грѣ́хъ,	grěxъ	grěx	Nmsnn		84	8	2	obl	abl													
i	и	i	i	C		84	9	12	cc														
wt+	ѿ+	ot	ot	Sg		84	10	12	case														
světóvnyę	свѣто́вныѧ	světovnię	světoven	Afpny		84	11	12	amod														
neči-totỳ.	нечи-тоты̀.	nečitoti	nečistota	Nfpnn		84	12	8	conj					1									
[...]	[...]	[...]	[...]	X		84	13	12	punct					1									
																							
Dovólnw	Дово́лнѡ	Dovolno	dovolno	R		85	1	2	amod				as she sat for many years in the desert									6	Petka in Blachernae
godíni	годи́ни	godini	godina	Nfpnn		85	2	4	obl														
katò	като̀	kato	kato	C		85	3	4	mark														
sědę´la	сѣдѧ́ла	sědęla	sedja	Vmp--si	Afsnn	85	4	12	advcl	prf													
stáę	стáѧ	staę	svęt	Afsny		85	5	4	nsubj														
ou	оу	u	u	Sg		85	6	8	case														
ónaę	о́наѧ	onaę	onja	Pd-fsn		85	7	8	det	ext													
pustýnę:	пꙋсты́нѧ:	pustinę	pustinja	Nfsnn		85	8	4	obl	loc													
Ou	оу	U	u	Sg		85	9	11	case				one night she stood up to pray, as usual										
edí-na	еди́-на	edina	edin	Afsnn		85	10	11	det					1									
nóštь	но́щь	noštъ	nošt	Nfsnn		85	11	12	obl	loc													
vostánala	востáнала	vostanala	vъvstana	Vmp--se	Afsnn	85	12	0	root	prf													
na	на	na	na	Sa		85	13	14	case														
mltvu	млтвꙋ	mltvu	molitva	Nfsan		85	14	12	obl	lat													
po	по	po	po	Sl		85	15	16	case														
obyčáju	обычáю	običaju	obyčaj	Nmsdn		85	16	12	obl														
svoemú,	своемꙋ́,	svoemu	svoi	Amsdn		85	17	16	amod	poss													
																							
i+	и+	i	i	C		86	1	2	cc				and she raised her hands lovingly towards the heavens										
vozdvígnala	воздви́гнала	vozdvignala	vъzdvigna	Vmp--se	Afsnn	86	2	0	root	prf													
rú-cě	рꙋ́-цѣ	rucě	rъka	Nfdnn		86	3	2	obj					1									
svо́ĭ	сво́й	svoi	svoi	Afpnn		86	4	3	amod	poss													
so	со	so	s	Si		86	5	6	case														
oumilénïe	оумиле́нïе	umilenie	umilenie	Nnsnn		86	6	2	obl														
na	на	na	na	Sa		86	7	8	case														
nbo,	нбо,	nbo	nebe	Nnsnn		86	8	2	obl	lat													
																							
i+	и+	i	i	C		87	1	2	cc				and she saw an angel of God										
víděla	ви́дѣла	viděla	vidja	Vmp--si	Afsnn	87	2	0	root	prf													
Ággla	áггла	Aggla	angel	Nmsgy		87	3	2	obj														
Bžia	Бжиа	Bžia	božii	Amsgn		87	4	3	amod	poss													
na	на	na	na	Sa		87	5	6	case				looking like a shiny young (boy)										
óbrazъ	о́бразъ	obrazъ	obraz	Nmsnn		87	6	3	nmod														
mlá_dšago	млá_дшаго	mladšago	mladši	Amsgy		87	7	6	amod					1									
pre_svě´tlagw,	пре_свѣ́тлагѡ,	presvětlago	presvětlii	Amsgy		87	8	7	conj														
																							
i+	и+	i	i	C		88	1	2	cc				and he came to her										
prïĭšel	прïйшел	priišel	priida	Vmp--se	Amsnn	88	2	0	root	prf													
pri+	при+	pri	pri	Sa		88	3	4	case														
néę	не́ѧ	neę	tja	Pp3fsg		88	4	2	obl	lat													
																							
i+	и+	i	i	C		89	1	2	cc				and he said to her:										
rečè	речѐ	reče	reka	Vmia3se		89	2	0	root														
éĭ:	е́й:	ei	tja	Pp3fsd		89	3	2	obl	iobj													
																							
O+	О+	O	o	I		90	1	2	discourse				ʺo virgin, leave the desert!ʺ										
děvíce	дѣви́це	děvice	děvica	Nfsvy		90	2	3	vocative														
wstávi	ѡстáви	ostavi	ostavja	Vmm-2se		90	3	0	root					1									
pustýnju,	пꙋсты́ню,	pustinju	pustinja	Nfsan		90	4	3	obj														
																							
vozvarní+	возварни́+	vozvarni	vъzvъrna	Vmm-2se		91	1	0	root				ʺgo backʺ										
sę	сѧ	sę	se	Px---a		91	2	1	expl														
																							
i	и	i	i	C		92	1	2	cc				ʺand return to your fatherlandʺ										
idì	идѝ	idi	ida	Vmm-2si		92	2	0	root														
na	на	na	na	Sa		92	3	4	case														
otéčestvo	оте́чество	otečestvo	otečestvo	Nnsnn		92	4	2	obl	lat													
svoè,	своѐ,	svoe	svoi	Ansny		92	5	4	amod	poss													
																							
ponéže	поне́же	poneže	poneže	C		93	1	3	cc				ʺbecause it is appropriate for you to give your body to the earth thereʺ										
támo	тáмо	tamo	tamo	R		93	2	3	advmod														
po-dóbnw	по-до́бнѡ	podobno	podoben	Ansnn		93	3	0	root					1									
éstь	е́сть	estъ	sъm	Vmip3si		93	4	3	cop														
tebě´	тебѣ́	tebě	ti	Pp2-sg		93	5	3	obl	iobj													
da	да	da	da	C		93	6	7	mark														
wt_dadéšъ	ѿ_даде́шъ	otdadešъ	otdam	Vmip3se		93	7	3	acl														
Tě´lo	Тѣ́ло	Tělo	tělo	Nnsnn		93	8	7	obj														
tvо́ĭ	тво́й	tvoi	tvoi	Amsny		93	9	10	amod	poss													
zemlì,	землѝ,	zemli	zemlja	Nfsdn		93	10	7	obl	iobj													
a	а	a	a	C		93	11	15	cc				ʺbut (for) your spirit (it is appropriate) to go to the angelic dwellingsʺ										
Dxъ	Дхъ	Dxъ	dux	Nmsny		93	12	15	nsubj														
tvо́ĭ	тво́й	tvoi	tvoi	Amsny		93	13	12	amod	poss													
da-	да-	da	da	C		93	14	15	mark					1									
poíde	пои́де	poide	poida	Vmip3se		93	15	7	conj														
na	на	na	na	Sa		93	16	18	case														
Ágglskoe	áгглское	Agglskoe	angelski	Ansny		93	17	18	amod														
selénïe.	селе́нïе.	selenie	selenie	Nnsnn		93	18	15	obl	lat													
																							
I	И	I	i	C		94	1	8	cc				and the Reverend (Petka), as she saw that vision, (ʺthenʺ she) understood, 										
Prepodóbnaę	Преподо́бнаѧ	Prepodobnaę	prepodoben	Afsny		94	2	8	nsubj														
katò	като̀	kato	kato	C		94	3	4	mark														
razsmotrì	разсмотрѝ	razsmotri	razsmotrju	Vmia3se		94	4	8	advcl														
tovà	товà	tova	tova	Pd-nsn		94	5	6	det	ext				1									
vidě´nïe,	видѣ́нïе,	viděnie	videnie	Nnsnn		94	6	4	obj														
i+	и+	i	i	C		94	7	1	fixed														
razumě´,	разꙋмѣ́,	razumě	razuměja	Vmia3se		94	8	0	root														
kakò	како̀	kako	kako	Pq		94	9	14	mark				that it was a command from God										
tovà	товà	tova	tova	Pd-nsn		94	10	11	det	ext													
povelénïe	повеле́нïе	povelenie	povelenie	Nnsnn		94	11	14	obl	pred													
wt	ѿ	ot	ot	Sg		94	12	13	case														
Bga	Бга	Bga	Bog	Nmsgy		94	13	14	obl	abl													
éstь,	е́сть,	estъ	sъm	Vmip3si		94	14	8	advcl														
																							
i	и	i	i	C		95	1	2	cc				and she was glad that she was going to leave the prison of her body										
Rádovaše+	Рáдоваше+	Radovaše	raduvam	Vmii3si		95	2	0	root														
sę	сѧ	sę	se	Px---a		95	3	2	expl					1									
katò	като̀	kato	kato	C		95	4	8	mark														
xóče	хо́че	xoče	xoču	Vaip3si		95	5	8	aux	fut													
da+	да+	da	da	C		95	6	5	fixed	inf													
sę`	сѧ̀	sę	se	Px---a		95	7	8	expl														
razdělì	раздѣлѝ	razděli	razdelja	Vmip3se		95	8	2	advcl														
wt	ѿ	ot	ot	Sg		95	9	11	case														
tělésnoe	тѣле́сное	tělesnoe	tělesen	Ansny		95	10	11	amod														
sprežénïe,	спреже́нïе,	spreženie	spreženie	Nnsnn		95	11	8	obl	abl													
																							
a+	а+	a	a	C		96	1	5	cc				but she was sad because of (leaving) the desert life										
za	за	za	za	Sa		96	2	4	case														
pustýnnoe	пꙋсты́нное	pustinnoe	pustinen	Ansny		96	3	4	amod														
ži-vénïe	жи-ве́нïе	živenie	živenie	Nnsnn		96	4	5	obl					1									
skorbę´še:	скорбѧ́ше:	skorbęše	skъrbja	Vmii3si		96	5	0	root														
																							
Ponéže	Поне́же	Poneže	poneže	C		97	1	10	cc				because nothing else can purify human soul (so well)										
níčto	ни́что	ničto	ničto	Pz		97	2	10	nsubj														
drúgoe	дрꙋ́гое	drugoe	drug	Ansny		97	3	2	amod														
tákw	тáкѡ	tako	tako	Pr		97	4	10	advmod														
dšu	дшꙋ	dšu	duša	Nfsay		97	5	10	obj														
člčskoe	члчское	člčskoe	človečeski	Ansny		97	6	5	amod														
ne+	не+	ne	ne	Qz		97	7	8	advmod														
móže	мо́же	može	moga	Vaip3si		97	8	10	aux														
da	да	da	da	C		97	9	8	fixed	inf				1									
wčísti	ѡчи́сти	očisti	očistja	Vmip3se		97	10	0	root														
i+	и+	i	i	C		97	11	15	cc				and (nothing else can) bring it to the original perfection										
na	на	na	na	Sa		97	12	13	case														
pérvo_obrázïe	пе́рво_обрáзïе	pervoobrazie	pervoobrazie	Ansnn		97	13	15	obl	lat													
da+	да+	da	da	C		97	14	15	aux	inf													
privedè	приведѐ	privede	privedja	Vmip3se		97	15	10	conj														
kakvot	каквот	kakvotъ	kakvoto	Pr		97	16	20	mark				as the life in desert and silence										
pustýnnoe	пꙋсты́нное	pustinnoe	pustinja	Ansny		97	17	20	amod														
i+	и+	i	i	C		97	18	19	cc														
bezmólvnoe	безмо́лвное	bezmolvnoe	bezmoliven	Ansny		97	19	17	conj					1									
živénïe.	живе́нïе.	živenie	živenie	Nnsnn		97	20	10	advcl														
																							
Obáče	Обáче	Obače	obače	C		98	1	7	cc				but even if she did not want, she left the desert										
i+	и+	i	i	C		98	2	3	advmod														
da+	да+	da	da	C		98	3	6	mark														
ne	не	ne	ne	Qz		98	4	5	advmod														
býla	бы́ла	bila	sъm	Vapp-si		98	5	6	aux	pprf													
ískala	и́скала	iskala	iskam	Vmp--si	Afsnn	98	6	7	advcl	prf													
wt_stávila	ѿ_стáвила	otstavila	ostavja	Vmp--se	Afsnn	98	7	0	root	prf													
pustýnju,	пꙋсты́ню,	pustinju	pustinja	Nfsan		98	8	7	obj														
																							
i	и	i	i	C		99	1	4	cc				and from there she went to Tsarigrad										
wt	ѿ	ot	ot	Sg		99	2	3	case														
támo	тáмо	tamo	tamo	R		99	3	4	advmod					1									
poĭšlà	пойшлà	poišla	poida	Vmp--se	Afsnn	99	4	0	root	prf													
na	на	na	na	Sa		99	5	6	case														
Cri_Grad,	Цри_Град,	CriGrad	Carigrad	Nmsnn		99	6	4	obl	lat													
																							
i+	и+	i	i	C		100	1	2	cc				and she entered the beautiful church of St Sophia										
vlę´zla	влѧ́зла	vlęzla	vljazam	Vmp--si	Afsnn	100	2	0	root	prf													
vъ	въ	vъ	v	Sa		100	3	5	case														
prekrásnaę	прекрáснаѧ	prekrasnaę	prekrasen	Afsny		100	4	5	amod														
Crkov	Црков	Crkov	cъrkva	Nfsnn		100	5	2	obl	lat													
stýę	сты́ѧ	stię	svęt	Afsny		100	6	7	amod														
Sofï´ĭ:	Софḯй:	Sofii	Sofia	Nfsdy		100	7	5	nmod	poss													
Tá-kw	Тá-кѡ	Tako	tako	Pr		100	8	11	cc				as well as the church of Most Holy Mother of God	1									
i+	и+	i	i	C		100	9	8	fixed														
vъ	въ	vъ	v	Sl		100	10	11	case														
Crkvi	Цркви	Crkvi	cъrkva	Nfsdy		100	11	6	conj	lat													
pre_stýĭ	пре_сты́й	prestii	presvěti	Afsgy		100	12	13	amod														
Bdcy	Бдцы	Bdci	Bogorodica	Nfsdy		100	13	11	nmod	poss													
í+	и́+	i	toi	Pp3msn		100	14	15	nmod				which is in Blachernae										
že	же	že	že	Qd		100	15	17	mark														
vъ	въ	vъ	v	Sl		100	16	17	case														
Vlaxérnax,	Влахе́рнах,	Vlaxernax	Vlaxerna	Nfpln		100	17	10	acl	loc													
																							
i+	и+	i	i	C		101	1	4	cc				and there she bowed to the icon of Most Pure Mother of God										
támo+	тáмо+	tamo	tamo	R		101	2	4	advmod														
sę	сѧ	sę	se	Px---a		101	3	4	expl														
pokloníla	поклони́ла	poklonila	poklonja	Vmp--se	Afsnn	101	4	0	root	prf				1									
na	на	na	na	Sa		101	5	6	case														
İkónu	Iко́нꙋ	Ikonu	ikona	Nfsay		101	6	4	obl	iobj													
Prečstyę	Пречстыѧ	Prečstię	prečist	Afsgy		101	7	8	amod														
Bgomátere,	Бгомáтере,	Bgomatere	Bogomati	Nfsgy		101	8	6	nmod	poss													
																							
i	и	i	i	C		102	1	4	cc				and from there she went to her fatherland, Epibates									7	Death of Petka
wt+	ѿ+	ot	ot	Sg		102	2	3	case														
támo	тáмо	tamo	tamo	R		102	3	4	advmod														
poĭšlà	пойшлà	poišla	poida	Vmp--se	Afsnn	102	4	0	root	prf													
vъ	въ	vъ	v	Sa		102	5	6	case														
otéčestvo	оте́чество	otečestvo	otečestvo	Nnsnn		102	6	4	obl	lat													
svoè	своѐ	svoe	svoi	Ansny		102	7	6	amod	poss				1									
epѵvat.	епѵват.	epvvat	Epivat	Nmsnn		102	8	6	appos														
																							
Támo	Тáмо	Tamo	tamo	R		103	1	4	advmod				there she lived for some time										
nę´koliko	нѧ́колико	nękoliko	několko	Pi		103	2	3	amod														
vrémę	вре́мѧ	vremę	vrěme	Nnsnn		103	3	4	obl														
poživéęla,	поживе́ѧла,	poživeęla	poživeja	Vmpi-se		103	4	0	root	prf													
																							
alà	алà	ala	ala	C		104	1	3	cc				but she did not change her desert way of life (ʺworkʺ)										
ne	не	ne	ne	Qz		104	2	3	advmod														
izměníla	измѣни́ла	izměnila	izměnja	Vmp--se	Afsnn	104	3	0	root	prf													
pus-tynnago	пꙋс-тыннаго	pustinnago	pustinen	Amsgy		104	4	5	amod					1									
trúda	трꙋ́да	truda	trud	Nmsgn		104	5	3	obj														
svoegw`	своегѡ̀	svoego	svoi	Amsgy		104	6	5	amod	poss													
sireč:	сиреч:	sireč	sireč	Qg		104	7	8	mark				that is, fasting and prayer										
Post	Пост	Post	post	Nmsnn		104	8	5	acl														
i+	и+	i	i	C		104	9	10	cc														
mltva.	млтва.	mltva	molitva	Nfsnn		104	10	8	conj														
																							
I+	И+	I	i	C		105	1	9	cc				and, as the time closed on for her to go to God,										
katò	като̀	kato	kato	Pr		105	2	3	mark														
približílo	приближи́ло	približilo	približa	Vmp--se	Ansnn	105	3	9	advcl	prf													
vrémę	вре́мѧ	vremę	vrěme	Nnsnn		105	4	3	nsubj					1									
da+	да+	da	da	C		105	5	6	mark														
poíde	пои́де	poide	poida	Vmip3se		105	6	4	acl														
pri	при	pri	pri	Sa		105	7	8	case														
Bga,	Бга,	Bga	Bog	Nmsgy		105	8	6	obl	lat													
pomólila+	помо́лила+	pomolila	pomolja	Vmp--se	Afsnn	105	9	0	root	prf			she prayed appropriately for herself and the whole world										
sę	сѧ	sę	se	Px---a		105	10	9	expl														
prilě´žno	прилѣ́жно	prilěžno	priležno	R		105	11	9	advmod														
za	за	za	za	Sa		105	12	13	case														
sebě´,	себѣ́,	sebě	se	Px---g		105	13	9	obl														
i+	и+	i	i	C		105	14	17	cc														
za+	за+	za	za	Sa		105	15	17	case														
vsýę	всы́ѧ	vsię	vъs	Amsoy		105	16	17	amod	p_adj													
svě´t',	свѣ́т͛,	světъ	svět	Nmsnn		105	17	13	conj					1									
																							
i+	и+	i	i	C		106	1	6	cc				and thus she rendered her blessed soul to God's hands										
tákw	тáкѡ	tako	tako	Pr		106	2	6	advmod														
Blžennu	Блженнꙋ	Blžennu	bležen	Afsan		106	3	4	amod														
Dúšu	Дꙋ́шꙋ	Dušu	duša	Nfsnn		106	4	6	obj														
svojù	свою̀	svoju	svoi	Afsay		106	5	4	amod	poss													
predála	предáла	predala	predam	Vmp--se	Afsnn	106	6	0	root	prf													
vъ	въ	vъ	v	Sa		106	7	8	case														
Rúcě	Рꙋ́цѣ	Rucě	rъka	Nfdnn		106	8	6	obl	lat													
