text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
onï´a	онḯа	onia	onja	Pd-mpn		144	2	3	det	ext													
člci	члци	člci	člověk	Nmpny		144	3	5	nsubj					1									
bě´xa	бѣ́ха	běxa	sъm	Vaii3pi		144	4	5	cop														
glúpavy	глꙋ́павы	glupavi	glupav	Ampnn		144	5	0	root														
i+	и+	i	i	C		144	6	8	cc														
ne+	не+	ne	ne	Qz		144	7	8	amod														
rázumny,	рáзꙋмны,	razumni	razumen	Ampnn		144	8	5	conj														
																							
i+	и+	i	i	C		145	1	6	cc				and they couldn't understand that (it was a) holy body										
ne+	не+	ne	ne	Qz		145	2	3	advmod														
mogóxa	мого́ха	mogoxa	moga	Vaii3pi		145	3	6	aux														
da+	да+	da	da	C		145	4	3	fixed	inf													
sè	сѐ	se	se	Px---a		145	5	6	expl					1									
osě´tetь	осѣ́теть	osětetъ	usětja	Vmip3pe		145	6	0	root														
za+	за+	za	za	Sg		145	7	10	case														
onovà	оновà	onova	onova	Pd-nsn		145	8	10	det	ext													
stóe	сто́е	stoe	svęt	Ansny		145	9	10	amod														
tě´lo.	тѣ́ло.	tělo	tělo	Nnsnn		145	10	6	obl														
																							
zaštò	защо̀	zašto	zašto	R		146	1	5	cc				because nobody knew that St Petka was buried there										
i+	и+	i	i	C		146	2	5	advmod														
níkoi	ни́кои	nikoi	nikoi	Pz---n		146	3	5	nsubj														
ne	не	ne	ne	Qz		146	4	5	advmod					1									
znáeše	знáеше	znaeše	znaja	Vmii3si		146	5	0	root														
čê+	че̂+	če	če	C		146	6	9	mark														
e	е	e	sъm	Vaip3si		146	7	9	aux	pass													
támo	тáмо	tamo	tamo	R		146	8	9	advmod														
pogrebéna	погребе́на	pogrebena	pogreba	Vmpa-se	Afsnn	146	9	5	advcl														
staa	стаа	staa	svęt	Afsny		146	10	11	amod														
pétka.	пе́тка.	petka	Petka	Nfsny		146	11	9	obj														
																							
óti	о́ти	oti	oti	C		147	1	6	cc				because she was buried since long	1									
bě´še	бѣ́ше	běše	sъm	Vaii3si		147	2	6	aux	pprf													
wt+	ѿ+	ot	ot	Sg		147	3	4	case														
dávna	дáвна	davna	davno	Ansgn		147	4	6	obl														
bilà	билà	bila	sъm	Vap--si		147	5	6	aux	pass													
pogrebéna.	погребе́на.	pogrebena	pogreba	Vmpa-se	Afsnn	147	6	0	root														
																							
àmì+	àмѝ+	ami	ami	C		148	1	4	cc				and they wondered a lot what should they do										
se	се	se	se	Px---a		148	2	4	expl														
mnw^go	мнѡ̂го	mnogo	mnogo	R		148	3	4	advmod					1									
čjúdixa	чю́диха	čjudixa	čudja	Vmii3pi		148	4	0	root														
kákь	кáкь	kakъ	kak	Pq		148	5	4	advmod														
da+	да+	da	da	C		148	6	4	mark														
stórętь.	сто́рѧть.	storętъ	storja	Vmip3pe		148	7	4	advcl														
																							
i+	и+	i	i	C		149	1	2	cc				and they said to each other:										
rékoxa+	ре́коха+	rekoxa	reka	Vmii3pe		149	2	0	root														
si^	си̂	si	se	Px---d		149	3	2	expl														
méždu	ме́ждꙋ	meždu	meždu	Si		149	4	5	case														
sébě.	се́бѣ.	sebě	se	Px---g		149	5	2	obl					1									
																							
kóĭ	ко́й	koi	koi	Pq---n		150	1	4	nsubj				ʺwho would dig elsewhereʺ										
pákь	пáкь	pakъ	pak	R		150	2	4	advmod														
da+	да+	da	da	C		150	3	4	aux	opt													
kopáe	копáе	kopae	kopaja	Vmip3si		150	4	0	root														
na+	на+	na	na	Sl		150	5	7	case														
drúgo	дрꙋ́го	drugo	drug	Ansnn		150	6	7	amod														
mě´sto.	мѣ́сто.	město	město	Nnsnn		150	7	4	obl	loc													
																							
àmì+	àмѝ+	ami	ami	C		151	1	2	cc				ʺthis grave here is wide and deep enoughʺ										
e	е	e	sъm	Vmip3si		151	2	0	root														
túka	тꙋ́ка	tuka	tuka	R		151	3	2	advmod					1									
tóizi	то́изи	toizi	tozi	Pd-msn		151	4	5	det	ext													
gróbь	гро́бь	grobъ	grob	Nmsnn		151	5	2	nsubj														
dósta	до́ста	dosta	dosta	R		151	6	7	amod														
širókь	широ́кь	širokъ	širok	Amsnn		151	7	5	amod														
i+	и+	i	i	C		151	8	9	cc														
glьbókь,	гльбо́кь,	glъbokъ	glъbok	Amsnn		151	9	7	conj														
																							
da+	да+	da	da	C		152	1	2	aux	opt			ʺlet's throw that corpse (here) as well, so that it doesn't stinkʺ										
tú_rime	тꙋ́_риме	turime	turja	Vmip1pe		152	2	0	root					1									
i+	и+	i	i	C		152	3	5	cc														
onázi	онáзи	onazi	onzi	Pd-fsn		152	4	5	det	ext													
mrь´ša,	мрь́ша,	mrъša	mъrša	Nfsnn		152	5	2	obj														
da+	да+	da	da	C		152	6	8	mark														
nè	нѐ	ne	ne	Qz		152	7	8	advmod														
smrdi.	смрди.	smrdi	smъrdja	Vmip3si		152	8	2	advcl														
																							
a+	а+	a	a	C		153	1	10	cc				ʺand if it would be a holy body, God will take it outʺ										
tò	то̀	to	to	Qd		153	2	1	fixed														
akò	ако̀	ako	ako	C		153	3	4	mark					1									
bь´de	бь́де	bъde	bъda	Vmip3se		153	4	11	acl														
tovà	товà	tova	tova	Pd-nsn		153	5	4	nsubj	ext													
sto	сто	sto	svęt	Ansnn		153	6	7	amod														
tě´lo,	тѣ́ло,	tělo	tělo	Nnsnn		153	7	4	obl	pred													
bь	бь	bъ	bog	Nmsny		153	8	11	nsubj														
šte+	ще+	šte	šta	Vaip3si		153	9	11	aux	fut													
go	го	go	toi	Pp3msa		153	10	9	obj														
izvádi.	извáди.	izvadi	izvadja	Vmip3se		153	11	0	root														
																							
i+	и+	i	i	C		154	1	2	cc				and they buried that corpse there next to that holy body										
zarí_naxa	зари́_наха	zarinaxa	zarina	Vmii3pe		154	2	0	root					1									
onázi	онáзи	onazi	onzi	Pd-fsn		154	3	4	det	ext													
mrь´ša	мрь́ша	mrъša	mъrša	Nfsnn		154	4	2	obj														
támo,	тáмо,	tamo	tamo	R		154	5	2	advmod														
pri+	при+	pri	pri	Sl		154	6	9	case														
onovà	оновà	onova	onova	Pd-nsn		154	7	9	amod	ext													
stóe	сто́е	stoe	svęt	Ansny		154	8	9	det														
tě´lo,	тѣ́ло,	tělo	tělo	Nnsnn		154	9	2	obl	loc				1									
																							
i+	и+	i	i	C		155	1	2	cc				and they all went home										
razy_dóxa+	разы_до́ха+	razidoxa	razida	Vmii3pe		155	2	0	root														
se	се	se	se	Px---a		155	3	2	expl														
po+	по+	po	po	Sl		155	4	5	case														
domá+	домá+	doma	dom	Nmsgn		155	5	2	obl	lat													
sy.	сы.	si	se	Px---d		155	6	5	nmod	poss													
																							
I+	И+	I	i	C		156	1	5	cc				one of them (was) a certain Georgi, a good Christian									9	Recovery of the Relics
wt+	ѿ+	ot	ot	Sg		156	2	3	case														
tě´x	тѣ́х	těx	tě	Pp3-pg		156	3	5	obl														
ně´ko	нѣ́ко	něko	někoi	Amsny		156	4	5	det														
člkь	члкь	člkъ	člověk	Nmsny		156	5	0	root					1									
gew´rgïe	геѡ́ргїе	georgie	Georgi	Nmsvy		156	6	5	acl														
íme+	и́ме+	ime	ime	Nnsnn		156	7	6	nsubj														
to+	то+	to	to	Pd-nsn		156	8	7	det	p_nom													
mu	мꙋ	mu	toi	Pp3msd		156	9	7	nmod	poss													
xristïáninь	христїáнинь	xristianinъ	xristianin	Nmsny		156	10	5	appos														
dóbrь,	до́брь,	dobrъ	dobъr	Amsnn		156	11	10	amod														
																							
i+	и+	i	i	C		157	1	15	cc				and as he also went home and dined, he stood up to pray to God										
tói	то́и	toi	toi	Pp3msn		157	2	15	nsubj														
ka_tó+	ка_то́+	kato	kato	C		157	3	5	mark					1									
si	си	si	se	Px---d		157	4	5	expl														
poidè	поидѐ	poide	poida	Vmia3se		157	5	15	advcl														
domá+	домá+	doma	dom	Nmsgn		157	6	5	obl	lat													
si.	си.	si	se	Px---d		157	7	6	nmod	poss													
i+	и+	i	i	C		157	8	10	cc														
po+	по+	po	po	Sl		157	9	10	case														
večérě	вече́рѣ	večerě	večer	Nfsdn		157	10	15	obl	loc													
nápokonь	нáпоконь	napokonъ	napokon	R		157	11	12	advmod														
stanь^	стань̂	stanъ	stana	Vmia3se		157	12	15	aux					1									
da+	да+	da	da	C		157	13	12	fixed														
sè	сѐ	se	se	Px---a		157	14	15	expl														
pom´li	пом́ли	pomli	pomolja	Vmip3se		157	15	0	root														
bu,	бꙋ,	bu	bog	Nmsdy		157	16	15	obl	iobj													
kató+	като́+	kato	kato	C		157	17	19	mark				as he always did, doing a lot of prayer										
si	си	si	se	Px---d		157	18	19	expl														
číněše	чи́нѣше	činěše	činja	Vmii3si		157	19	15	advcl														
sě´kogy	сѣ́когы	sěkogi	vsěkoga	Pi		157	20	19	advmod														
m´lba.	м́лба.	mlba	molba	Nfsnn		157	21	19	obj					1									
mnw^go.	мнѡ̂го.	mnogo	mnogo	R		157	22	19	advmod														
																							
i+	и+	i	i	C		158	1	4	cc				and at the twilight he fell down asleep										
na+	на+	na	na	Sl		158	2	3	case														
sъmnúvanïe	съмнꙋ́ванїе	sъmnuvanie	sъmnuvanie	Nnsnn		158	3	4	obl	loc													
zaspà.	заспà.	zaspa	zaspja	Vmia3se		158	4	0	root														
																							
i+	и+	i	i	C		159	1	2	cc				and he saw a woman (looking) like a queen										
vidě`	видѣ̀	vidě	vidja	Vmia3si		159	2	0	root														
ednà	еднà	edna	edin	Afsnn		159	3	4	det														
že_nâ	же_нâ	žena	žena	Nfsny		159	4	2	obj					1									
katô	като̂	kato	kato	C		159	5	7	mark														
ednà	еднà	edna	edin	Afsnn		159	6	7	det														
crca	црца	crca	carica	Nfsny		159	7	4	acl														
																							
i+	и+	i	i	C		160	1	2	cc				and she sat on a shiny golden throne										
sědì	сѣдѝ	sědi	sědja	Vmip3si		160	2	0	root														
na	на	na	na	Sl		160	3	4	case														
stólь	сто́ль	stolъ	stol	Nmsnn		160	4	2	obl	loc													
zlátь	злáть	zlatъ	zlat	Amsnn		160	5	4	amod														
svě_tlikavь,	свѣ_тликавь,	světlikavъ	světlikav	Amsnn		160	6	4	amod					1									
																							
i+	и+	i	i	C		161	1	4	cc				and many beautiful, shiny boys (stood) around her			Tixon.d.: i+okolò njéa stoę´tь mnw^go voíne xúbavi svě´tlikavy.							
okolo	около	okolo	okolo	Sg		161	2	3	case														
njéa	нѥ́а	njea	tja	Pp3fsg		161	3	4	obl	loc													
mw´m'ci	мѡ́м͛ци	momъci	momъk	Nmpny		161	4	0	root														
xúbavy	хꙋ́бавы	xubavi	xubav	Ampnn		161	5	4	amod														
svě_tlíkavy.	свѣ_тли́кавы.	světlikavi	světlikav	Ampnn		161	6	5	conj					2									
																							
i+	и+	i	i	C		162	1	4	cc		100v	/img/petka/ljub_100v.jpg	and he was scared					staa pét'ka.	стаа пе́т͛ка.				
tóĭ+	то́й+	toi	toi	Pp3msn		162	2	4	nsubj														
se	се	se	se	Px---a		162	3	4	expl														
upláši,	ꙋплáши,	uplaši	uplaša	Vmia3se		162	4	0	root														
																							
i+	и+	i	i	C		163	1	2	cc				and he fell to the ground										
páde	пáде	pade	pasti	Vmia3se		163	2	0	root														
ná+	нá+	na	na	Sa		163	3	4	case														
zemlja,	землꙗ,	zemlja	zemja	Nfsnn		163	4	2	obl	lat													
																							
i+	и+	i	i	C		164	1	2	cc				and he trembled										
ra_strepéra+	ра_стрепе́ра+	rastrepera	rastreperja	Vmia3se		164	2	0	root					1									
se,	се,	se	se	Px---a		164	3	2	expl														
																							
wt+	ѿ+	ot	ot	Sg		165	1	2	case				he couldn't watch that light for its beauty										
xúbostь	хꙋ́бость	xubostъ	xubost	Nfsnn		165	2	6	obl														
ne+	не+	ne	ne	Qz		165	3	4	advmod														
móžaše	мо́жаше	možaše	moga	Vaii3si		165	4	6	aux														
da+	да+	da	da	C		165	5	4	fixed	inf													
gléda	гле́да	gleda	gledam	Vmip3si		165	6	0	root														
tója	то́ꙗ	toja	toja	Pd-msn		165	7	8	det	ext				1									
svě´tь.	свѣ́ть.	světъ	svět	Nmsnn		165	8	6	obj														
																							
I+	И+	I	i	C		166	1	9	cc				and one of those beautiful shiny young men stepped to him										
edínь	еди́нь	edinъ	edin	Amsnn		166	2	9	nsubj														
wt+	ѿ+	ot	ot	Sg		166	3	8	case														
onï´a	онḯа	onia	onja	Pd-mpn		166	4	8	det	ext													
xúbavy	хꙋ́бавы	xubavi	xubav	Ampnn		166	5	8	amod														
i+	и+	i	i	C		166	6	7	cc														
světlíkavy	свѣтли́кавы	světlikavi	světlikav	Ampnn		166	7	5	conj														
mó_m'ci	мо́_м͛ци	momъci	momъk	Nmpny		166	8	2	nmod					1									
pristь´pi	присть́пи	pristъpi	pristъpja	Vmia3se		166	9	0	root														
																							
i+	и+	i	i	C		167	1	2	cc				and he seized his arm										
uzé+	ꙋзе́+	uze	vzema	Vmia3se		167	2	0	root														
go	го	go	toi	Pp3msa		167	3	2	obj														
za+	за+	za	za	Sg		167	4	5	case														
rьkâ,	рькâ,	rъka	rъka	Nfsnn		167	5	2	obl														
																							
i+	и+	i	i	C		168	1	2	cc				and he said to him:										
rčé+	рче́+	rče	reka	Vmia3se		168	2	0	root														
mu.	мꙋ.	mu	toi	Pp3msd		168	3	2	obl	iobj													
																							
stanì	станѝ	stani	stana	Vmm-2se		169	1	0	root				ʺstand up, Georgi!ʺ										
gew´_rgïe	геѡ́_ргїе	georgie	Georgi	Nmsvy		169	2	1	vocative					1									
																							
i+	и+	i	i	C		170	1	5	cc				ʺand as you did soʺ			Vuković 1536: Gewrgïe glje, vьskujù táko prězrě´ste tě´lo prěpodw´bnyjè pétky.							
óti+	о́ти+	oti	oti	C		170	2	5	cc														
ste	сте	ste	sъm	Vaip2pi		170	3	5	aux	prf													
takà	такà	taka	taka	Pr		170	4	5	advmod														
stórile,	сто́риле,	storile	storja	Vmp--pe		170	5	0	root														
																							
ta+	та+	ta	ta	C		171	1	3	cc				ʺas you left that stinking body next to the body of St Petkaʺ										
stè	стѐ	ste	sъm	Vaip2pi		171	2	3	aux	prf													
ostávile	остáвиле	ostavile	ostavja	Vmp--pe		171	3	0	root					1									
onovà	оновà	onova	onova	Pd-nsn		171	4	5	det	ext													
tě´lo	тѣ́ло	tělo	tělo	Nnsnn		171	5	3	obj														
vonéšto,	воне́що,	vonešto	vonja	Ansnn	Vmpp-sia	171	6	5	amod														
pri+	при+	pri	pri	Sl		171	7	8	case														
tě´lo+	тѣ́ло+	tělo	tělo	Nnsnn		171	8	3	obl	loc													
to	то	to	tъ	Pd-nsn		171	9	8	det	p_nom													
stě´i	стѣ́и	stěi	svęt	Afsdy		171	10	11	amod														
pét'ky.	пе́т͛кы.	petъki	Petka	Nfsgy		171	11	8	nmod	poss				1									
																							
àmì	àмѝ	ami	ami	C		172	1	4	cc				ʺyou shall go quicklyʺ										
skóro	ско́ро	skoro	skoro	R		172	2	4	advmod														
da+	да+	da	da	C		172	3	4	aux	opt													
póĭdešь	по́йдешь	poidešъ	poida	Vmip2se		172	4	0	root														
																							
da+	да+	da	da	C		173	1	2	aux	opt			ʺand you shall retrieve the relics of St Petkaʺ										
izvádišь	извáдишь	izvadišъ	izvadja	Vmip2se		173	2	0	root														
móšti+	мо́щи+	mošti	mošti	Nfpnn		173	3	2	obj														
te	те	te	tъ	Pd-fpn		173	4	3	det	p_nom				1									
stě´i	стѣ́и	stěi	svęt	Afsdy		173	5	6	amod														
pét'ky,	пе́т͛кы,	petъki	Petka	Nfsgy		173	6	3	nmod	poss													
																							
i+	и+	i	i	C		174	1	4	cc				ʺand you shall put them to a golden coffinʺ										
da+	да+	da	da	C		174	2	4	aux	opt													
gỳ	гы̀	gi	tě	Pp3-pa		174	3	4	obj														
ostávišь	остáвишь	ostavišъ	ostavja	Vmip2se		174	4	0	root														
u+	ꙋ+	u	u	Sg		174	5	6	case														
kóvčegь	ко́вчегь	kovčegъ	kovčeg	Nmsnn		174	6	4	obl	loc													
zlatь.	злать.	zlatъ	zlat	Amsnn		174	7	6	amod					1									
																							
zaštò	защо̀	zašto	zašto	C		175	1	3	cc				ʺfor the King craves for her virtueʺ										
crь	црь	crъ	car	Nmsny		175	2	3	nsubj														
požáli	пожáли	požali	požalja	Vmia3se		175	3	0	root														
njéina	нѥ́ина	njeina	nein	Afsnn		175	4	5	amod	poss													
dobrynà.	добрынà.	dobrina	dobrina	Nfsnn		175	5	3	obj														
																							
i+	и+	i	i	C		176	1	7	cc				ʺand now Lord will spread her fame in the whole worldʺ										
štè	щѐ	šte	šta	Vaip3si		176	2	7	aux	fut													
gь	гь	gъ	Gospod	Nmsny		176	3	7	nsubj														
segà	сегà	sega	sega	R		176	4	7	advmod					1									
da+	да+	da	da	C		176	5	2	fixed	inf													
ja	ꙗ	ja	tja	Pp3fsa		176	6	7	obj														
proslávi	прослáви	proslavi	proslavja	Vmip3se		176	7	0	root														
po+	по+	po	po	Sl		176	8	10	case														
síč'ki	си́ч͛ки	sičъki	sički	Amsnn		176	9	10	amod														
světь.	свѣть.	světъ	svět	Nmsnn		176	10	7	obl	loc													
																							
Togázi	Тогáзи	Togazi	togazi	Pr		177	1	6	advmod				then she spoke to him herself:										
i+	и+	i	i	C		177	2	3	amod														
tïá+	тїá+	tia	tja	Pp3fsn		177	3	6	nsubj														
mu	мꙋ	mu	toi	Pp3msd		177	4	6	obl	iobj				1									
samâ	самâ	sama	sam	Afsnn		177	5	3	amod														
podúma.	подꙋ́ма.	poduma	podumam	Vmia3se		177	6	0	root														
																							
skóro	ско́ро	skoro	skoro	R		178	1	2	advmod				ʺretrieve my relics quicklyʺ										
izvadě´te	извадѣ́те	izvaděte	izvadja	Vmm-2pe		178	2	0	root														
moí+	мои́+	moi	moi	Afpnn		178	3	5	amod	poss													
te	те	te	tъ	Pd-fpn		178	4	3	det	p_adj													
móšti,	мо́щи,	mošti	mošti	Nfpnn		178	5	2	obj														
																							
i	и	i	i	C		179	1	2	cc				ʺand put them on a nice placeʺ	1									
položě´te+	положѣ́те+	položěte	položa	Vmm-2pe		179	2	0	root														
gi	ги	gi	tě	Pp3-pa		179	3	2	obj														
na+	на+	na	na	Sa		179	4	6	case														
xúbavo	хꙋ́баво	xubavo	xubav	Ansnn		179	5	6	amod														
mě´sto.	мѣ́сто.	město	město	Nnsnn		179	6	2	obl	lat													
																							
Zašto+	Защо+	Zašto	zašto	C		180	1	5	cc				ʺbecause I can't suffer that stench anymoreʺ										
ne+	не+	ne	ne	Qz		180	2	3	advmod														
mógu	мо́гꙋ	mogu	moga	Vaip1si		180	3	5	aux					1									
da+	да+	da	da	C		180	4	3	fixed	inf													
trьpę^	трьпѧ̂	trъpę	tъrpja	Vmip1si		180	5	0	root														
ázь	áзь	azъ	az	Pp1-sn		180	6	5	nsubj														
za+	за+	za	za	Sa		180	7	8	case														
mnw^go	мнѡ̂го	mnogo	mnogo	R		180	8	5	advmod														
tóĭzi	то́йзи	toizi	tozi	Pd-msn		180	9	10	det	ext													
smrád.	смрáд.	smrad	smrad	Nmsnn		180	10	5	obj														
																							
ne+	не+	ne	ne	Qz		181	1	2	advmod				ʺdon't you fear God that he'd cast fire to burn you?ʺ										
boíš+	бои́ш+	boiš	boja	Vmip2si		181	2	0	root														
li	ли	li	li	Qq		181	3	2	advmod					1									
se	се	se	se	Px---a		181	4	2	expl														
ba,	ба,	ba	bog	Nmsgy		181	5	2	obl	iobj													
da+	да+	da	da	C		181	6	9	mark														
nè	нѐ	ne	ne	Qz		181	7	9	advmod														
by^	бы̂	bi	bъda	Vao-2se		181	8	9	aux	con													
pústilь	пꙋ́стиль	pustilъ	pustja	Vmp--se		181	9	2	advcl														
bь	бь	bъ	bog	Nmsny		181	10	9	nsubj														
óg'nь	о́г͛нь	ogъnъ	ogъn	Nmsnn		181	11	9	obj														
da+	да+	da	da	C		181	12	14	mark														
vŷ	вы̂	vŷ	vie	Pp2-pa		181	13	14	obj														
popáli.	попáли.	popali	popalja	Vmp--pe		181	14	11	acl					1									
																							
i+	и+	i	i	C		182	1	4	cc				ʺand I am a human (too), born from a mother and a fatherʺ										
áz+	áз+	az	az	Pp1-sn		182	2	4	nsubj														
es'mь	ес͛мь	esъmъ	sъm	Vmip1si		182	3	4	cop														
člkь	члкь	člkъ	člověk	Nmsny		182	4	0	root														
wt+	ѿ+	ot	ot	Sg		182	5	6	case														
máĭka	мáйка	maika	maika	Nfsny		182	6	4	obl														
i+	и+	i	i	C		182	7	9	cc														
wt+	ѿ+	ot	ot	Sg		182	8	9	case														
baštь^	бащь̂	baštъ	bašta	Nfsoy		182	9	6	conj														
ródena,	ро́дена,	rodena	rodja	Vmpa-se	Afsnn	182	10	4	conj														
																							
i+	и+	i	i	C		183	1	6	cc				ʺand my fatherland (is) Epibates, as you call it and where do you live nowʺ										
moà	моà	moa	moi	Afsny		183	2	3	amod	poss				1									
báštnina	бáщнина	baštnina	baštnina	Nfsnn		183	3	6	nsubj														
ta+	та+	ta	tъ	Pd-fsn		183	4	3	det	p_nom													
ê	е̂	e	sъm	Vmip3si		183	5	6	cop														
epiváty	епивáты	epivati	Epivat	Nmpnn		183	6	0	root														
štotó+	щото́+	štoto	štoto	Pr		183	7	9	mark														
go	го	go	toi	Pp3msa		183	8	9	obj														
zovь´tь,	зовь́ть,	zovъtъ	zovja	Vmip3pi		183	9	6	acl														
i+	и+	i	i	C		183	10	12	cc														
dé_to+	де́_то+	deto	deto	Pr		183	11	12	mark					1									
ste	сте	ste	sъm	Vmip2pi		183	12	9	conj														
výe	вы́е	vie	vie	Pp2-pn		183	13	12	nsubj														
segà	сегà	sega	sega	R		183	14	12	advmod														
na+	на+	na	na	Sl		183	15	16	case														
njégo.	нѥ́го.	njego	toi	Pp3msg		183	16	12	obl	loc													
																							
I+	И+	I	i	C		184	1	15	cc				and in that night another woman, a good Christian, her name was Efimia, saw such (a vision)										
prěz+	прѣз+	prěz	prez	Sa		184	2	4	case														
tь´zi	ть́зи	tъzi	tozi	Pd-fsa		184	3	4	det	ext													
nóštь	но́щь	noštъ	nošt	Nfsnn		184	4	15	obl	loc													
drú_gaa	дрꙋ́_гаа	drugaa	drug	Afsny		184	5	6	amod					1									
ženâ	женâ	žena	žena	Nfsny		184	6	15	nsubj														
xrstïán'ka,	хрстїáн͛ка,	xrstianъka	xristianka	Nfsny		184	7	6	appos														
íme+	и́ме+	ime	ime	Nnsnn		184	8	11	nsubj														
to+	то+	to	tъ	Pd-nsn		184	9	8	det	p_nom													
ì	ѝ	i	tja	Pp3fsd		184	10	8	nmod	poss													
eftímïe,	ефти́мїе,	eftimie	Eftimia	Nfsvy		184	11	6	acl														
i+	и+	i	i	C		184	12	13	amod														
tïà	тїà	tia	tja	Pp3fsn		184	13	6	expl					1									
takvózi	такво́зи	takvozi	takvozi	Pr-nsn		184	14	15	obj														
vi_dě´la.	ви_дѣ́ла.	viděla	vidja	Vmp--si		184	15	0	root														
																							
i+	и+	i	i	C		185	1	6	cc				and they said such words to her										
takvízy	такви́зы	takvizi	takvozi	Pr-fpn		185	2	3	amod														
dúmy	дꙋ́мы	dumi	duma	Nfpnn		185	3	6	obj														
i+	и+	i	i	C		185	4	5	advmod														
njéi	нѥ́и	njei	tja	Pp3fsd		185	5	6	obl	iobj													
ré_kle	ре́_кле	rekle	reka	Vmp--pe		185	6	0	root					1									
																							
i+	и+	i	i	C		186	1	2	cc				and commanded:										
zarь´čale.	зарь́чале.	zarъčale	zarъča	Vmp--pe		186	2	0	root														
																							
skóro	ско́ро	skoro	skoro	R		187	1	5	advmod				ʺyou shall tell that early in the morning, so that you won't be burned down by the fire of Godʺ										
útrě	ꙋ́трѣ	utrě	utrě	R		187	2	5	advmod														
ráno	рáно	rano	rano	R		187	3	2	advmod														
da+	да+	da	da	C		187	4	5	aux	opt													
kážete	кáжете	kažete	kaža	Vmip2pe		187	5	0	root														
to_vâ	то_вâ	tova	tova	Pd-nsn		187	6	5	obj	ext				1									
da+	да+	da	da	C		187	7	13	mark														
vi^	ви̂	vi	vie	Pp2-pa		187	8	13	obj														
wt+	ѿ+	ot	ot	Sg		187	9	10	case														
ba	ба	ba	bog	Nmsgy		187	10	13	obl														
óg'nь	о́г͛нь	ogъnъ	ogъn	Nmsnn		187	11	13	nsubj														
ne+	не+	ne	ne	Qz		187	12	13	advmod														
izgorì.	изгорѝ.	izgori	izgorja	Vmip3se		187	13	5	advcl														
																							
I+	И+	I	i	C		188	1	3	cc				and the both went out in the morning										
naútrě	наꙋ́трѣ	nautrě	nautrě	R		188	2	3	advmod														
izlě´_zoxa	излѣ́_зоха	izlězoxa	izlěza	Vmii3pe		188	3	0	root					1									
i+	и+	i	i	C		188	4	5	amod														
dvaʺ+	два̏+	dvai	dva	Ml		188	5	3	nsubj														
ta,	та,	ta	tъ	Pd-npn		188	6	5	det	p_nom													
																							
i+	и+	i	i	C		189	1	2	cc				and told to all who where there to the end										
kázaxa	кáзаха	kazaxa	kaža	Vmii3pe	Vmia3pe	189	2	0	root														
na	на	na	na	Sa		189	3	4	case														
síčki+	си́чки+	sički	sički	Ampnn		189	4	2	obl	iobj													
te	те	te	tъ	Pd-mpn		189	5	4	det	p_adj													
támo	тáмо	tamo	tamo	R		189	6	2	advmod														
po+	по+	po	po	Sa		189	7	8	case														
konécь.	коне́ць.	konecъ	konec	Nmsnn		189	8	2	obl					2									
																							
I+	И+	I	i	C		190	1	10	cc		101r	/img/petka/ljub_101r.jpg	and as the people of Epibates heard it, they all hurried (to the grave)										
katô	като̂	kato	kato	C		190	2	3	mark														
čjúxa	чю́ха	čjuxa	čuja	Vmii3pi		190	3	10	advcl														
tovà	товà	tova	tova	Pd-nsn		190	4	3	obj	ext													
epivát'scïi	епивáт͛сцїи	epivatъscii	epivatsky	Ampny		190	5	6	amod														
ljúdïe,	лю́дїе,	ljudie	ljudie	Nmpny		190	6	10	nsubj														
skóro	ско́ро	skoro	skoro	R		190	7	10	advmod					1									
síč'ki+	си́ч͛ки+	sičъki	sički	Ampnn		190	8	6	expl														
te	те	te	tъ	Pd-mpn		190	9	8	det	p_adj													
tékoxa	те́коха	tekoxa	teka	Vmii3pi		190	10	0	root														
																							
i+	и+	i	i	C		191	1	5	cc				and they retrieved her relics with great joy, as a very precious treasure										
sьs+	сьс+	sъs	s	Si		191	2	4	case														
golě´ma	голѣ́ма	golěma	golěm	Afsnn		191	3	4	amod														
rádostь	рáдость	radostъ	radost	Nfsnn		191	4	5	obl														
iz_vádixa	из_вáдиха	izvadixa	izvadja	Vmii3pe		191	5	0	root					1									
móšti+	мо́щи+	mošti	mošti	Nfpnn		191	6	5	obj														
te+	те+	te	tъ	Pd-fpn		191	7	6	det	p_nom													
ì,	ѝ,	i	i	Pp3fsd		191	8	6	nmod	poss						Tixon.d.: jéi							
katô	като̂	kato	kato	C		191	9	12	mark														
ně´koe	нѣ́кое	někoe	někoi	Ansny		191	10	12	det														
mnw^go_cě´n'_noe	мнѡ̂го_цѣ́н͛_ное	mnogocěnъnoe	mnogocěnen	Ansnn		191	11	12	amod					1									
skriválište.	скривáлище.	skrivalište	skrivalište	Nnsnn		191	12	6	acl														
																							
i+	и+	i	i	C		192	1	4	cc				and they wondered a lot about her body										
mnw^go+	мнѡ̂го+	mnogo	mnogo	R		192	2	4	advmod														
se	се	se	se	Px---a		192	3	4	expl														
čjúdixa	чю́диха	čjudixa	čudja	Vmii3pi		192	4	0	root														
na	на	na	na	Sa		192	5	8	case														
njéino+	нѥ́ино+	njeino	nein	Ansnn		192	6	8	amod	poss													
to	то	to	tъ	Pd-nsn		192	7	6	det	p_adj				1									
