text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
																							
i+	и+	i	i	C		140	1	5	cc				and those people were dumb and irrational										
onïa	онїа	onia	onja	Pd-mpn		140	2	3	det	ext													
člci	члци	člci	člověk	Nmpny		140	3	5	nsubj														
bě´xa	бѣ́ха	běxa	sъm	Vmii3pi		140	4	5	cop														
glúpavy	глꙋ́павы	glupavi	glupav	Ampnn		140	5	0	root					1									
i+	и+	i	i	C		140	6	8	cc														
ne+	не+	ne	ne	Qz		140	7	8	amod														
razúmny	разꙋ́мны	razumni	razumen	Ampnn		140	8	5	conj														
																							
i+	и+	i	i	C		141	1	6	cc				and they couldn't understand that (it was a) holy body										
ne+	не+	ne	ne	Qz		141	2	3	advmod														
mogóxa	мого́ха	mogoxa	moga	Vaii3pi		141	3	6	aux														
da+	да+	da	da	C		141	4	3	fixed	inf													
sè	сѐ	se	se	Px---a		141	5	6	expl														
usě´tetь	ꙋсѣ́теть	usětetъ	usětja	Vmip3pe		141	6	0	root					1									
za+	за+	za	za	Sa		141	7	10	case														
onova	онова	onova	onova	Pd-nsn		141	8	10	det	ext													
stoe	стое	stoe	svęt	Ansny		141	9	10	amod														
tě´lo.	тѣ́ло.	tělo	tělo	Nnsnn		141	10	6	obl														
																							
zaštô	защо̂	zašto	zaštoto	C		142	1	4	cc				because nobody knew that St Petka was buried there										
nikói	нико́и	nikoi	nikoi	Pz---n		142	2	4	nsubj														
ne+	не+	ne	ne	Qz		142	3	4	advmod					1									
znaéše	знае́ше	znaeše	znaja	Vmii3si		142	4	0	root														
če+	че+	če	če	C		142	5	8	mark														
ïe	їе	ie	sъm	Vmip3si		142	6	8	aux	pass													
támo	тáмо	tamo	tamo	R		142	7	8	advmod														
pogrébena	погре́бена	pogrebena	pogreben	Vmpa-se	Afsnn	142	8	5	advcl														
sta	ста	sta	svęt	Afsny		142	9	10	amod					1									
pétka	пе́тка	petka	Petka	Nfsny		142	10	8	obj														
																							
oti	оти	oti	oti	C		143	1	5	cc				because she was buried since long										
bě´še	бѣ́ше	běše	sъm	Vaii3si		143	2	5	aux	pprf													
w+	ѡ+	o	ot	Sg		143	3	4	case														
dávna	дáвна	davna	davno	Nnsgy		143	4	5	advmod														
pogrébena.	погре́бена.	pogrebena	pogreben	Vmpa-se	Afsnn	143	5	0	root					1									
																							
amí+	ами́+	ami	ami	C		144	1	4	cc				and they wondered a lot what should they do										
se	се	se	se	Px---a		144	2	4	expl														
mnógo	мно́го	mnogo	mnogo	R		144	3	4	advmod														
čjúdixa,	чю́диха,	čjudixa	čudja	Vmii3pi		144	4	0	root														
kákь	кáкь	kakъ	kak	Pq		144	5	4	advmod														
da+	да+	da	da	C		144	6	4	mark														
storet	сторет	storet	storja	Vmip3pe		144	7	4	advcl					1									
																							
i+	и+	i	i	C		145	1	2	cc				and they said to each other:										
rékoxa+	ре́коха+	rekoxa	reka	Vmii3pe		145	2	0	root														
si	си	si	se	Px---d		145	3	2	expl														
méždu	ме́ждꙋ	meždu	meždu	Si		145	4	5	case														
sebě`.	себѣ̀.	sebě	sebě	Px---g		145	5	2	obl														
																							
kói	ко́и	koi	koi	Pq---n		146	1	4	nsubj				ʺwho would dig elsewhereʺ										
pákь	пáкь	pakъ	pak	R		146	2	4	advmod														
da+	да+	da	da	C		146	3	4	aux	opt				1									
kopáe	копáе	kopae	kopaja	Vmip3si		146	4	0	root														
na+	на+	na	na	Sl		146	5	7	case														
drúgo	дрꙋ́го	drugo	drug	Ansnn		146	6	7	amod														
mě´sto.	мѣ́сто.	město	město	Nnsnn		146	7	4	obl	loc													
																							
amï+	амї+	ami	ami	C		147	1	2	cc				ʺthis grave here is wide and deep enoughʺ										
e	е	e	sъm	Vmip3si		147	2	0	root														
túka	тꙋ́ка	tuka	tuka	R		147	3	2	advmod					1									
toízi	тои́зи	toizi	toizi	Pd-msn		147	4	5	det	ext													
gróbь	гро́бь	grobъ	grob	Nmsnn		147	5	2	nsubj														
dósta	до́ста	dosta	dosta	R		147	6	7	amod														
širókь,	широ́кь,	širokъ	širok	Amsnn		147	7	5	amod														
i+	и+	i	i	C		147	8	9	cc														
dlьbó_kь	дльбо́_кь	dlъbokъ	dъlbok	Amsnn		147	9	7	conj					1									
																							
da+	да+	da	da	C		148	1	2	aux	opt			ʺlet's throw that corpse (here) as well, so that it doesn't stinkʺ										
turíme	тꙋри́ме	turime	turja	Vmip1pe		148	2	0	root														
i+	и+	i	i	C		148	3	5	cc														
onázi	онáзи	onazi	onazi	Pd-fsn		148	4	5	det	ext													
mrь´ša	мрь́ша	mrъša	mъrša	Nfsnn		148	5	2	obj														
da+	да+	da	da	C		148	6	8	mark														
nè	нѐ	ne	ne	Qz		148	7	8	advmod					1									
smrь´di.	смрь́ди.	smrъdi	smъrdja	Vmip3si		148	8	2	advcl														
																							
a+	а+	a	a	C		149	1	10	cc				ʺand if it would be a holy body, God will take it outʺ										
to	то	to	tъ	Qd		149	2	1	fixed														
ako	ако	ako	ako	C		149	3	4	mark														
búde	бꙋ́де	bude	bъda	Vmip3se		149	4	11	acl														
tóva	то́ва	tova	tova	Pd-nsn		149	5	4	nsubj	ext													
sto	сто	sto	svęt	Ansnn		149	6	7	amod					1									
tě´lo.	тѣ́ло.	tělo	tělo	Nnsnn		149	7	4	obl	pred													
bь	бь	bъ	bog	Nmsny		149	8	11	nsubj														
šté+	ще́+	šte	štja	Vaip3si		149	9	11	aux	fut													
go	го	go	toi	Pp3msa		149	10	9	obj														
izvádi	извáди	izvadi	izvadja	Vmip3se		149	11	0	root														
																							
i+	и+	i	i	C		150	1	2	cc				and they buried that corpse there next to that holy body										
zarínaxa	зари́наха	zarinaxa	zarina	Vmii3pe		150	2	0	root					1									
onázi	онáзи	onazi	onazi	Pd-fsa		150	3	4	det	ext													
mrь´ša	мрь́ша	mrъša	mъrša	Nfsnn		150	4	2	obj														
támo	тáмо	tamo	tamo	R		150	5	2	advmod														
pri	при	pri	pri	Sa		150	6	9	case														
stoe	стое	stoe	svęt	Ansny		150	7	9	amod														
onovà	оновà	onova	onova	Pd-nsn		150	8	9	det	ext				1									
tě´lo.	тѣ́ло.	tělo	tělo	Nnsnn		150	9	2	obl	loc													
																							
i+	и+	i	i	C		151	1	2	cc				and they all went home										
razídoxa+	рази́доха+	razidoxa	razida	Vmii3pe		151	2	0	root														
se	се	se	se	Px---a		151	3	2	expl														
po+	по+	po	po	Sl		151	4	5	case														
domá+	домá+	doma	dom	Nmsgn		151	5	2	obl	lat													
si: -	си: -	si: -	se	Px---d		151	6	5	nmod	poss				1									
																							
I+	И+	i	i	C		152	1	5	cc				one of them (was) a certain Georgi, a good Christian									9	Recovery of the Relics
wt+	ѿ+	ot	ot	Sg		152	2	3	case														
tě´xь	тѣ́хь	těxъ	tě	Pp3-pa		152	3	5	obl														
ně´koi	нѣ́кои	někoi	někoi	Amsny		152	4	5	det														
člkь	члкь	člkъ	člověk	Nmsny		152	5	0	root														
gewrgïe	геѡргїе	georgie	Georgi	Nmsvy		152	6	5	acl														
ime	име	ime	ime	Nnsnn		152	7	6	nsubj					1									
to+	то+	to	tъ	Pd-nsn		152	8	7	det	p_nom													
mu	мꙋ	mu	toi	Pp3msd		152	9	7	nmod	poss													
xrstïaninь.	хрстїанинь.	xrstianinъ	xristianin	Nmsny		152	10	5	appos														
dóbrь	до́брь	dobrъ	dobъr	Amsnn		152	11	10	amod														
																							
i+	и+	i	i	C		153	1	14	cc				and as he also went home and dined, he stood up to pray to God										
tói	то́и	toi	toi	Pp3msn		153	2	14	nsubj														
kató	като́	kato	kato	C		153	3	5	mark					1									
si	си	si	se	Px---d		153	4	5	expl														
poíde	пои́де	poide	poida	Vmia3se		153	5	14	advcl														
domá+	домá+	doma	dom	Nmsgn		153	6	5	obl	lat													
si.	си.	si	se	Px---d		153	7	6	nmod	poss													
i+	и+	i	i	C		153	8	10	cc														
povečéra	повече́ра	povečera	povečerja	Vmia3se		153	9	5	conj														
napokó_nь	напоко́_нь	napokonъ	napokon	R		153	10	11	advmod					1									
stána	стáна	stana	stana	Vmia3se		153	11	0	root														
dá+	дá+	da	da	C		153	12	14	mark														
se	се	se	se	Px---d		153	13	14	expl														
pomóli	помо́ли	pomoli	pomolja	Vmip3se		153	14	11	advcl														
bu.	бꙋ.	bu	bog	Nmsdy		153	15	14	obl	iobj													
kató+	като́+	kato	kato	C		153	16	18	mark				as he always did, doing a lot of prayer										
si	си	si	se	Px---d		153	17	18	expl					1									
číněše	чи́нѣше	činěše	činja	Vmii3si		153	18	14	advcl														
sě´kogy	сѣ́когы	sěkogi	sěkoga	Pi		153	19	18	advmod														
mól'ba	мо́л͛ба	molba	molba	Nfsnn		153	20	18	obj														
mnógo.	мно́го.	mnogo	mnogo	R		153	21	20	advmod														
																							
I+	И+	i	i	C		154	1	4	cc				and at the twilight he fell down asleep										
na+	на+	na	na	Sl		154	2	3	case														
sь´_mnuvánïe	сь́_мнꙋвáнїе	sъmnuvanie	sъmnuvane	Nnsnn		154	3	4	obl	loc				1									
zaspà.	заспà.	zaspa	zaspja	Vmia3se		154	4	0	root														
																							
i+	и+	i	i	C		155	1	2	cc				and he saw a woman (looking) like a queen										
viděʺ	видѣʺ	vidě	vidja	Vmia3si		155	2	0	root														
edna	една	edna	edin	Afsnn		155	3	4	det														
ženâ	женâ	žena	žena	Nfsny		155	4	2	obj					2									
katô	като̂	kato	kato	C		155	5	7	mark		36r	/img/petka/709_36r.jpg						stěi pétki	стѣи пе́тки	*ѯ*	·ѯ·		
edna	една	edna	edin	Afsnn		155	6	7	det														
caríca.	цари́ца.	carica	carica	Nfsny		155	7	4	acl														
																							
i+	и+	i	i	C		156	1	2	cc				and she sat on a shiny golden throne										
sědì	сѣдѝ	sědi	sědja	Vmip3si		156	2	0	root														
na+	на+	na	na	Sl		156	3	4	case														
stólь	сто́ль	stolъ	stol	Nmsnn		156	4	2	obl	loc													
zlá_tь	злá_ть	zlatъ	zlat	Amsnn		156	5	4	amod					1									
svě´tlíkavь.	свѣ́тли́кавь.	světlikavъ	světlikav	Amsnn		156	6	4	amod														
																							
i+	и+	i	i	C		157	1	4	cc				and many beautiful, shiny warriors stood around her										
wkolò	ѡколо̀	okolo	okolo	Sg		157	2	3	case														
nejà	неꙗ̀	neja	tja	Pp3fsg		157	3	4	obl	loc													
stojutь	стоють	stojutъ	stoja	Vmip3pi		157	4	0	root					1									
mnógo	мно́го	mnogo	mnogo	R		157	5	6	amod														
voíne	вои́не	voine	voin	Nmpny		157	6	4	nsubj														
xúbavi	хꙋ́бави	xubavi	xubav	Ampnn		157	7	6	amod														
i+	и+	i	i	C		157	8	9	cc														
světlíkavy.	свѣтли́кавы.	světlikavi	světlikav	Ampnn		157	9	7	conj					1									
																							
i+	и+	i	i	C		158	1	4	cc				and he was scared										
toí+	тои́+	toi	toi	Pp3msn		158	2	4	nsubj														
se	се	se	se	Px---a		158	3	4	expl														
upláši	ꙋплáши	uplaši	uplaša	Vmia3se		158	4	0	root														
																							
i+	и+	i	i	C		159	1	2	cc				and he fell to the ground										
páde	пáде	pade	pasti	Vmia3se		159	2	0	root														
na+	на+	na	na	Sa		159	3	4	case														
zémlja	зе́млꙗ	zemlja	zemja	Nfsnn		159	4	2	obl	lat													
																							
i+	и+	i	i	C		160	1	2	cc				and he trembled										
ra_strepéra+	ра_стрепе́ра+	rastrepera	raztrepera	Vmia3se		160	2	0	root					1									
se	се	se	se	Px---a		160	3	2	expl														
																							
wt+	ѿ+	ot	ot	Sg		161	1	2	case				he couldn't watch that light for its beauty										
xúbo_stь	хꙋ́бо_сть	xubostъ	xubost	Nfsnn		161	2	6	obl														
ne+	не+	ne	ne	Qz		161	3	4	advmod														
móžeše	мо́жеше	možeše	moga	Vaii3si		161	4	6	aux														
da	да	da	da	C		161	5	4	fixed	inf				1									
gléda	гле́да	gleda	gledam	Vmip3si		161	6	0	root														
tojá	тоꙗ́	toja	toja	Pd-msn		161	7	8	det	ext													
svě´tь,	свѣ́ть,	světъ	svět	Nmsnn		161	8	6	obj														
																							
i+	и+	i	i	C		162	1	9	cc				and one of those beautiful shiny young men stepped to him										
edínь	еди́нь	edinъ	edin	Amsnn		162	2	9	nsubj														
wt+	ѿ+	ot	ot	Sg		162	3	8	case														
onïa	онїа	onia	onija	Pd-mpn		162	4	8	det	ext				1									
xubávi	хꙋбáви	xubavi	xubav	Ampnn		162	5	8	amod														
i+	и+	i	i	C		162	6	7	cc														
světlíkavi	свѣтли́кави	světlikavi	světlikav	Ampnn		162	7	5	conj														
mom'ci	мом͛ци	momci	momъk	Nmpny		162	8	2	nmod														
prïstá_pi	прїстá_пи	pristapi	pristъpja	Vmia3se		162	9	0	root					1									
																							
i+	и+	i	i	C		163	1	2	cc				and he seized his arm										
uze+	ꙋзе+	uze	vzema	Vmia3se		163	2	0	root														
go	го	go	toi	Pp3msa		163	3	2	obj														
za+	за+	za	za	Sa		163	4	5	case														
rúka	рꙋ́ка	ruka	rъka	Nfsnn		163	5	2	obl														
																							
i+	и+	i	i	C		164	1	2	cc				and he said to him:										
rče+	рче+	rče	reka	Vmia3se		164	2	0	root														
mu.	мꙋ.	mu	toi	Pp3msd		164	3	2	obl	iobj													
																							
stány	стáны	stani	stana	Vmm-2se		165	1	0	root				ʺstand up, Georgi!ʺ	1									
ge_wrgïe	ге_ѡргїе	georgie	Georgi	Nmsvy		165	2	1	vocative														
																							
i+	и+	i	i	C		166	1	5	cc				ʺand as you did soʺ										
wtí+	ѿи́+	oti	oti	C		166	2	5	cc														
ste	сте	ste	sъm	Vaip3si		166	3	5	aux	prf													
takà	такà	taka	taka	Pr		166	4	5	advmod														
stórile.	сто́риле.	storile	storja	Vmp--pe	Ampnn	166	5	0	root														
																							
ta	та	ta	ta	C		167	1	3	cc				ʺas you left that stinking body next to the body of St Petkaʺ	1									
ste	сте	ste	sъm	Vaip3si		167	2	3	aux	prf													
ostávile	остáвиле	ostavile	ostavja	Vmp--pe	Ampnn	167	3	0	root														
wnovà	ѡновà	onova	onova	Pd-nsn		167	4	5	det	ext													
tělo	тѣло	tělo	tělo	Nnsnn		167	5	3	obj														
vonéšto	воне́що	vonešto	vonešt	Ansnn	Vmpp-sia	167	6	5	amod					1									
pri+	при+	pri	pri	Sl		167	7	8	case														
tě´lo+	тѣ́ло+	tělo	tělo	Nnsnn		167	8	3	obl	loc													
to	то	to	tъ	Pd-nsn		167	9	8	det	p_nom													
stěi	стѣи	stěi	svęt	Afsdy		167	10	11	amod														
pétky.	пе́ткы.	petki	Petka	Nfsgy		167	11	8	nmod	poss													
																							
amì	амѝ	ami	ami	C		168	1	4	cc				ʺyou shall go quicklyʺ										
skóro	ско́ро	skoro	skoro	R		168	2	4	advmod					1									
da+	да+	da	da	C		168	3	4	aux	opt													
poídešь	пои́дешь	poidešъ	poida	Vmip2se		168	4	0	root														
																							
da+	да+	da	da	C		169	1	2	aux	opt			ʺand you shall retrieve the relics of St Petkaʺ										
izvádišь	извáдишь	izvadišъ	izvadja	Vmip2se		169	2	0	root														
móšti+	мо́щи+	mošti	mošti	Nfpnn		169	3	2	obj														
te	те	te	tъ	Pd-fpn		169	4	3	det	p_nom				1									
stěi	стѣи	stěi	svęt	Afsdy		169	5	6	amod														
pet'ky.	пет͛кы.	petki	Petka	Nfsgy		169	6	3	nmod	poss													
																							
i+	и+	i	i	C		170	1	4	cc				ʺand you shall put them to a golden coffinʺ										
dá+	дá+	da	da	C		170	2	4	aux	opt													
gy	гы	gi	tě	Pp3-pa		170	3	4	obj														
ostávišь	остáвишь	ostavišъ	ostavja	Vmip2se		170	4	0	root														
ou+	оу+	ou	u	Sg		170	5	6	case					1									
kov'čégь	ков͛че́гь	kovčegъ	kovčeg	Nmsnn		170	6	4	obl	loc													
zlatì.	златѝ.	zlati	zlat	Amsny		170	7	6	amod														
																							
zaštò	защо̀	zašto	zaštoto	C		171	1	3	cc				ʺfor the King craves for her virtueʺ										
crь	црь	crъ	car	Nmsny		171	2	3	nsubj														
požáli	пожáли	požali	požalja	Vmia3se		171	3	0	root					1									
neína	неи́на	neina	nein	Afsnn		171	4	5	amod	poss													
dobrína	добри́на	dobrina	dobrina	Nfsnn		171	5	3	obj														
																							
i+	и+	i	i	C		172	1	7	cc				ʺand now Lord will spread her fame in the whole worldʺ										
šte	ще	šte	štja	Vaip3si		172	2	7	aux	fut													
gь	гь	gъ	gospod	Nmsny		172	3	7	nsubj														
séga	се́га	sega	sega	R		172	4	7	advmod														
da+	да+	da	da	C		172	5	2	fixed	inf													
jù	ю̀	ju	tja	Pp3fsa		172	6	7	obj					1									
proslávi.	прослáви.	proslavi	proslavja	Vmip3se		172	7	0	root														
po+	по+	po	po	Sl		172	8	10	case														
síčky	си́чкы	sički	vsičъk	Amsny		172	9	10	amod														
svě´tь.	свѣ́ть.	světъ	svět	Nmsnn		172	10	7	obl	loc													
																							
Togázi	Тогáзи	togazi	togazi	Pr		173	1	6	advmod				then she spoke to him herself:	1									
i+	и+	i	i	C		173	2	3	amod														
tïá+	тїá+	tia	tja	Pp3fsn		173	3	6	nsubj														
mu	мꙋ	mu	toi	Pp3msd		173	4	6	obl	iobj													
sáma	сáма	sama	sama	Afsnn		173	5	3	amod														
podúma	подꙋ́ма	poduma	poduma	Vmia3se		173	6	0	root														
																							
skóro	ско́ро	skoro	skoro	R		174	1	2	advmod				ʺretrieve my relics quicklyʺ										
izvadě´_te	извадѣ́_те	izvaděte	izavdja	Vmm-2pe		174	2	0	root					1									
moí+	мои́+	moi	moi	Afpnn		174	3	5	amod	poss													
te	те	te	tъ	Pd-fpn		174	4	3	det	p_adj													
móšti.	мо́щи.	mošti	mošti	Nfpnn		174	5	2	obj														
																							
i+	и+	i	i	C		175	1	2	cc				ʺand put (them) on a nice placeʺ										
položě´te	положѣ́те	položěte	položa	Vmm-2pe		175	2	0	root														
na+	на+	na	na	Sa		175	3	5	case														
xú_bavo	хꙋ́_баво	xubavo	xubav	Ansnn		175	4	5	amod					1									
mě´sto.	мѣ́сто.	město	město	Nnsnn		175	5	2	obl	lat													
																							
zaštô	защо̂	zašto	zaštoto	C		176	1	5	cc				ʺbecause I can't suffer that stench anymoreʺ										
ne+	не+	ne	ne	Qz		176	2	3	advmod														
mógu	мо́гꙋ	mogu	moga	Vaip1si		176	3	5	aux														
da+	да+	da	da	C		176	4	3	fixed	inf													
trь_pím	трь_пи́м	trъpim	tъrpja	Vmip1si	Vmip1pi	176	5	0	root					1									
azь	азь	azъ	az	Pp1-sn		176	6	5	nsubj														
za+	за+	za	za	Sa		176	7	8	case														
mnógo	мно́го	mnogo	mnogo	R		176	8	5	advmod														
toízi	тои́зи	toizi	toizi	Pd-msn		176	9	10	det	ext													
smrádь.	смрáдь.	smradъ	smrad	Nmsnn		176	10	5	obj					2									
																							
ne+	не+	ne	ne	Qz		177	1	2	advmod		36v	/img/petka/709_36v.jpg	ʺdon't you fear God that he'd cast fire to burn you?ʺ										
boíš+	бои́ш+	boiš	boja	Vmip2si		177	2	0	root														
li+	ли+	li	li	Qq		177	3	2	advmod														
se	се	se	se	Px---a		177	4	2	expl														
wt	ѿ	ot	ot	Sg		177	5	6	case														
ba	ба	ba	bog	Nmsgy		177	6	2	obl	iobj													
da+	да+	da	da	C		177	7	10	mark														
nè	нѐ	ne	ne	Qz		177	8	10	advmod														
biʺ	биʺ	bi	bъda	Vao-3se		177	9	10	aux	con													
pústilь	пꙋ́стиль	pustilъ	pustja	Vmp--se	Amsnn	177	10	2	advcl														
bь	бь	bъ	bog	Nmsny		177	11	10	nsubj					1									
ógnь	о́гнь	ognъ	ogъn	Nmsnn		177	12	10	obj														
da+	да+	da	da	C		177	13	15	mark														
vì	вѝ	vi	vie	Pp2-pa		177	14	15	obj														
popáli.	попáли.	popali	popalja	Vmip3se		177	15	12	acl														
																							
i+	и+	i	i	C		178	1	4	cc				ʺand I am a human (too), born from a mother and a fatherʺ										
azь	азь	azъ	az	Pp1-sn		178	2	4	nsubj														
sámь	сáмь	samъ	sъm	Vmip1si		178	3	4	cop														
člkь	члкь	člkъ	člověk	Nmsny		178	4	0	root					1									
wt+	ѿ+	ot	ot	Sg		178	5	6	case														
maíka	маи́ка	maika	maika	Nfsny		178	6	4	obl														
i+	и+	i	i	C		178	7	9	cc														
wt+	ѿ+	ot	ot	Sg		178	8	9	case														
bášta	бáща	bašta	bašta	Nfsny		178	9	6	conj														
rodéna.	роде́на.	rodena	roden	Vmpa-se	Afsnn	178	10	4	conj														
																							
i+	и+	i	i	C		179	1	4	cc				ʺand my fatherland (is) Epibates, as you call it and where do you live nowʺ										
móe	мо́е	moe	moi	Ansny		179	2	3	amod	poss													
wt_čьstvo	ѿ_чьство	otčъstvo	otečestvo	Nnsnn		179	3	4	nsubj					1									
epiváti	епивáти	epivati	Epivati	Nmsnn		179	4	0	root														
štotó+	щото́+	štoto	što	Pq		179	5	7	mark														
go	го	go	toi	Pp3nsa		179	6	7	obj														
zovéte	зове́те	zovete	zověja	Vmip2pi		179	7	4	acl					1									
i+	и+	i	i	C		179	8	10	cc														
detó+	дето́+	deto	deto	Pr		179	9	10	mark														
ste	сте	ste	sъm	Vmip2pi		179	10	7	conj														
vïe	вїе	vie	vie	Pp2-pn		179	11	10	nsubj														
séga	се́га	sega	sega	R		179	12	10	advmod														
na	на	na	na	Sl		179	13	14	case														
négo.	не́го.	nego	toi	Pp3nsg		179	14	10	obl	loc													
																							
I+	И+	i	i	C		180	1	17	cc				and in that night another woman, a good Christian, her name was Efimia, saw such (a vision)										
prě_zь+	прѣ_зь+	prězъ	prěz	Sa		180	2	4	case					1									
tázi	тáзи	tazi	tazi	Pd-fsn		180	3	4	det	ext													
nóštь	но́щь	noštъ	nošt	Nfsnn		180	4	17	obl	loc													
i+	и+	i	i	C		180	5	7	amod														
drúga	дрꙋ́га	druga	drug	Afsnn		180	6	7	amod														
ženâ	женâ	žena	žena	Nfsnn		180	7	17	nsubj														
dobrâ	добрâ	dobra	dobъr	Afsnn		180	8	9	amod					1									
xrstïanka	хрстїанка	xrstianka	xristianka	Nfsny		180	9	7	appos														
imé+	име́+	ime	ime	Nnsnn		180	10	13	nsubj														
to	то	to	tъ	Pd-nsn		180	11	10	det	p_nom													
éi	е́и	ei	tja	Pp3fsd		180	12	10	nmod	poss													
Efimïa	Єфимїа	Efimia	Efimia	Nfsny		180	13	7	acl														
i+	и+	i	i	C		180	14	15	amod														
tïa	тїа	tia	tja	Pp3fsn		180	15	7	expl					1									
takvózi	такво́зи	takvozi	takvozi	Pr-nsn		180	16	17	obj														
vidě´la.	видѣ́ла.	viděla	vidja	Vmp--si	Afsnn	180	17	0	root														
																							
i+	и+	i	i	C		181	1	6	cc				and they said such words to her										
takvízi	такви́зи	takvizi	takvazi	Pr-fpn		181	2	3	amod														
du_mi	дꙋ_ми	dumi	duma	Nfpnn		181	3	6	obj					1									
i+	и+	i	i	C		181	4	5	advmod														
neì	неѝ	nei	tja	Pp3fsd		181	5	6	obl	iobj													
rékle.	ре́кле.	rekle	reka	Vmp--pe	Ampnn	181	6	0	root														
																							
i+	и+	i	i	C		182	1	2	cc				and commanded:										
zaračále	зарачáле	zaračale	zarъča	Vmp--pe	Ampnn	182	2	0	root														
																							
skóro	ско́ро	skoro	skoro	R		183	1	5	advmod				ʺyou shall tell that early in the morning, so that you won't be burned down by the fire of Godʺ	1									
utrě	ꙋтрѣ	utrě	utrě	R		183	2	5	advmod														
ráno	рáно	rano	rano	R		183	3	2	advmod														
da+	да+	da	da	C		183	4	5	aux	opt													
kážešь	кáжешь	kažešъ	kaža	Vmip2se		183	5	0	root														
tóva.	то́ва.	tova	tova	Pd-nsn		183	6	5	obj														
dá+	дá+	da	da	C		183	7	13	mark														
vi	ви	vi	vie	Pp2-pa		183	8	13	obj					1									
wt+	ѿ+	ot	ot	Sg		183	9	10	case														
ba	ба	ba	bog	Nmsgy		183	10	13	obl														
og'nь	ог͛нь	ognъ	ogъn	Nmsnn		183	11	13	nsubj														
ne+	не+	ne	ne	Qz		183	12	13	advmod														
izgorì..	изгорѝ..	izgori	izgorja	Vmip3se		183	13	5	advcl														
																							
I+	И+	i	i	C		184	1	3	cc				and the both went out in the morning										
nautrě	наꙋтрѣ	nautrě	nautrě	R		184	2	3	advmod					1									
izlě´zoxa	излѣ́зоха	izlězoxa	izlěza	Vmii3pe		184	3	0	root														
i+	и+	i	i	C		184	4	5	amod														
dvaʺ+	дваʺ+	dva	dva	Ml		184	5	3	nsubj														
ta	та	ta	tъ	Pd-npn		184	6	5	det	p_nom													
																							
i+	и+	i	i	C		185	1	2	cc				and told to all who where there to the end										
kazáxa	казáха	kazaxa	kaža	Vmii3pe		185	2	0	root														
na+	на+	na	na	Sa		185	3	4	case														
sí_čki	си́_чки	sički	vsičъk	Ampny		185	4	2	obl	iobj				1									
támo	тáмо	tamo	tamo	R		185	5	2	advmod														
po+	по+	po	po	Sl		185	6	7	case														
konécь.	коне́ць.	konecъ	konec	Nmsnn		185	7	2	obl														
																							
I+	И+	i	i	C		186	1	9	cc				and as the people of Epibates heard it, they all hurried (to the grave)										
katô	като̂	kato	kato	C		186	2	3	mark														
čjúxa	чю́ха	čjuxa	čuja	Vmii3pi		186	3	9	advcl					1									
tovà	товà	tova	tova	Pd-nsn		186	4	3	obj	ext													
Epïvát'scïi	Єпївáт͛сцїи	epivatscii	epivatski	Ampny		186	5	6	amod														
ljúdïe.	лю́дїе.	ljudie	ljudie	Nmpny		186	6	9	nsubj														
skóro	ско́ро	skoro	skoro	R		186	7	9	advmod														
sí_čki	си́_чки	sički	vsičъk	Ampny		186	8	6	expl					1									
tékoxa,	те́коха,	tekoxa	teka	Vmii3pi		186	9	0	root														
																							
i+	и+	i	i	C		187	1	5	cc				and they retrieved her relics with great joy, as a very precious treasure										
sьs'+	сьс͛+	sъs	s	Si		187	2	4	case														
golě´ma	голѣ́ма	golěma	golěm	Afsnn		187	3	4	amod														
rádostь.	рáдость.	radostъ	radost	Nfsnn		187	4	5	obl					1									
izvadíxa	извади́ха	izvadixa	izvadja	Vmii3pe		187	5	0	root														
móšti+	мо́щи+	mošti	mošti	Nfpnn		187	6	5	obj														
te	те	te	tъ	Pd-fpn		187	7	6	det	p_nom													
éi	е́и	ei	tja	Pp3fsd		187	8	6	nmod	poss													
katô	като̂	kato	kato	C		187	9	12	mark														
ně´koe	нѣ́кое	někoe	někoi	Ansny		187	10	12	det					1									
mnógo_cě´n'no	мно́го_цѣ́н͛но	mnogocěnno	mnogocěnen	Ansnn		187	11	12	amod														
skróvište	скро́вище	skrovište	sъkrovište	Nnsnn		187	12	6	acl														
																							
i+	и+	i	i	C		188	1	4	cc				and they wondered a lot about her holy body										
mnógo+	мно́го+	mnogo	mnogo	R		188	2	4	advmod														
se	се	se	se	Px---a		188	3	4	expl					1									
čjúdixa	чю́диха	čjudixa	čudja	Vmii3pi		188	4	0	root														
na+	на+	na	na	Sa		188	5	9	case														
neíno+	неи́но+	neino	nein	Ansnn		188	6	9	amod	poss													
to	то	to	tъ	Pd-nsn		188	7	6	det	p_adj													
stoe	стое	stoe	svęt	Ansny		188	8	9	amod														
tě´lo.	тѣ́ло.	tělo	tělo	Nnsnn		188	9	4	obl	iobj													
																							
wt	ѿ	ot	ot	Sg		189	1	3	case				how could it stay so healthy after so much time	1									
tol'kozi	тол͛кози	tolkozi	tolkozi	Pr		189	2	3	amod														
vrě´me	врѣ́ме	vrěme	vrěme	Nnsnn		189	3	5	obl	abl													
kákь	кáкь	kakъ	kak	Pq		189	4	5	advmod														
