text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
i+	и+	I	i	C		106	1	3	cc				And the (other) sailors threw him in the vicinity of the pillar										
korabčïi	корабчїи	korabčii	korabči	Nmpny		106	2	3	nsubj														
vrьlixa+	врьлиха+	vrъlixa	xvъrlja	Vmii3pe		106	3	0	root														
go	го	go	toi	Pp3msa		106	4	3	obj														
tamo	тамо	tamo	tamo	Pr		106	5	3	advmod														
bli-zu	бли-зꙋ	blizu	blizu	Sg		106	6	8	amod					1									
pri+	при+	pri	pri	Sl		106	7	8	case														
slьpa.	сльпа.	slъpa	stьlpь	Nmsgn		106	8	3	obl	loc													
																							
i+	и+	i	i	C		107	1	4	cc				And stench started to come out of this body										
poče	поче	poče	počna	Vaia3se		107	2	4	aux														
da+	да+	da	da	C		107	3	2	fixed	inf													
isxoditь	исходить	isxoditъ	isxodja	Vmip3si		107	4	0	root														
smradь	смрадь	smradъ	smrad	Nmsnn		107	5	4	nsubj														
wt+	ѿ+	ot	ot	Sg		107	6	8	case														
onova	онова	onova	onova	Pd-nsn		107	7	8	det	ext													
telo	тело	telo	tělo	Nnsnn		107	8	4	obl	abl													
																							
i-	и-	i	I	C		108	1	2	cc				And the hermit commanded to dig a big hole next to the pillar and to bury it	1									
povele	повеле	povele	povelja	Vmia3se		108	2	0	root														
posnikь	посникь	posnikъ	postnik 	Nmsny		108	3	2	nsubj														
da+	да+	da	da	C		108	4	5	mark														
iskopajutь	ископають	iskopajutъ	izkopa	Vmip3pe		108	5	2	advcl														
dupka	дꙋпка	dupka	dupka	Nfsnn		108	6	5	obj														
golema	голема	golema	golěm	Afsnn		108	7	6	amod														
pri+	при+	pri	pri	Sl		108	8	9	case														
slьpa	сльпа	slъpa	stьlpь	Nmsgn		108	9	5	obl					1									
i+	и+	i	i	C		108	10	13	cc														
da+	да+	da	da	C		108	11	13	mark														
go	го	go	toi	Pp3msa		108	12	13	obj														
zakopaętь.	закопаѧть.	zakopaętъ	zakopa	Vmip3pe		108	13	5	conj														
																							
egda	егда	egda	egda	Pr		109	1	3	mark				When they started to dig, find the body of Saint Petka										
počexa	почеха	počexa	počna	Vaii3pe		109	2	3	aux														
kopati	копати	kopati	kopaja	Vmn---i		109	3	4	advcl														
naĭdoxa	найдоха	naidoxa	naida	Vmii3pe		109	4	0	root														
telo	тело	telo	tělo	Nnsnn		109	5	4	obj					1									
steĭ	стей	stei	svęt	Afsdy		109	6	7	amod														
petki.	петки.	petki	Petka	Nfsgy		109	7	4	nmod	poss													
																							
ispuštaše	испꙋщаше	ispuštaše	ispušta	Vmii3si		110	1	0	root				it had a nice scent										
blgouxanie.	блгоухание.	blgouxanie	blagouxanie	Nnsnn		110	2	1	obj														
																							
i+	и+	i	i	C		111	1	6	cc				And a certain man, with the name Georgi, prayed to God to show him (?).									9	Recovery of the Relics
nekoi	некои	nekoi	někoi	Amsny		111	2	3	det														
člvekь	члвекь	člvekъ	člověk	Nmsny		111	3	6	nsubj					1									
imenemь	именемь	imenemъ	ime	Nnsin		111	4	5	obl	pred													
gewrgïa,	геѡргїа,	georgia	Georgi	Nmsoy		111	5	3	acl														
pomoli+	помоли+	pomoli	pomolja	Vmia3se		111	6	0	root														
se	се	se	se	Px---a		111	7	6	expl														
bu	бꙋ	bu	bog	Nmsdy		111	8	6	obl	iobj													
da+	да+	da	da	C		111	9	11	mark														
mu	мꙋ	mu	toi	Pp3msd		111	10	11	obl	iobj													
pokažetь	покажеть	pokažetъ	pokaža	Vmip3s		111	11	6	advcl														
bь	бь	bъ	bog	Nmsny		111	12	11	nsubj														
																							
egda	егда	Egda	egda	Pr		112	1	3	mark				When it was evening, he lied down to sleep	1									
večerь	вечерь	večerъ	večer	Nmsnn		112	2	3	nsubj														
bistь,	бисть,	bistъ	bъda	Vmia3se		112	3	4	advcl														
leže	леже	leže	leža	Vmia3se		112	4	0	root														
spati.	спати.	spati	spa	Vmn---i		112	5	4	advcl														
																							
i+	и+	i	i	C		113	1	2	cc				And he saw a woman in his dream, a beautiful queen, sitting on a golden throne and many warriors around here										
vide	виде	vide	vidja	Vmia3s		113	2	0	root														
na+	на+	na	na	Sl		113	3	4	case														
snь	снь	snъ	sъn	Nmsnn		113	4	2	obl	loc													
edna+	една+	edna	edna	Afsnn		113	5	6	amod														
žena	жена	žena	žena	Nfsny		113	6	2	obj					1									
crca	црца	crca	crca	Nsnnn		113	7	6	appos														
krasna	красна	krasna	krasen	Afsnn		113	8	7	amod														
sede	седе	sede	sědja	Vmpp-sia	Amsnn	113	9	6	acl														
na+	на+	na	na	Sl		113	10	11	case														
prestolь	престоль	prestolъ	prestol	Nmsnn		113	11	9	obl	loc													
zlati	злати	zlati	zlat	Amsny		113	12	11	amod														
i+	и+	i	i	C		113	13	14	cc														
voine	воине	voine	voin	Nmpny		113	14	6	conj														
mnogo	много	mnogo	mnogo	R		113	15	14	amod														
okolo	около	okolo	okolo	Sg		113	16	17	case					1									
neę.	неѧ.	neę	tja	Pp3fsg		113	17	14	nmod														
																							
i+	и+	i	i	C		114	1	2	cc				And (one of the soldiers) seized Georgi										
ufati	ꙋфати	ufati	xvana	Vmia3se		114	2	0	root														
gewrgïa	геѡргїа	georgia	Georgi 	Nmsoy		114	3	2	obj														
																							
i+	и+	i	i	C		115	1	2	cc				and he said to him:										
reče+	рече+	reče	reka	Vmia3se		115	2	0	root														
mu	мꙋ	mu	toi	Pp3msd		115	3	2	obl	iobj													
																							
počto	почто	Počto	počto	C		116	1	2	advmod				ʺWhy did you leave the dead body next to the holy relics?ʺ										
wstavixte	ѡставихте	ostavixte	ostavja	Vmii2pe		116	2	0	root														
smrьd-livo	смрьд-ливо	smrъdlivo	smrdlivi	Ansnn		116	3	4	amod					1									
telo	тело	telo	tělo	Nnsnn		116	4	2	obj														
pri	при	pri	pri	Sl		116	5	6	case														
moštï	мощї	mošti	mošti	Nfpnn		116	6	2	obl														
stei,	стеи,	stei	svęt	Afsdy		116	7	6	nmod	poss													
																							
nъ+	нъ+	Nъ	no	C		117	1	3	cc				ʺGo quicklyʺ 										
skoru	скорꙋ	skoru	skoro	R		117	2	3	advmod														
poidi	поиди	poidi	poida	Vmm-2se		117	3	0	root														
																							
i+	и+	i	i	C		118	1	2	cc				ʺand retrieve the relics of Saint Petka!ʺ										
izvadi	извади	izvadi	izvadja	Vmm-2se		118	2	0	root														
mošti	мощи	mošti	mošti	Nfpnn		118	3	2	obj					1									
stei	стеи	stei	svęt	Afsdy		118	4	5	amod														
petki.	петки.	petki	Petka	Nfsgy		118	5	3	nmod	poss													
																							
i+	и+	I	i	C		119	1	2	cc				ʺAnd put them in a golden coffinʺ										
postavi+	постави+	postavi	postavja	Vmia3se		119	2	0	root														
gi	ги	gi	toi	Pp3-pa		119	3	2	obj														
u+	ꙋ+	u	u	Sa		119	4	5	case														
govčegь	говчегь	govčegъ	kovčeg	Nmsnn		119	5	2	obl														
zlati,	злати,	zlati	zlat	Amsny		119	6	5	amod														
																							
poneže	понеже	poneže	poneže	C		120	1	4	cc				ʺbecause the king honoured her relicsʺ										
i+	и+	i	i	C		120	2	3	amod														
crь	црь	crъ	car	Nmsny		120	3	4	nsubj					1									
požali	пожали	požali	požalja	Vmia3se		120	4	0	root														
neini	неини	neini	nein	Afpnn		120	5	6	amod	poss													
mošti,	мощи,	mošti	mošti	Nfpnn		120	6	4	obj														
																							
i+	и+	i	i	C		121	1	6	cc				ʺand God wants to make her famousʺ										
gь	гь	gъ	gospod	Nmsny		121	2	6	nsubj														
xoštetь	хощеть	xoštetъ	xoštu	Vaip3si		121	3	6	aux	fut													
da+	да+	da	da	C		121	4	3	fixed	inf													
ę	ѧ	ę	tja	Pp3fsa		121	5	6	obj														
proslavitь.	прославить.	proslavitъ	proslavja	Vmip3se		121	6	0	root														
																							
i+	и+	i	i	C		122	1	3	cc				And the saint appeared to him										
sta	ста	sta	svęt	Afsnn		122	2	3	nsubj					1									
javi+	ꙗви+	javi	javja	Vmia3se		122	3	0	root														
mu+	мꙋ+	mu	toi	Pp3msd		122	4	3	obl	iobj													
se	се	se	se	Px---a		122	5	3	expl														
																							
i+	и+	i	i	C		123	1	2	cc				and she said to him:										
reče+	рече+	reče	reka	Vmia3se		123	2	0	root														
mu	мꙋ	mu	toi	Pp3msd		123	3	2	obl	iobj													
																							
skoro	скоро	Skoro	skoro	R		124	1	4	advmod				ʺyou should get me out of this stench quicklyʺ										
da+	да+	da	da	C		124	2	4	aux	opt													
me	ме	me	az	Pp1-sa		124	3	4	obj														
izvadiši	извадиши	izvadiši	izvadja	Vmip2se		124	4	0	root														
wt+	ѿ+	ot	ot	Sg		124	5	7	case														
toę	тоѧ	toę	toja	Pd-msn		124	6	7	det	ext													
smradь.	смрадь.	smradъ	smrad	Nmsnn		124	7	4	obl	abl				1									
																							
ne+	не+	Ne	ne	Qz		125	1	2	advmod				ʺdon't you fear God will throw fire from heaven on you?ʺ										
boiši+	боиши+	boiši	boja	Vmip2se		125	2	0	root														
li+	ли+	li	li	Qq		125	3	2	advmod														
se	се	se	se	Px---a		125	4	2	expl														
ba	ба	ba	bog	Nmsgy		125	5	2	obl														
da+	да+	da	da	C		125	6	8	mark														
ne	не	ne	ne	Qz		125	7	8	advmod														
padnetь	паднеть	padnetъ	padna	Vmip3se		125	8	2	advcl														
ognь	огнь	ognъ	ogъn	Nmsnn		125	9	8	nsubj														
wt+	ѿ+	ot	ot	Sg		125	10	11	case														
nbsa	нбса	nbsa	nebe	Nnpnn		125	11	8	obl	abl													
da+	да+	da	da	C		125	12	14	mark														
vi	ви	vi	vi	Pp2-pa		125	13	14	obj														
pogo-ritь	пого-рить	pogoritъ	pogorit	Vmip3se		125	14	8	advcl					1									
																							
poneže	понеже	poneže	poneže	C		126	1	3	cc				ʺbecause I am from Epibatesʺ										
azь	азь	azъ	az	Pp1-sn		126	2	3	nsubj														
esmь	есмь	esmъ	sъm	Vmip1si		126	3	0	root														
wt+	ѿ+	ot	ot	Sg		126	4	5	case														
epivatia	епиватиа	epivatia	Epivat	Nmson		126	5	3	obl	abl													
																							
i+	и+	i	i	C		127	1	14	cc				And this night and some other woman, called Efimia, 										
taę	таѧ	taę	toja	Pd-fsn		127	2	3	det	ext													
noštь	нощь	noštъ	nošt	Nfsnn		127	3	14	obl														
i-	и-	i	i	C		127	4	7	amod					1									
druga	дрꙋга	druga	drugi	Afsnn		127	5	7	amod														
nekoę	некоѧ	nekoę	někoi	Afsny		127	6	7	det														
žena	жена	žena	žena	Nfsny		127	7	14	nsubj														
imenemь	именемь	imenemъ	ime	Nnsin		127	8	9	obl														
еfimia	ефимиа	еfimia	Efimia	Nfsny		127	9	7	acl														
i+	и+	i	i	C		127	10	11	amod				and she saw such a vision										
wna	ѡна	ona	ona	Pp3fsn		127	11	7	expl														
takovo	таково	takovo	takъv	Ansnn		127	12	13	amod					1									
videnie	видение	videnie	videnie	Nnsnn		127	13	14	obj														
vide,	виде,	vide	vidja	Vmia3se		127	14	0	root														
																							
i+	и+	i	i	C		128	1	8	cc				And when they told to the people of Epivat										
egda	егда	egda	egda	Pr		128	2	3	mark														
skazaxa	сказаха	skazaxa	izkaža	Vmii3pe		128	3	8	advcl														
na+	на+	na	na	Sa		128	4	6	case														
epivatski	епиватски	epivatski	epivatski	Ampnn		128	5	6	amod														
ljudie,	людие,	ljudie	ljudie	Nmpny		128	6	8	obl	iobj				2									
skoru	скорꙋ	skoru	skoro	R		128	7	8	advmod		257r	/img/petka/3312_257r.jpg	soon they came closer with a lot of happiness					petka	петка	*so*	·со·		
priidxa	приидха	priidxa	priida	Vmii3pe		128	8	0	root														
sьs	сьс	sъs	s 	Si		128	9	11	case														
mnogu	многꙋ	mnogu	mnogo 	R		128	10	11	amod														
radostь.	радость.	radostъ	radost	Nfsnn		128	11	8	obl														
																							
i+	и+	i	i	C		129	1	2	cc				and they found the very precious treasure										
naidoxa	наидоха	naidoxa	naida	Vmii3pe		129	2	0	root														
mnogocenoe	многоценое	mnogocenoe	mnogocenoe	Ansny		129	3	4	amod					1									
sьkrovište.	ськровище.	sъkrovište	sьkrovište	Nnsnn		129	4	2	obj														
																							
i+	и+	i	i	C		130	1	2	cc				And they took out the holy relics										
ïzvadixa	їзвадиха	izvadixa	izvadja	Vmii3pe		130	2	0	root														
sti	сти	sti	svęt	Ampnl		130	3	4	amod														
mošti.	мощи.	mošti	mošti	Nfpnn		130	4	2	obj														
																							
i+	и+	i	i	C		131	1	2	cc				and they took them with thyme and candles										
zanesoxa	занесоха	zanesoxa	zanesja	Vmii3pe		131	2	0	root														
ixь	ихь	ixъ	tě	Pp3-pa		131	3	2	obj														
sьs	сьс	sъsъ	s	Si		131	4	5	case														
temi-anъ	теми-анъ	temianъ	timian	Nmsnn		131	5	2	obl					1									
i+	и+	i	i	C		131	6	7	cc														
svešti	свещи	svešti	svešt	Nfpnn		131	7	5	conj														
																							
i+	и+	i	i	C		132	1	2	cc				and they laid them down in the church of the Holy Apostles										
položixa	положиха	položixa	položa	Vmii3pe		132	2	0	root														
ixь	ихь	ixъ	tě	Pp3-pa		132	3	2	obj														
vь+	вь+	vъ	v	Sa		132	4	5	case														
crkovь	црковь	crkovъ	crkov	Nfsnn		132	5	2	obl	lat													
stix	стих	stix	svęt	Ampgy		132	6	7	amod														
aptlь	аптль	aplъ	apostol	Nmpgy		132	7	5	nmod	poss													
																							
i-	и-	i	i	C		133	1	5	cc				And there many miracles happened	1									
tamo	тамо	tamo	tamo	Pr		133	2	5	advmod														
mnogo	много	mnogo	mnogo	R		133	3	4	amod														
čudo	чꙋдо	čudo	čudo	Nnsnn		133	4	5	obj														
sъtvori.	сътвори.	sъtvori	sъtvorja	Vmia3se		133	5	0	root														
																							
togda	тогда	togda	togda	Pr		134	1	4	advmod				then she healed many possessed, blind, deaf and all (other) ill, who came with faith										
mnogo	много	mnogo	mnogo	R		134	2	3	amod														
besni	бесни	besni	běsen	Ampnn		134	3	4	obj														
isceli.	исцели.	isceli	izcělja	Vmia3se		134	4	0	root					1									
slepi	слепи	slepi	slěp	Ampnn		134	5	3	conj														
gluxi	глꙋхи	gluxi	glux	Ampnn		134	6	5	conj														
i+	и+	i	i	C		134	7	9	cc														
vsakna	всакна	vsakna	vsěko	R		134	8	9	amod														
bolezni	болезни	bolezni	boleznen	Ampnn		134	9	6	conj														
koi	кои	koi	koi	Pr---n		134	10	11	mark														
prixoždaxa	прихождаха	prixoždaxa	prixoždam	Vmii3pi		134	11	9	acl														
sьs	сьс	sъs	s	Si		134	12	13	case														
vera.	вера.	vera	věra	Nfsnnn		134	13	11	obl					1									
																							
i+	и+	i	i	C		135	1	2	cc				and it was famous around the whole land of Epibates										
proču+	прочꙋ+	proču	pročuja	Vmip3se		135	2	0	root														
se	се	se	se	Px---a		135	3	2	expl														
po+	по+	po	po	Sl		135	4	6	case														
vsa	вса	vsa	vsě	Afsnn		135	5	6	amod														
zemlę	землѧ	zemlę	zemlja	Nfsnn		135	6	2	obl														
epivatska,	епиватска,	epivatska	epivatski	Afsnn		135	7	6	amod														
																							
ne+	не+	Ne	ne	Qz		136	1	3	amod				(and) not only in Epibates, but in Tsarigrad, too										
tъkmo	тъкмо	tъkmo	tъkmo	R		136	2	3	amod														
epivati	епивати	epivati	Epivati	Nmpnn		136	3	6	nmod														
nъ-	нъ-	nъ	no 	C		136	4	6	cc					1									
do	до	do	do	Sg		136	5	6	case														
Crigrad'.	Цриград͛.	Crigradъ	Carigrad	Nmsnn		136	6	0	root														
																							
i+	и+	i	i	C		137	1	4	cc				And afterwards the Greek kingdom weakened									10	Franks in Tsarigrad
togda	тогда	togda	togda	Pr		137	2	4	advmod														
beše	беше	beše	sъm	Vaii3si		137	3	4	aux	pprf													
wslabelo	ѡслабело	oslabelo	oslabeja	Vmp--se	Ansnn	137	4	0	root														
grьčesko	грьческо	grъčesko	grьčeski	Ansnn		137	5	6	amod														
crtvo.	цртво.	crtvo	carstvo	Nnsnn		137	6	4	nsubj					1									
																							
i+	и+	i	i	C		138	1	5	cc				And with God's will the Romans came										
sьs	сьс	sъs	s	Si		138	2	4	case														
bžïemь	бжїемь	bžiemъ	božii	Ansin		138	3	4	amod	poss													
proizvoleniemь	произволениемь	proizvoleniemъ	proizvolenie	Nnsin		138	4	5	obl														
prïidoša	прїидоша	priidoša	priida	Vmia3pe		138	5	0	root														
rimlęne	римлѧне	rimlęne	rimlęnin	Nmpny		138	6	5	nsubj														
																							
i+	и+	i	i	C		139	1	2	cc				and they took Tsarigrad										
uzexa	ꙋзеха	uzexa	uze	Vmii3pe		139	2	0	root					1									
crigrad,	цриград,	crigradъ	Carigrad	Nmsnn		139	3	2	obj														
																							
jakože	ꙗкоже	jakože	jakože	C		140	1	2	cc				because the prophet David said										
reče	рече	reče	reka	Vmia3se		140	2	0	root														
prrkь	прркь	prrkъ	prorok	Nmsny		140	3	2	nsubj														
dvdь,	двдь,	dvdъ	David	Nmsny		140	4	3	appos														
																							
sъs	със	sъs	s	Si		141	1	2	case				ʺWith an iron stick I ruledʺ										
palica	палица	palica	palica	Nfsnn		141	2	4	obl														
žilezna	жилезна	žilezna	žilezen	Afsnn		141	3	2	amod					1									
udrъžaxь,	ꙋдръжахь,	udrъžaxъ	udrъža	Vmia1se		141	4	0	root														
																							
i+	и+	I	i	C		146	1	3	cc				And then Franks pillaged										
togda	тогда	togda	togda	Pr		146	2	3	advmod														
plenixa	плениха	plenixa	plenja	Vmii3pe		146	3	0	root														
frenci	френци	frenci	frenci	Nmpny		146	4	3	nsubj														
																							
i+	и+	i	i	C		147	1	3	cc				and they robbed everything										
vsa	вса	vsa	vsě	Afsnn		147	2	3	obj														
wbraxa.	ѡбраха.	obraxa	obera	Vmii3pe		147	3	0	root														
																							
i+	и+	I	i	C		148	1	4	cc				And they took the holy relics to Rome										
mošti	мощи	mošti	mošti	Nfpnn		148	2	4	obj					1									
stei	стеи	stei	svęt	Afsdy		148	3	2	nmod	poss													
wtnesoša	ѿнесоша	otnesoša	otnesa	Vmia3pe		148	4	0	root														
vь+	вь+	vъ	v	Sa		148	5	6	case														
rimь.,,,	римь.,,,	Rimъ	Rim 	Nmsnn		148	6	4	obl	lat													
																							
I+	И+	I	I	C		149	1	17	cc				And at this time the honorableBulgarian king in Tъrnovo, Ioan Asen, son of the old king Asen, strongly held the kingdom back then.									11	Conquests of John Asen
vь+	вь+	vъ	v	Sl		149	2	4	case														
to	то	to	tъ	Pd-nsn		149	3	4	det														
vreme	време	vreme	vreme 	Nnsnn		149	4	17	obl														
blgočestivi	блгочестиви	blgočestivi	blgočestiv	Amsny		149	5	6	amod														
crь,	црь,	crъ	car	Nmsny		149	6	17	nsubj					1									
bolgarski.	болгарски.	bolgarski	bolgarski	Amsny		149	7	6	amod														
vь+	вь+	vъ	v 	Sl		149	8	9	case														
trъnovo	тръново	trъnovo	Trъnovo	Nnsnn		149	9	17	obl	loc													
ıwanъ	ıѡанъ	ioanъ	Ioann	Nmsny		149	10	6	appos														
asenъ,	асенъ,	asenъ	Asěn	Nmsny		149	11	10	appos														
sinь	синь	sinъ	sin	Nmsny		149	12	11	appos														
staromu	старомꙋ	staromu	star	Amsdy		149	13	14	amod					1									
cru	црꙋ	cru	car	Nmsdy		149	14	12	nmod	poss													
asenju,	асеню,	Asenju	Asěn	Nmsdy		149	15	14	appos														
krepko	крепко	krepko	krěpko	R		149	16	17	advmod														
drьžaše	дрьжаше	drъžaše	drьža	Vmii3se		149	17	0	root														
togda	тогда	togda	togda	Pr		149	18	17	advmod														
crstvo,	црство,	crstvo	carstvo	Nnsnn		149	19	17	obj														
																							
i+	и+	I	i	C		150	1	4	cc				And he did not fear the Franks										
nikako	никако	nikako	nikako	Pz		150	2	4	advmod														
ne+	не+	ne	ne	Qz		150	3	4	advmod														
ubo-ja+	ꙋбо-ꙗ+	uboja	uboja	Vmia3se		150	4	0	root					1									
se	се	se	se	Px---a		150	5	4	expl														
wt+	ѿ+	ot	ot	Sg		150	6	7	case														
frenci,	френци,	frenci	frenci	Nmpny		150	7	4	obl	abl			when they took Tsarigrad										
egda	егда	egda	egda	Pr		150	8	9	mark														
uzexa	ꙋзеха	uzexa	uzema	Vmii3pe		150	9	4	advcl														
crigrad,	цриград,	crigrad	Carigrad	Nmsnn		150	10	9	obj														
																							
nъ+	нъ+	nъ	no 	C		151	1	2	case				but he raised a great Bulgarian army										
vozdviže	воздвиже	vozdviže	vozdviža	Vmia3se		151	2	0	root														
velika	велика	velika	velik	Afsnn		151	3	4	amod					1									
voiska	воиска	voiska	voisko	Nfsnn		151	4	2	obj														
bolgarska,	болгарска,	bolgarska	bolgarski	Afsnn		151	5	4	amod														
																							
i	и	i	i	C		152	1	2	cc				and he defeated the dishonorable Franks										
popleni	поплени	popleni	poplenja	Vmia3se		152	2	0	root														
ne+	не+	ne	ne	Qz		152	3	4	amod														
čestivi	честиви	čestivi	čestiv	Ampnn		152	4	5	amod														
frenci.	френци.	frenci	frenci	Nmpny		152	5	2	obj														
																							
i+	и+	i	i	C		153	1	4	cc				and he took many of their lands with God's will										
mnogo	много	mnogo	mnogo	R		153	2	3	amod					1									
zemlę	землѧ	zemlę	zemlja	Nfsnn		153	3	4	obj														
uze	ꙋзе	uze	uzema	Vmia3se		153	4	0	root														
wt+	ѿ+	ot	ot 	Sg		153	5	6	case														
nixь.	нихь.	nixъ	tě	Pp3-pg		153	6	4	obl	abl													
sъs	със	sъs	s	Si		153	7	9	case														
bžïimь	бжїимь	bžiimъ	božii	Ansiy		153	8	9	amod	poss													
poveleniemь.	повелениемь.	poveleniemъ	povelenie	Nnsin		153	9	4	obl														
makedonska	македонска	makedonska	makedonski	Afsnn		153	10	11	amod				The land of Macedon, the Serbian Land, the Holy Mountain and Solun	1									
zemlę	землѧ	zemlę	zemlja	Nfsnn		153	11	3	appos														
i+	и+	i	i	C		153	12	13	cc														
serska,	серска,	serska	serski	Afsnn		153	13	11	conj														
i+	и+	i	i	C		153	14	16	cc														
sta	ста	sta	svęt	Afsnn		153	15	16	amod														
gora	гора	gora	gora	Nfsnn		153	16	13	conj														
i+	и+	i	i	C		153	17	18	cc														
solunь.	солꙋнь.	solunъ	Solun	Nmsnn		153	18	16	conj														
																							
i+	и+	I	i	C		154	1	7	cc				And he took the entire Thessalonian Land and Tribalia and Dalmatia										
vsa	вса	vsa	vsě	Afsnn		154	2	3	amod														
zemlę	землѧ	zemlę	zemlja	Nfsnn		154	3	7	obj														
ѳeѳa-liiska,	ѳеѳа-лииска,	ѳeѳaliiska	tetaliiski	Afsnn		154	4	3	amod					1									
i	и	i	i	C		154	5	6	cc														
trivalię	тривалиѧ	trivalię	Trivalia	Nfsnn		154	6	3	conj														
uze,	ꙋзе,	uze	uzema	Vmia3se		154	7	0	root														
i+	и+	i	i	C		154	8	9	cc														
dalmatia	далматиа	dalmatia	Dalmatia	Nfsnn		154	9	6	conj														
i+	и+	i	i	C		154	10	12	cc														
što+	що+	što	što	Pq		154	11	12	mark				and also what is the Albanian country, up to Dyrrhacium										
e	е	e	sъm	Vmip3si		154	12	7	advcl														
arbanaška	арбанашка	arbanaška	arbanaški	Afsnn		154	13	14	amod					1									
drъžava,	дръжава,	drъžava	dъržava	Nfsnn		154	14	12	obl	pred													
i+	и+	i	i	C		154	15	17	amod														
do+	до+	do	do	Sg		154	16	17	case														
drača.	драча.	drača	Drač	Nmsgn		154	17	14	nmod														
																							
i+	и+	I	i	C		155	1	5	cc				And till where he freed, he put metropolitans and revered episcopes										
do+	до+	do	do	Sg		155	2	4	case														
gde	где	gde	gde	Pq		155	3	4	mark														
uze,	ꙋзе,	uze	uzema	Vmia3se		155	4	5	advcl														
postavi	постави	postavi	postavja	Vmia3se		155	5	0	root														
mitropolïti.	митрополїти.	mitropoliti	mitropolit 	Nmpny		155	6	5	obj					1									
i+	и+	i	i	C		155	7	8	cc														
episkopi	епископи	episkopi	episkop	Nmpny		155	8	6	conj														
blgočestivi.	блгочестиви.	blgočestivi	blgočestiv	Ampnn		155	9	8	amod														
																							
sti	сти	sti	svęt	Ampnn		156	1	2	amod				(as it is written in) holy chrysobuls what are now in the glorious lavra on the Holy mountain										
xrisofuli	хрисофꙋли	xrisofuli	xrisobul	Nmpny		156	2	0	root														
što+	що+	što	što	Pr		156	3	4	mark														
esu	есꙋ	esu	sъm	Vmip3p		156	4	2	acl														
sega	сега	sega	sega	R		156	5	4	advmod														
u+	ꙋ+	u	u 	Sg		156	6	8	case														
slavna	славна	slavna	slavni	Afsnn		156	7	8	amod					1									
lavra	лавра	lavra	lavra	Nfsnnn		156	8	4	obl	loc													
u+	ꙋ+	u	u	Sg		156	9	11	case														
stia	стиа	stia	svęt	Afsgy		156	10	11	amod														
gori.	гори.	gori	gora	Nfsgn		156	11	8	nmod	loc													
																							
ne+	не+	ne	ne	Qz		157	1	2	amod				He did not just take these lands, but also Tsarigrad										
tъkmo	тъкмо	tъkmo	tъkmo	R		157	2	4	amod														
tia	тиа	tia	toja	Pd-fpn		157	3	4	det	ext													
zemli	земли	zemli	zemlę	Nfpnn		157	4	5	obj														
prie	прие	prie	priema	Vmia3se		157	5	0	root														
nь+	нь+	nъ	no 	C		157	6	8	cc														
i+	и+	i	i	C		157	7	6	fixed														
crigrad	цриград	crigrad	Carigrad	Nmsnn		157	8	4	conj					1									
																							
i+	и+	I	i	C		158	1	6	cc				And the Franks there bowed to him										
tamo,	тамо,	tamo	tamo	Pr		158	2	6	advmod														
što+	що+	što	što	Pq		158	3	4	mark														
bexa	беха	bexa	sъm	Vmii3pi		158	4	6	advcl														
frenci,	френци,	frenci	frenci	Nmpny		158	5	4	nsubj														
poklonixa+	поклониха+	poklonixa	poklonja	Vmii3pe		158	6	0	root														
mu+	мꙋ+	mu	toi	Pp3msd		158	7	6	obl	iobj													
se	се	se	se	Px---a		158	8	6	expl														
																							
i+	и+	i	i	C		159	1	2	cc				and they gave him tax										
danь	дань	danъ	dan	Nmsnn		159	2	3	obj														
davaxa+	даваха+	davaxa	davam	Vmii3pe		159	3	0	root														
mu.	мꙋ.	mu	toi	Pp3msd		159	4	3	obl	iobj				1									
																							
egda	егда	egda	egda	Pr		160	1	2	mark				when the king heard about the saint, how she performs so many miracles and healings, he wished for her relics									12	Translation to Tarnovo
poču	почꙋ	poču	počuja	Vmia3se		160	2	12	advcl														
crь	црь	crъ	car	Nmsny		160	3	2	nsubj														
kako	како	kako	kako	Pq		160	4	6	mark														
staę	стаѧ	staę	svęt	Afsny		160	5	6	nsubj														
tvoritь	творить	tvoritъ	tvorja	Vmip3s		160	6	2	advcl														
toliko	толико	toliko	toliko	Pr		160	7	8	amod														
čudesa	чꙋдеса	čudesa	čudo	Nnpnn		160	8	6	obj					1									
i+	и+	i	i	C		160	9	10	cc														
iscelenia.	исцелениа.	iscelenia	iscelenia	Nnpnn		160	10	8	conj														
i+	и+	i	i	C		160	11	12	cc														
požali	пожали	požali	požalja	Vmia3se		160	12	0	root														
za+	за+	za	za	Sa		160	13	15	case														
wnia	ѡниа	onia	onja	Pd-fpn		160	14	15	det	ext													
mošti.	мощи.	mošti	mošti	Nfpnn		160	15	12	obl														
																							
i+	и+	i	i	C		161	1	2	cc				and he commanded the Franks in Tsarigrad										
povele	повеле	povele	povelja	Vmia3se		161	2	0	root														
na+	на+	na	na	Sa		161	3	4	case														
wnia,	ѡниа,	onia	onja	Pd-mpn		161	4	9	det	ext				1									
što+	що+	što	što	Pq		161	5	6	mark														
bexu	бехꙋ	bexu	sъm	Vmii3pe		161	6	9	acl														
u+	ꙋ+	u	u	Sg		161	7	8	case														
