text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
vidě	видѣ	vidě	vidja	Vmia3si		66	11	0	root				saw in a dream in the night a queen (sitting) on a shiny throne, with many soldiers										
na	на	na	na	Sl		66	12	13	case					1									
sъnъ	сънъ	sъnъ	sъn	Nmsnn		66	13	11	obl	loc													
prezъ	презъ	prezъ	prez	Sa		66	14	15	case														
noštь+	нощь+	noštъ	nošt	Nfsnn		66	15	11	obl														
tǫ	тѫ	tǫ	tъ	Pd-fsa		66	16	15	det	p_nom													
ednǫ	еднѫ	ednǫ	edin	Afsan		66	17	18	amod														
caricǫ,	царицѫ,	caricǫ	carica	Nfsay		66	18	11	obj														
na	на	na	na	Sl		66	19	21	case														
světlivъ	свѣтливъ	světlivъ	světliv	Amsnn		66	20	21	amod														
prestolъ	престолъ	prestolъ	prěstol	Nmsnn		66	21	18	nmod	loc													
sъ	съ	sъ	s	Si		66	22	24	case														
mnogo	много	mnogo	mnogo	R		66	23	24	amod														
voĭ-ny,	вой-ны,	voini	voin	Nmpny		66	24	11	obl					1									
koęto	коѧто	koęto	kojato	Pr-fsn		66	25	27	mark				who said to him:										
mu	мꙋ	mu	toi	Pp3msd		66	26	27	obl	iobj													
reče:	рече:	reče	reka	Vmia3se		66	27	18	acl														
																							
Georgïe	Георгïе	Georgie	Georgi	Nmsvy		67	1	4	vocative				ʺGeorgi, why did you not show respect to that body, which belongs to St. Parascheva?ʺ										
zašto	защо	zašto	zašto	C		67	2	4	cc														
ne	не	ne	ne	Qz		67	3	4	advmod														
početoxte	почетохте	početoxte	početa	Vmii2pe		67	4	0	root														
onova	онова	onova	onova	Pd-nsn		67	5	6	det	ext													
tělo,	тѣло,	tělo	tělo	Nnsnn		67	6	4	obj														
koeto	което	koeto	koito	Pr-nsn		67	7	11	mark														
e	е	e	sъm	Vmip3si		67	8	6	acl														
na	на	na	na	Sa		67	9	11	case					1									
světa	свѣта	světa	svęt	Afsnn		67	10	11	amod														
Paraskevǫ?	Параскевѫ?	Paraskevǫ	Paraskeva	Nfsay		67	11	8	obl	poss													
																							
i	и	i	i	C		68	1	4	cc				ʺand why did you bury it with that stinking body?ʺ										
zašto	защо	zašto	zašto	C		68	2	4	cc														
go	го	go	toi	Pp3msa		68	3	4	obj														
pogreboxte	погребохте	pogreboxte	pogreba	Vmia3se		68	4	0	root														
sъsъ	съсъ	sъsъ	s	Si		68	5	8	case														
onova	онова	onova	onova	Pd-nsn		68	6	8	det	ext													
smradno	смрадно	smradno	smraden	Ansnn		68	7	8	amod														
tělo?	тѣло?	tělo?	tělo	Nnsnn		68	8	4	obl														
																							
No	Но	No	no	C		69	1	4	cc				ʺbut go soon to take it the body out of thereʺ	2									
skoro	скоро	skoro	skoro	R		69	2	4	advmod		258	/img/petka/x_258.JPG											
da	да	da	da	C		69	3	4	aux	opt													
otidite	отидите	otidite	otida	Vmm-2pe		69	4	0	root														
da	да	da	da	C		69	5	7	mark														
mi	ми	mi	az	Pp1-sd		69	6	7	obl	iobj													
izvadite	извадите	izvadite	izvadja	Vmip2pe		69	7	4	advcl														
otъ	отъ	otъ	ot	Sg		69	8	9	case														
tamo	тамо	tamo	tamo	R		69	9	7	advmod														
tělo+	тѣло+	tělo	tělo	Nnsnn		69	10	7	obj														
to,	то,	to	tъ	Pd-nsn		69	11	10	det	p_nom													
i	и	i	i	C		69	12	15	cc				ʺand to put it to a chosen placeʺ										
da	да	da	da	C		69	13	15	mark														
go	го	go	toi	Pp3msa		69	14	15	obj														
turite	тꙋрите	turite	turja	Vmip2pe		69	15	7	conj					1									
na	на	na	na	Sa		69	16	18	case														
izbranno	избранно	izbranno	izbera	Ansnn	Vmpa-se	69	17	18	amod							Nedělnik 1868: izbrano							
město:	мѣсто:	město	město	Nnsnn		69	18	15	obl	loc													
																							
zaštoto	защото	zaštoto	zaštoto	C		70	1	6	cc				ʺbecause I cannot stand that stinking body anymoreʺ										
ne	не	ne	ne	Qz		70	2	3	advmod														
moga	мога	moga	moga	Vaip1si		70	3	6	aux														
večь	вечь	večъ	veče	Qg		70	4	6	advmod														
da	да	da	da	C		70	5	3	fixed	inf													
tъrpě	търпѣ	tъrpě	tъrpja	Vmip1si		70	6	0	root														
onova	онова	onova	onova	Pd-nsn		70	7	9	det	ext													
smradno	смрадно	smradno	smraden	Ansnn		70	8	9	amod														
tě-lo,	тѣ-ло,	tělo	tělo	Nnsnn		70	9	6	obj					1									
																							
poneže	понеже	poneže	poneže	C		71	1	4	cc				ʺbecause I am a human tooʺ										
i	и	i	i	C		71	2	3	amod														
azъ	азъ	azъ	az	Pp1-sn		71	3	4	nsubj														
sǫmь	сѫмь	sǫmъ	sъm	Vmip1si		71	4	0	root														
čelověkъ	человѣкъ	čelověkъ	člověk	Nmsny		71	5	4	obl	pred													
																							
i	и	i	i	C		72	1	5	cc				ʺand my (home) village is Epibates, where do you dwell nowʺ										
moe+	мое+	moe	moi	Ansny		72	2	4	amod	poss													
to	то	to	tъ	Pd-nsn		72	3	2	det	p_adj													
selo	село	selo	selo	Nnsnn		72	4	5	obl	pred													
e	е	e	sъm	Vmip3si		72	5	0	root														
Epivatъ	Єпиватъ	Epivatъ	Epivat	Nmsnn		72	6	5	nsubj														
vъ	въ	vъ	v	Sl		72	7	8	case														
koeto	което	koeto	koito	Pr-nsn		72	8	11	mark														
ty	ты	ti	ti	Pp2-sn		72	9	11	nsubj					1									
sega	сега	sega	sega	R		72	10	11	advmod														
živěešь.	живѣешь.	živěešъ	živěja	Vmip2si		72	11	6	acl														
																							
Tuĭ	Тꙋй	Tui	tъi	R		73	1	4	advmod				one woman had the same dream too										
sǫšto+	сѫщо+	sǫšto	sъšto	Ansnn		73	2	4	obj														
to	то	to	tъ	Pd-nsn		73	3	2	det	p_adj													
sanuvala	санꙋвала	sanuvala	sъnuvam	Vmp--si		73	4	0	root	prf													
i	и	i	i	C		73	5	7	amod														
edna	една	edna	edna	Afsnn		73	6	7	amod														
žena,	жена,	žena	žena	Nfsnn		73	7	4	nsubj														
																							
i	и	i	i	C		74	1	14	cc				and in the morning, as they told the people and it became known, they took the candles and went with awe										
na	на	na	na	Sa		74	2	3	case														
utrinǫ+	утринѫ+	utrinǫ	utro	Nfsan		74	3	14	obl														
tǫ	тѫ	tǫ	tъ	Pd-fsa		74	4	3	det	p_nom													
ka-to	ка-то	kato	kato	C		74	5	6	mark					1									
ubadixa	убадиха	ubadixa	obadja	Vmii3pe		74	6	13	advcl														
na	на	na	na	Sa		74	7	8	case														
xora+	хора+	xora	xora	Nnpny		74	8	6	obl	iobj													
ta	та	ta	tъ	Pd-npn		74	9	8	det	p_nom													
i	и	i	i	C		74	10	12	cc														
sǫ	сѫ	sǫ	se	Px---a		74	11	12	expl														
rasču,	расчꙋ,	rasču	razčuja	Vmia3se		74	12	6	conj														
toga	тога	toga	togava	R		74	13	14	advmod														
zemaxa	земаха	zemaxa	vzema	Vmia3se		74	14	0	root														
svěšti,	свѣщи,	svěšti	svěšt	Nmpnn		74	15	14	obj														
otidoxa	отидоха	otidoxa	otida	Vmia3se		74	16	14	conj														
sъsъ	съсъ	sъsъ	s	Si		74	17	18	case					1									
straxopočitanïe,	страхопочитанïе,	straxopočitanie	straxopočitanie	Nnsnn		74	18	16	obl														
																							
i	и	i	i	C		75	1	9	cc				and when they took out the relics of St. Parascheva, they carried them to Epibates										
kato	като	kato	kato	C		75	2	3	mark														
izvadixa	извадиха	izvadixa	izvadja	Vmia3se		75	3	9	advcl														
mošti+	мощи+	mošti	mošti	Nfpnn		75	4	3	obj							Nedělnik 1868: moštitě							
to	то	to	tъ	Pd-nsn		75	5	4	det	p_nom													
na	на	na	na	Sa		75	6	8	case														
světa	свѣта	světa	svęt	Afsnn		75	7	8	amod														
Paraskevǫ,	Параскевѫ,	Paraskevǫ	Paraskeva	Nfsay		75	8	4	nmod	poss													
zane-soxa	зане-соха	zanesoxa	zanesa	Vmia3se		75	9	0	root					1									
go	го	go	toi	Pp3msa		75	10	9	obj														
vъ	въ	vъ	v	Sa		75	11	12	case														
Epivatъ,	Єпиватъ,	Epivatъ	Epivat	Nmsnn		75	12	9	obl	lat													
																							
i	и	i	i	C		76	1	3	cc				and they placed them in the church										
go	го	go	toi	Pp3msa		76	2	3	obj														
turixa	тꙋриха	turixa	turja	Vmia3se		76	3	0	root														
vъ	въ	vъ	v	Sa		76	4	5	case														
cerkovǫ+	церковѫ+	cerkovǫ	cъrkva	Nfsan		76	5	3	obl	lat													
tǫ,	тѫ,	tǫ	tъ	Pd-fsa		76	6	5	det	p_nom													
																							
koeto	което	koeto	koito	Pr-nsn		77	1	2	nsubj				what caused many healings of ill and mad in that land, (as long as they were) coming with faith			Nedělnik 1806: Í+ mltvami Prepodóbnyę Paraskéѵi, mnógaę iscělénïę podaváše+ sę wt stýę Móšti eę` na+ bólnyę i+ bě´snyę po ónyę strány							
napravi	направи	napravi	napravja	Vmia3se		77	2	0	root														
mnogo	много	mnogo	mnogo	R		77	3	4	amod					1									
iscělenïę	исцѣленïѧ	iscělenię	izcělenie	Nnpnn		77	4	2	obj														
na	на	na	na	Sa		77	5	6	case														
bolny	болны	bolni	bolen	Ampnn		77	6	2	obl	iobj													
i	и	i	i	C		77	7	8	cc														
běsny,	бѣсны,	běsni	běsen	Ampnn		77	8	6	conj	iobj													
po	по	po	po	Sl		77	9	11	case														
onaę	онаѧ	onaę	onja	Pd-fsn		77	10	11	det	ext													
stranǫ	странѫ	stranǫ	strana	Nfsan		77	11	2	obl														
koito	които	koito	koito	Pr-mpn		77	12	13	mark														
doxoždaxa	дохождаха	doxoždaxa	doxoždam	Vmii3si		77	13	6	acl														
sъ	съ	sъ	s	Si		77	14	15	case					1									
věrǫ.	вѣрѫ.	věrǫ	věra	Nfsan		77	15	13	obl					1									
																							
No	Но	No	no	C		78	1	14	cc				but after a long time,									10	Franks in Tsarigrad
podirъ	подиръ	podirъ	podir	S		78	2	4	case														
mnogo	много	mnogo	mnogo	R		78	3	4	amod														
vreme	време	vreme	vrěme	Nnsnn		78	4	14	obl														
Ioannъ	Іоаннъ	Ioannъ	Ioann	Nmsny		78	5	14	nsubj				John, king of Bulgaria, after he heard about those miraculous relics,									11	Conquests of John Asen
kralь	краль	kralъ	kral	Nmsny		78	6	5	appos														
bъlgarskiĭ	българский	bъlgarskii	bъlgarski	Amsny		78	7	6	amod														
kato	като	kato	kato	C		78	8	9	mark														
ču	чꙋ	ču	čuja	Vmia3si		78	9	14	advcl														
za	за	za	za	Sa		78	10	13	case														
tova	това	tova	tova	Pd-nsn		78	11	13	det	ext													
ču-dotvorno	чꙋ-дотворно	čudotvorno	čudotvoren	Ansnn		78	12	13	amod					1									
mošti,	мощи,	mošti	mošti	Nfpnn		78	13	9	obl														
provodi	проводи	provodi	provodja	Vmia3se		78	14	0	root				sent Mark the Metropolite of Preslav with many clerics									12	Translation to Tarnovo
Marka	Марка	Marka	Marko	Nmsgy		78	15	14	obj														
mitropolita	митрополита	mitropolita	mitropolit	Nmsgy		78	16	15	appos														
Preslavskago	Преславскаго	Preslavskago	Pr	Amsgy		78	17	16	amod														
sъ	съ	sъ	s	Si		78	18	20	case														
mnogo	много	mnogo	mnogo	R		78	19	20	amod					1									
svěštennicy,	свѣщенницы,	svěštennici	svěštennik	Nmpny		78	20	14	obl														
																							
koito	които	koito	koito	Pr-mpn		79	1	2	nsubj				they brought those relics from Epibates to the capital of Tarnovo										
prinesoxa	принесоха	prinesoxa	prinesa	Vmii3pe		79	2	0	root														
tova	това	tova	tova	Pd-nsn		79	3	4	det	ext						Nedělnik 1868: tyę							
mošti	мощи	mošti	mošti	Nfpnn		79	4	2	obj														
otъ	отъ	otъ	ot	Sg		79	5	6	case														
Epifatъ,	Єпифатъ,	Epifatъ	Epivat	Nmsnn		79	6	2	obl	abl													
vъ	въ	vъ	v	Sa		79	7	9	case														
stolnyę	столныѧ	stolnię	stolnii	Amsoy		79	8	9	amod	p_adj				1									
gradъ	градъ	gradъ	grad	Nmsnn		79	9	2	obl	lat													
Tъrnovъ,	Търновъ,	Tъrnovъ	Tъrnov	Nmsnn		79	10	9	appos														
																							
i	и	i	i	C		80	1	3	cc				and they placed them in the royal church										
go	го	go	toi	Pp3nsa		80	2	3	obj							Nedělnik 1868: gy							
turixa	тꙋриха	turixa	turja	Vmii3pe		80	3	0	root														
vъ	въ	vъ	v	Sa		80	4	7	case														
carskǫ+	царскѫ+	carskǫ	carski	Afsan		80	5	7	amod														
tǫ	тѫ	tǫ	tъ	Pd-fsa		80	6	5	det	p_adj													
cerkovǫ,	церковѫ,	cerkovǫ	cъrkva	Nfsay		80	7	3	obl	lat													
																							
koeto	което	koeto	koito	Pr-nsn		81	1	2	nsubj				where (ʺwhatʺ) it gave various healings										
davaše	даваше	davaše	davam	Vmii3si		81	2	0	root														
raz-ny	раз-ны	razni	razen	Anpnn		81	3	4	amod					1									
iscělenïę.	исцѣленïѧ.	iscělenię	izcělenie	Nnpnn		81	4	2	obl														
																							
(n/a)									mrg													13	Closing Prayers (short versions)
																							
A	А	A	a	C		82	1	19	cc				but when the Turkish king Selim II, as he conquered the whole Bulgaria and robbed all the ornaments of Tarnovo churches, he took the relics of St. Parascheva as well, taking them to Tsarigrad									14	Relics looted by Turks
turskïę	тꙋрскïѧ	turskię	turski	Amsoy		82	2	3	amod	p_adj													
carь	царь	carъ	car	Nmsnn		82	3	19	nsubj														
Selimъ	Селимъ	Selimъ	Selim	Nmsnn		82	4	3	appos														
vtoryĭ	вторый	vtorii	vtori	Amsny		82	5	4	amod														
kato	като	kato	kato	C		82	6	7	mark														
oblada	облада	oblada	obvladeja	Vmia3se		82	7	19	advcl														
sička+	сичка+	sička	vsičъk	Afsnn		82	8	10	amod														
ta	та	ta	tъ	Pd-fsn		82	9	8	det	p_adj				1									
Bolgarïa	Болгарïа	Bolgaria	Bъlgarija	Nfsnn		82	10	7	obj														
i	и	i	i	C		82	11	12	cc							něstь vъ 1868							
ubra	убра	ubra	ubera	Vmia3se		82	12	7	conj														
ukrašenïe+	украшенïе+	ukrašenie	ukrašenie	Nnsnn		82	13	12	obj														
to	то	to	tъ	Pa		82	14	13	det	p_adj													
na	на	na	na	Sg		82	15	18	case														
tъrnovski+	търновски+	tъrnovski	tъrnovski	Afpnn		82	16	18	amod														
te	те	te	tъ	Pd-fpn		82	17	16	det	p_adj													
cerkvi,	церкви,	cerkvi	cъrkva	Nfpnn		82	18	13	nmod	poss													
zema	зема	zema	vzema	Vmia3se		82	19	0	root														
i	и	i	i	C		82	20	21	amod														
mošti+	мощи+	mošti	mošti	Nfpnn		82	21	19	obj							Nedělnik 1868: moštitě							
to	то	to	tъ	Pd-nsn		82	22	21	det	p_nom				1									
na	на	na	na	Sa		82	23	25	case														
světa	свѣта	světa	svęt	Afsnn		82	24	25	amod														
Paraskevǫ,	Параскевѫ,	Paraskevǫ	Paraskeva	Nfsay		82	25	21	nmod	poss													
koeto	което	koeto	koito	Pr-nsn		82	26	27	mark							Nedělnik 1868: koito							
zanese	занесе	zanese	zanesa	Vmia3se		82	27	21	acl														
vъ	въ	vъ	v	Sa		82	28	29	case														
Cari-gradъ	Цари-градъ	Carigradъ	Carigrad	Nmsnn		82	29	27	obl	lat													
																							
i	и	i	i	C		83	1	3	cc				and he placed them in his palace, where it (also) gave many healings			se čudo něstь v 1868							
go	го	go	toi	Pp3msa		83	2	3	obj														
turi	тꙋри	turi	turja	Vmia3se		83	3	0	root														
vъ	въ	vъ	v	Sa		83	4	6	case														
svoę	своѧ	svoę	svoi	Afsny		83	5	6	amod	p_adj:poss				1									
saraĭ	сарай	sarai	sarai	Nmsnn		83	6	3	obl	lat													
gděto	гдѣто	gděto	kъdeto	Pr		83	7	8	mark														
davaše	даваше	davaše	davam	Vmii3si		83	8	6	acl														
mnogo	много	mnogo	mnogo	R		83	9	10	amod														
iscělenïę,	исцѣленïѧ,	iscělenię	izcělenie	Nnsnn		83	10	8	obj														
																							
za	за	za	za	Sa		84	1	2	case				thus the Turks began to venerate them too										
koeto	което	koeto	koito	Pr-nsn		84	2	10	obl														
načnaxa	начнаха	načnaxa	načna	Vaii3pe		84	3	10	aux														
i	и	i	i	C		84	4	5	amod														
turcy+	тꙋрцы+	turci	turčin	Nmpny		84	5	10	nsubj														
te	те	te	tъ	Pd-mpn		84	6	5	det	p_nom													
da	да	da	da	C		84	7	3	fixed	inf				1									
mu	мꙋ	mu	toi	Pp3msd		84	8	10	obl	iobj													
sę	сѧ	sę	se	Px---a		84	9	10	expl														
poklanětъ.	покланѣтъ.	poklanětъ	poklanja	Vmio3pi		84	10	0	root														
																							
Toga	Тога	Toga	togava	Pr		85	1	5	advmod				then king Selim feared they will become famous and that Turks will start to believe (in Christ)										
carь	царь	carъ	car	Nmsny		85	2	5	nsubj														
Selimъ	Селимъ	Selimъ	Selim	Nmsny		85	3	2	appos														
sę	сѧ	sę	se	Px---a		85	4	5	expl														
uplaši	уплаши	uplaši	uplaša	Vmia3se		85	5	0	root														
da	да	da	da	C		85	6	9	mark														
ne	не	ne	ne	Qz		85	7	9	advmod														
sę	сѧ	sę	se	Px---a		85	8	9	expl														
rasčue,	расчꙋе,	rasčue	razčuja	Vmip3se		85	9	5	advcl														
i	и	i	i	C		85	10	13	cc					1									
da	да	da	da	C		85	11	13	mark														
ne 	не 	ne 	ne	Qz		85	12	13	advmod														
pověrvatъ	повѣрватъ	pověrvatъ	pověrvam	Vmio3pe		85	13	9	conj														
turcy+	тꙋрцы+	turci	turčin	Nmpny		85	14	13	nsubj														
te,	те,	te	tъ	Pd-mpn		85	15	14	det	p_nom													
																							
za	за	za	za	Sa		86	1	2	case				thus he gave them to the Christians of Tsarigrad										
tuĭ	тꙋй	tui	tъi	R		86	2	4	advmod														
go	го	go	toi	Pp3msa		86	3	4	obj														
dadi	дади	dadi	davam	Vmia3si		86	4	0	root														
na	на	na	na	Sa		86	5	8	case														
carigradski+	цариградски+	carigradski	carigradski	Ampnn		86	6	8	amod														
tě	тѣ	tě	tъ	Pd-mpn		86	7	6	det	p_adj													
xristïa-ni,	христïа-ни,	xristiani	xristianin	Nmpny		86	8	4	obl	iobj				1									
																							
koito	които	koito	koito	Pr		87	1	3	nsubj				who placed them in the church of the patriarch										
gi	ги	gi	te	Pp3-pa		87	2	3	obj														
turixa	тꙋриха	turixa	turja	Vmii3pe		87	3	0	root														
vъ	въ	vъ	v	Sa		87	4	7	case														
patrïaršeskǫ+	патрïаршескѫ+	patriaršeskǫ	patriaršeski	Afsan		87	5	7	amod														
tǫ	тѫ	tǫ	tъ	Pd-fsa		87	6	5	det	p_adj													
cerkvǫ.	цeрквѫ.	cerkvǫ	cъrkva	Nfsay		87	7	3	obl	lat				1									
																							
Poslě	Послѣ	Poslě	poslě	R		88	1	9	advmod				then, after they became known to John Vasiliev, prince of Moldavia, he wanted to bring them to Moldavia									15	Translation to Moldova
kato	като	kato	kato	C		88	2	4	mark														
go	го	go	toi	Pp3msa		88	3	4	obj							Nedělnik 1868: gy							
pročulъ	прочꙋлъ	pročulъ	pročuja	Vmp--se		88	4	9	advcl	prf													
moldavskïę	молдавскïѧ	moldavskię	moldavski	Amsoy		88	5	6	amod														
knęzъ	кнѧзъ	knęzъ	knęz	Nmsny		88	6	4	nsubj														
Ioannъ	Иоаннъ	Ioannъ	Ioann	Nmsny		88	7	6	appos														
Vasilïevъ,	Василïевъ,	Vasilievъ	Vasiliev	Amsnn		88	8	7	amod	poss													
poiskalъ	поискалъ	poiskalъ	poiskam	Vmp--se		88	9	0	root	prf				1									
da	да	da	da	C		88	10	12	mark														
go	го	go	toi	Pp3msa		88	11	12	obj							Nedělnik 1868: gy							
prinese	принесе	prinese	prinesa	Vmip3se		88	12	9	advcl														
vъ	въ	vъ	v	Sa		88	13	14	case														
moldavïę,	mолдавïѧ,	moldavię	Moldavija	Nfsnn		88	14	12	obl	lat													
																							
koeto	което	koeto	koito	Pr-nsn		89	1	3	obj				what he was granted with God's willing										
i	и	i	i	C		89	2	3	cc														
poluči	полꙋчи	poluči	poluča	Vmia3se		89	3	0	root														
sъ	съ	sъ	s	Sa		89	4	7	case														
božïę+	божïѧ+	božię	božii	Afsny		89	5	7	amod	poss													
tǫ	тѫ	tǫ	tъ	Pd-fsa		89	6	5	det	p_adj													
volę:	волѧ:	volę	volja	Nfsnn		89	7	3	obl														
																							
zaštoto	защото	zaštoto	zaštoto	C		90	1	12	cc				because, when he asked the Patriarch Parthenius of Tsarigrad, he sent them to him with three metropolites: Ioannikios, Parthenius and Theofanos	1									
kato	като	kato	kato	C		90	2	4	mark														
go	го	go	toi	Pp3msa		90	3	4	obj							Nedělnik 1868: gy							
poiska	поиска	poiska	poiskam	Vmia3se		90	4	12	advcl														
otъ	отъ	otъ	ot	Sg		90	5	7	case														
carigradskïę	цариградскïѧ	carigradskię	carigradski	Amsny		90	6	7	amod	p_adj													
patrïarxъ	патрïархъ	patriarxъ	patriarx	Nmsny		90	7	4	obl	abl													
Partenïa,	Партенïа,	Partenia	Partenii	Nmsgy		90	8	7	appos														
toĭ	той	toi	toi	Pp3msn		90	9	12	nsubj														
mu	мꙋ	mu	toi	Pp3msd		90	10	12	obl	iobj													
go	го	go	toi	Pp3msa		90	11	12	obj														
pro-vodilъ	про-водилъ	provodilъ	provodja	Vmp--se		90	12	0	root	prf				1									
sъ	съ	sъ	s	Sa		90	13	15	case														
trima	трима	trima	tri	Ml	Amdnn	90	14	15	nummod														
mitropolity:	митрополиты:	mitropoliti	mitropolit	Nmpny		90	15	12	obl														
Ionikïa,	Іоникïа,	Ionikia	Ionikii	Nmsgy		90	16	15	appos														
Partenïa	Партенïа	Partenia	Partenii	Nmsgy		90	17	16	conj														
i	и	i	i	C		90	18	19	cc														
Ѳeofana,	Ѳеофана,	Ѳeofana	Teofan	Nmsgy		90	19	17	conj														
																							
koito	които	koito	koito	Pr		91	1	2	nsubj				thus they brought the holy relics into Moldavia, to the capital city of Jassy	1									
prinesoxa	принесоха	prinesoxa	prinesa	Vmia3se		91	2	0	root														
tuĭ	тꙋй	tui	tъi	R		91	3	2	advmod							Nedělnik 1868: tyę světy mošti							
světo	свѣто	světo	svęt	Ansnn		91	4	5	amod														
mošti	мощи	mošti	mošti	Nnsnn		91	5	2	obj														
vъ	въ	vъ	v	Sa		91	6	7	case														
moldavïa,	молдавïа,	moldavia	Moldavija	Nfsnn		91	7	2	obl	lat													
vъ	въ	vъ	v	Sa		91	8	10	case														
stolnyę	столныѧ	stolnię	stolnii	Amsoy		91	9	10	amod	p_adj													
gradъ	градъ	gradъ	grad	Nmsnn		91	10	2	obl														
Jašъ,	Ꙗшъ,	jašъ	Jašy	Nmsnn		91	11	10	appos														
																							
i	и	i	i	C		92	1	3	cc				and they placed them in the Church of Three Apostles in (year) 1641 after Christ, on the 14th (day) of October										
go	го	go	toi	Pp3msa		92	2	3	obj					1		Nedělnik 1868: gi							
turixa	тꙋриха	turixa	turja	Vmia3se		92	3	0	root														
vъ	въ	vъ	v	Sa		92	4	5	case														
cerkovǫ+	церковѫ+	cerkovǫ	cъrkva	Nfsan		92	5	3	obl	lat													
tǫ	тѫ	tǫ	tъ	Pd-fsa		92	6	5	det	p_nom													
na	на	na	na	Sa		92	7	9	case														
tri+	три+	tri	tri	Ml		92	8	9	nummod														
svętiteli	свѧтители	svętiteli	svętitel	Nmpny		92	9	5	nmod	poss													
vъ	въ	vъ	v	Sa		92	10	11	case														
1641	1641	1641	1641	Md		92	11	3	obl														
podirъ	подиръ	podirъ	podir	Sa		92	12	13	case														
xrista	христа	xrista	Xristos	Nmsgy		92	13	11	nmod														
vъ	въ	vъ	v	Sl		92	14	16	case														
14	14	14	14	Mc		92	15	16	nummod					1									
Oktomvrïa.	Октомврïа.	Oktomvria	oktomvri	Nmsgn		92	16	3	obl					1									
																							
Xristïane	Христïане	Xristiane	xristianin	Nmpny		93	1	2	vocative				o Christians, do you see, how the righteous people lived?									16	Afterword
vidite+	видите+	vidite	vidja	Vmip2pi		93	2	0	root														
li	ли	li	li	Qq		93	3	2	advmod														
kakъ	какъ	kakъ	kak	R		93	4	6	mark														
sǫ	сѫ	sǫ	sъm	Vaip3pi		93	5	6	aux	prf													
živěli	живѣли	živěli	živěja	Vmp--pi		93	6	2	advcl														
pravedni	праведни	pravedni	praveden	Ampnn		93	7	9	amod														
te	те	te	tъ	Pd-mpn		93	8	7	det	p_adj													
xora,	хора,	xora	xora	Nnpny		93	9	6	nsubj														
																							
tě	тѣ	tě	te	Pp3-pn		94	1	3	nsubj				they did not seek (to have) a lot of money and fame										
ne	не	ne	ne	Qz		94	2	3	advmod														
gledali	гледали	gledali	gledam	Vmp--pi		94	3	0	root	prf				1									
za	за	za	za	Sa		94	4	6	case														
mnogo	много	mnogo	mnogo	R		94	5	6	amod														
pary	пары	pari	pari	Nfpnn		94	6	3	obl														
i	и	i	i	C		94	7	9	cc														
golěmǫ	голѣмѫ	golěmǫ	golěm	Afsnn		94	8	9	amod														
slavǫ,	славѫ,	slavǫ	slava	Nfsay		94	9	6	conj														
																							
no	но	no	no	C		95	1	2	cc				but they worked in day and night to purify their soul										
trudili+	трꙋдили+	trudili	trudja	Vmp--pi		95	2	0	root	prf													
sę	сѧ	sę	se	Px---a		95	3	2	expl														
dinę	динѧ	dinę	den	R		95	4	2	advmod														
i	и	i	i	C		95	5	6	cc														
noštę,	нощѧ,	noštę	nošt	R		95	6	4	conj														
da	да	da	da	C		95	7	8	mark														
o-čistętъ	о-чистѧтъ	očistętъ	očistja	Vmip3pe		95	8	2	advcl					1									
svoę+	своѧ+	svoę	svoi	Afsny		95	9	11	amod	poss													
tǫ	тѫ	tǫ	tъ	Pd-fsa		95	10	9	det	p_adj													
duša.	дꙋша.	duša	duša	Nfsnn		95	11	8	obj														
																							
Za	За	Za	za	Sa		96	1	2	case				for that reason also God made them famous in the heavens and on the earth										
tuĭ	тꙋй	tui	tъi	R		96	2	6	advmod														
i	и	i	i	C		96	3	4	amod														
bogъ	богъ	bogъ	bog	Nmsny		96	4	6	nsubj														
gi	ги	gi	te	Pp3-pa		96	5	6	obj														
proslavi	прослави	proslavi	proslavja	Vmia3se		96	6	0	root														
na	на	na	na	Sl		96	7	8	case														
nebe+	небе+	nebe	nebe	Nnsnn		96	8	6	obl	loc													
to	то	to	tъ	Pd-nsn		96	9	8	det	p_nom													
i	и	i	i	C		96	10	12	cc														
na	на	na	na	Sl		96	11	12	case														
ze-mlę+	зе-млѧ+	zemlę	zemlja	Nfsny		96	12	8	conj	loc				1									
tǫ,	тѫ,	tǫ	tъ	Pd-fsa		96	13	12	det	p_nom													
da	да	da	da	C		96	14	16	mark				so that they are praised and respected for eternity										
sę	сѧ	sę	se	Px---a		96	15	16	expl														
slavętъ	славѧтъ	slavętъ	slavjam	Vmip3pi		96	16	6	advcl														
i	и	i	i	C		96	17	18	cc														
počitatъ	почитатъ	počitatъ	počitam	Vmip3pe		96	18	16	conj														
věčno.	вѣчно.	věčno	večno	R		96	19	16	advmod														
																							
Tǫĭ	Тѫй	Tǫi	tъi	R		97	1	12	advmod				thus we, too, having heard how they lived, should work to make our soul more beautiful by virtues										
i	и	i	i	C		97	2	3	amod														
nïe	нïе	nie	nie	Pp1-pn		97	3	12	nsubj														
kato	като	kato	kato	C		97	4	5	mark														
čuxme	чꙋхме	čuxme	čuja	Vmii1pi		97	5	12	advcl														
kakъ	какъ	kakъ	kak	R		97	6	7	mark					1									
živěli	живѣли	živěli	živěja	Vmp--pi		97	7	5	advcl	prf													
tě,	тѣ,	tě	te	Pp3-pn		97	8	7	nsubj														
