text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
po+	по+	po	po (2)	Qc		232	25	26	advmod														
tén'ko	те́н͛ко	tenko	tъnko	R		232	26	27	advmod														
martori_sovatъ,	мартори_соватъ,	martorisovatъ	marturisati	Vmip3pi		232	27	4	advcl					1									
																							
i+	и+	i	i	C		233	1	3	cc				and he wouldn't get bored (to do more conquest) only so far			Vuković 1536: í netьčijù siími dovólьnъ býst							
ne+	не+	ne	ne	Qz		233	2	3	advmod														
sósa+	со́са+	sosa	sosam	Vmia3se		233	3	0	root							Demina et al. 926: sosam 'dostatъčen sъm, stigam'							
mu	мꙋ	mu	toi	Pp3msd		233	4	3	obl	iobj													
tokò	токо̀	toko	toko	R		233	5	7	advmod														
do+	до+	do	do	Sg		233	6	7	case														
tám,	тáм,	tam	tam	R		233	7	3	advmod														
																							
amì	амѝ	ami	ami	C		234	1	9	cc				but he (went) also to Tsarigrad, (and he) heroically conquered everything (there)										
dorì,	дорѝ,	dori	dori	Qg		234	2	5	amod														
i+	и+	i	i	C		234	3	2	fixed														
do+	до+	do	do	Sg		234	4	5	case														
cri_grád',	цри_грáд͛,	crigrad	Carigrad	Nmsnn		234	5	9	obl														
junášeskĭ	юнáшескй	junašeski	junaški	R		234	6	9	advmod														
sí_čko+	си́_чко+	sičko	vsičko	Nnsnn		234	7	9	obj					1									
to	то	to	tъ	Pd-nsn		234	8	7	det	p_nom													
prezè,	презѐ,	preze	prevzema	Vmia3se		234	9	0	root														
																							
i+	и+	i	i	C		235	1	2	cc				and he overcame the Tsarigrad itself										
po_obladà,	по_обладà,	pooblada	poobladati	Vmia3se		235	2	0	root														
i+	и+	i	i	C		235	3	5	amod														
sámago	сáмаго	samago	sam	Amsgy		235	4	5	amod														
crĭ_gráda,	црй_грáда,	crigrada	Carigrad	Nmsgn		235	5	2	obj														
																							
navì	навѝ	navi	navija	Vmia3se		236	1	0	root				he defeated and took it										
i+	и+	i	i	C		236	2	3	cc														
prezé+	презе́+	preze	prevzema	Vmia3se		236	3	1	conj														
go,	го,	go	toi	Pp3msa		236	4	1	obj														
																							
i+	и+	i	i	C		237	1	9	cc				and he put the Franks, who held the city, under tax to give him his due										
tám	тáм	tam	tam	R		237	2	9	advmod														
štotò	щото̀	štoto	štoto	Pr		237	3	4	mark					1									
dъr'žáxa	дър͛жáха	dъržaxa	dъrža	Vmii3pi		237	4	9	advcl														
gradó+	градо́+	grado	grad	Nmson		237	5	4	obj														
tь	ть	tъ	tъ	Pd-msn		237	6	5	det	p_nom													
frén'ci+	фре́н͛ци+	frenci	frenci	Nmpny		237	7	4	nsubj														
te,	те,	te	tъ	Pd-mpn		237	8	7	det	p_nom													
ostávi+	остáви+	ostavi	ostavja	Vmia3se		237	9	0	root														
gĭ	гй	gi	tě	Pp3-pa		237	10	9	obj														
pod'	под͛	pod	pod	Si		237	11	12	case														
dánъ	дáнъ	danъ	dan	Nfsnn		237	12	9	obl														
da+	да+	da	da	C		237	13	14	mark														
dávatъ	дáватъ	davatъ	davam	Vmip3pi		237	14	9	advcl														
bírъ.	би́ръ.	birъ	bir	Nmsnn		237	15	14	obj					1									
																							
(I?)	(И?)	i	i	C		238	1	14	cc				and as that king conquered all the lands and (Franks) knelt to him									12	Translation to Tarnovo
tъ´ĭ	тъ́й	tъi	tъi	R		238	2	14	advmod														
tózyʺ	то́зы̏	tozi	tozi	Pd-msn		238	3	4	det	ext													
crь	црь	crъ	car	Nmsny		238	4	9	nsubj														
síč'ki+	си́ч͛ки+	sički	sički	Afpnn		238	5	7	amod														
te	те	te	tъ	Pd-fpn		238	6	5	det	p_adj													
stranì	странѝ	strani	strana	Nfpnn		238	7	9	obj														
katò	като̀	kato	kato	C		238	8	9	mark														
prezè,	презѐ,	preze	prevzema	Vmia3se		238	9	14	advcl														
i+	и+	i	i	C		238	10	11	cc														
poklánjaxa+	поклáнꙗха+	poklanjaxa	poklanjam	Vmii3pi		238	11	9	conj														
mu+	мꙋ+	mu	toi	Pp3msd		238	12	11	obl	iobj													
se.	се.	se	se	Px---a		238	13	11	expl					1									
približí+	приближи́+	približi	približa	Vmia3se		238	14	0	root				the glory of Reverend Petka reached him			Vuković 1536: príspě` í+do+njégo sláva prěpodw´bnyjè pétky.							
se,	се,	se	se	Px---a		238	15	14	expl														
i	и	i	i	C		238	16	18	amod														
do+	до+	do	do	Sg		238	17	18	case														
négo	не́го	nego	toi	Pp3msg		238	18	14	obl	lat													
sláva+	слáва+	slava	slava	Nfsnn		238	19	14	nsubj														
ta	та	ta	tъ	Pd-fsn		238	20	19	det	p_nom													
prpdbněĭ	прпдбнѣй	prpdbněi	prepodoben	Afsdy		238	21	22	amod														
pét'kĭ,	пе́т͛кй,	petki	Petka	Nfsgy		238	22	19	nmod	poss													
																							
i+	и+	i	i	C		239	1	11	cc				and as the king understood (what was going on), he was overcome with joy			Vuković 1536: júže vь slástь źě´lò prījemь,							
za+	за+	za	za	Sa		239	2	3	case														
túĭ	тꙋ́й	tui	tъi	R		239	3	11	advmod														
kató	като́	kato	kato	C		239	4	5	mark														
raz_brà	раз_брà	razbra	razbera	Vmia3se		239	5	11	advcl					1									
crě+	црѣ+	crě	car	Nmsgy	Nmsoy	239	6	11	nsubj														
tъ,	тъ,	tъ	tъ	Pd-msn		239	7	6	det	p_nom													
tvъ´rde+	твъ́рде+	tvъrde	tvъrdo	R		239	8	10	advmod														
sa	са	sa	se	Px---a		239	9	11	expl														
mnóg	мно́г	mnog	mnogo	R		239	10	11	advmod														
zaraduva,	зарадꙋва,	zaraduva	zaradvam	Vmia3se		239	11	0	root														
																							
i+	и+	i	i	C		240	1	2	cc				and his heart burned (with desire)			Vuković 1536: ráždeže+se srdcé_mь.							
razgorě´+	разгорѣ́+	razgorě	razgorja	Vmia3se		240	2	0	root														
mù+	мꙋ̀+	mu	toi	Pp3msd		240	3	2	obl	iobj													
se	се	se	se	Px---a		240	4	2	expl														
srdcé+	срдце́+	srdce	sъrdce	Nnsnn		240	5	2	nsubj														
to,	то,	to	tъ	Pd-nsn		240	6	5	det	p_nom													
																							
katò	като̀	kato	kato	C		241	1	4	mark				as a ʺdeer pants for streams of waterʺ ()			Ps 42:1 NIV							
na	на	na	na	Sa		241	2	4	case					1		Vuković 1536: i+jákóže élénь pálimь na ístó_čniky vódnyjè.							
ně´koĭ	нѣ́кой	někoi	někoi	Amsny		241	3	4	det														
élenъ	е́ленъ	elenъ	elen	Nmsny		241	4	10	acl														
žédenь	же́день	žedenъ	žaden	Amsnn		241	5	4	acl														
na+	на+	na	na	Sa		241	6	7	case														
kladenec'	кладенец͛	kladenec	kladenec	Nmsnn		241	7	5	obl														
vo´dnïĭ.	во́днїй.	vodnii	voden	Amsny		241	8	7	amod														
tъ´ĭ	тъ́й	tъi	tъi	R		241	9	10	advmod				so he desired (lit. ʺit was desiredʺ) to receive the holy relics of the Reverend (Petka)			Vuković 1536: síce ně´káko bě´še tw´mou žélatel'no ježe nasláditi+se sštén'nyʺxь móšteì prěpodw´bnyjè.							
bě´šĭ	бѣ́шй	běši	sъm	Vmii3si		241	10	0	root														
žál'no,	жáл͛но,	žalno	žalno	R		241	11	10	advmod														
dano+	дано+	dano	dano	Qg		241	12	14	aux	opt													
sa+	са+	sa	se	Px---a		241	13	14	expl														
na_sledì,	на_следѝ,	nasledi	nasladja	Vmip3se		241	14	11	acl					1									
sъs	със	sъs	s	Si		241	15	16	case														
sšténi+	сще́ни+	sšteni	svęšten	A-pnn		241	16	18	amod														
te	те	te	tъ	Pd-npn		241	17	16	det	p_adj													
móštĭ	мо́щй	mošti	mošti	Nfpnn		241	18	14	obl														
prpdbnïĭ.	прпдбнїй.	prpdbnii	prepodoben	Afpny		241	19	18	amod														
Čstnïa+	Чстнїа+	čstnia	česten	Amsoy		241	20	22	amod				(with) the coffin, a treasure, which doesn't rot			Vuković 1536: čь´stnyʺje ráky, netlě´n'nàgo skróvišta.							
tъ	тъ	tъ	tъ	Pd-msn		241	21	20	det	p_nom													
kov'čégъ.	ков͛че́гъ.	kovčegъ	kovčeg	Nmsnn		241	22	18	appos														
skriválište=	скривáлище=	skrivalište	skrivalište	Nnsnn		241	23	22	conj					1									
déto	де́то	deto	deto	Pr		241	24	26	mark														
ne+	не+	ne	ne	Qz		241	25	26	advmod														
iz'gníva,	из͛гни́ва,	izgniva	izgnivam	Vmip3si		241	26	23	acl														
																							
ótĭ	о́тй	oti	oti	C		242	1	6	cc				because she was shining everywhere with her miracles			Vuković 1536: Vuković: Vъsoúdu+bò čjúdesi prósià. 							
bě´šĭ	бѣ́шй	běši	sъm	Vmii3se		242	2	6	aux	pprf													
rédom	ре́дом	redom	red	Nmsin		242	3	6	advmod														
sъs	със	sъs	s	Si		242	4	5	case														
čjudesá	чюдесá	čjudesa	čudo	Nnpnn		242	5	6	obl														
prosvétnala,	просве́тнала,	prosvetnala	prosvetna	Vmp--se		242	6	0	root														
																							
redóm,	редо́м,	redom	red	Nmsin		243	1	2	advmod				her beneficial light was spread everywhere 			Vuković 1536: vьsoúdu loúče resprostrě´tь blgodě´tnyjè.							
raz'_prostrę`	раз͛_прострѧ̀	razprostrę	razprostra	Vmia3se		243	2	0	root					1									
zarà	зарà	zara	zarja	Nfsnn		243	3	2	obj														
dobrò_rabót'na,	добро̀_рабо́т͛на,	dobrorabotna	dobroraboten	Afsnn		243	4	3	amod														
																							
síč'ki+	си́ч͛ки+	sički	sički	Ampnn		244	1	3	amod				all the ends of the world were enlightened (by it)			Vuković 1536: vьsè w´zári zémlьnyjè kón'ce.							
te	те	te	tъ	Pd-mpn		244	2	1	det	p_adj													
kráevĭ	крáевй	kraevi	krai	Nmpnn		244	3	5	obj														
zém'lъnĭ	зе́м͛лънй	zemlъni	zemlen	Ampnn		244	4	3	amod														
prosvě´tĭ,	просвѣ́тй,	prosvěti	prosvětja	Vmia3se		244	5	0	root														
																							
i	и	i	i	C		245	1	2	cc				and this honorable king found a good time	1									
namérĭ	наме́рй	nameri	namerja	Vmia3se		245	2	0	root														
vremè	времѐ	vreme	vreme	Nnsnn		245	3	2	obj														
dobrò_polúč'no,	добро̀_полꙋ́ч͛но,	dobropolučno	dobropolučen	Ansnn		245	4	3	amod														
tózỳ	то́зы̀	tozi	tozi	Pd-msn		245	5	7	det	ext													
blgočstívïĭ	блгочсти́вїй	blgočstivii	blagočestiv	Amsny		245	6	7	amod														
crъ.	цръ.	crъ	car	Nmsny		245	7	2	nsubj														
																							
Smísli+	Сми́сли+	smisli	izmislja	Vmia3se		246	1	0	root				(he, lit. ʺit wasʺ) conceived good terms (of peace with Franks), pleasing to God			Vuković 1536: Oúmísli sьvě´tь blgь+že í bgooúgódьnь. polьz'nь í+dóstoxválьnъ							
sa	са	sa	se	Px---a		246	2	1	expl							Tixon.d.: i+ oumýsli edínь z'góvorь dóbrь i+ bu ougódenь							
zgó_vor	зго́_вор	zgovor	sgovor	Nmsnn		246	3	1	nsubj					1		~ (toi) izmisli edin dogovor/sъvet, koito bil dobъr i bogu ugoden, na polza i dostoxvalen							
dób'rъ,	до́б͛ръ,	dobrъ	dobъr	Amsnn		246	4	3	amod														
i+	и+	i	i	C		246	5	7	cc														
bgu	бгꙋ	bgu	bog	Nmsdy		246	6	7	nmod	iobj													
ougódenъ,	оуго́денъ,	ugodenъ	ugoden	Amsnn		246	7	4	conj														
što+	що+	što	što	Pq		246	8	9	mark				which is a virtue of the soul (?) and worthy of praise										
è	ѐ	e	sъm	Vmip3si		246	9	3	acl														
dšév'nĭ	дше́в͛нй	dševni	duševen	Amsny		246	10	11	amod														
dóbívъ,	до́би́въ,	dobivъ	dobiv	Nmsnn		246	11	9	obl	pred													
i+	и+	i	i	C		246	12	13	cc														
dostóxvál'nyʺ.	досто́хвáл͛ны̏.	dostoxvalnii	dostoxvalen	Amsny		246	13	11	conj														
																							
i+	и+	i	i	C		247	1	3	cc				and so he sent (a word) to Franks, who were there in Tsarigrad										
tuta_k'sĭ	тꙋта_к͛сй	tutaksi	tutaksi	R		247	2	3	advmod					1									
provódĭ	прово́дй	provodi	provodja	Vmia3se		247	3	0	root														
na+	на+	na	na	Sa		247	4	5	case														
frén'ci+	фре́н͛ци+	frenci	frenci	Nmpny		247	5	3	obl	iobj													
te	те	te	tъ	Pd-mpn		247	6	5	det	p_nom													
detò	дето̀	deto	deto	Pr		247	7	8	mark														
bě´xa	бѣ́ха	běxa	sъm	Vmii3pi		247	8	3	acl														
tám	тáм	tam	tam	R		247	9	8	advmod														
v'	в͛	vъ	v	Sl		247	10	11	case														
crĭ_grád.	црй_грáд.	crigrad	Carigrad	Nmsnn		247	11	8	obl	loc													
																							
ně´	нѣ́	ně	ne	Qz		248	1	2	advmod				(that he) wants neither silver, nor gold, nor pearls nor priceless stones										
srebrò,	сребро̀,	srebro	srebro	Nnsnn		248	2	7	obj														
ilì	илѝ	ili	ili	C		248	3	4	cc					1									
zlatò	злато̀	zlato	zlato	Nnsnn		248	4	2	conj														
da+	да+	da	da	C		248	5	7	aux														
imъ	имъ	imъ	tě	Pp3-pd		248	6	7	obl	iobj													
ište,	ище,	ište	iskam	Vmip3si		248	7	0	root														
netì	нетѝ	neti	niti	C		248	8	9	cc														
már'garitъ,	мáр͛гаритъ,	margaritъ	margarit	Nmsnn		248	9	4	conj														
netì	нетѝ	neti	niti	C		248	10	12	cc														
bez_cě´n'no	без_цѣ́н͛но	bezcěnno	bezcenen	Ansnn		248	11	12	amod														
kámenïe,	кáменїе,	kamenie	kamenie	Nnsnn		248	12	9	conj														
amì	амѝ	ami	ami	C		248	13	16	cc				but (only) the honorable relics of the Reverend (Petka)	1									
poxválni+	похвáлни+	poxvalni	poxvalen	A-pnn		248	14	16	amod														
te	те	te	tъ	Pd-fpn		248	15	14	det	p_adj													
móštĭ,	мо́щй,	mošti	mošti	Nfpnn		248	16	12	conj														
prpdbněĭ,	прпдбнѣй,	prpdbněi	prepodoben	Afsdy		248	17	16	amod	poss													
																							
ote	оте	ote	oti	C		249	1	4	cc				but because it was precious to him, why would he want something better (?) than the body of the Reverend Petka?			Vuković: Čtoʺ+bo í+xótěše tómou inò ljúbьzněíše býti páčè prěpodw´bnyjè tě´la.							
zaštó+	защо́+	zašto	zašto	C		249	2	4	cc							~ zaštoto kakvo bi mu moglo da e po-ljubezno ot tjaloto na Prepodobnata? (prěvodь povrědenь)							
mu	мꙋ	mu	toi	Pp3msd		249	3	4	obl	iobj													
bě´šĭ	бѣ́шй	běši	sъm	Vaii3si		249	4	0	root														
dragò	драго̀	drago	drago	R		249	5	4	advmod														
da+	да+	da	da	C		249	6	7	mark														
ište	ище	ište	iskam	Vmip3si		249	7	4	advcl														
po	по	po	po (2)	Qc		249	8	9	amod					1									
dobrò,	добро̀,	dobro	dobro	Ansnn		249	9	7	obj														
wt	ѿ	ot	ot	Sg		249	10	13	case														
prpdbnïę	прпдбнїѧ	prpdbnię	prepodoben	Afsgy		249	11	12	amod														
pètkĭ	пѐткй	petki	Petka	Nfsgy		249	12	13	nmod	poss													
tě´lo+	тѣ́ло+	tělo	tělo	Nnsnn		249	13	7	obl														
to,	то,	to	tъ	Pd-nsn		249	14	13	det	p_nom													
																							
túĭ	тꙋ́й	tui	tъi	R		250	1	2	advmod				thus it was always on his mind:										
bě´šĭ	бѣ́шй	běši	sъm	Vmii3si		250	2	0	root														
sě´kogĭ	сѣ́когй	sěkogi	sěkogi	Pi		250	3	2	advmod														
na+	на+	na	na	Sl		250	4	5	case														
oumъ,	оумъ,	umъ	um	Nmsnn		250	5	2	obl	loc													
poučá_tel'no,	поучá_тел͛но,	pučatelno	poučitelen	R		250	6	2	advmod					1									
																							
ótĭ	о́тй	oti	oti	C		251	1	11	cc				ʺbecause even (if it meant) a half of my kingdom, I'm ready to give everythingʺ										
makár,	макáр,	makar	makar	Qg		251	2	10	advmod														
i+	и+	i	i	C		251	3	2	fixed														
polovína,	полови́на,	polovina	polovina	Nfsnn		251	4	10	obj														
wt+	ѿ+	ot	ot	Sg		251	5	6	case														
crstvo+	црство+	crstvo	carstvo	Nnsnn		251	6	4	nmod														
to+	то+	to	tъ	Pd-nsn		251	7	6	det	p_nom													
sĭ,	сй,	si	se	Px---d		251	8	6	nmod	poss													
akò	ако̀	ako	ako	C		251	9	10	mark														
potrě´bova,	потрѣ́бова,	potrěbova	potrěbovati	Vmip3si		251	10	12	acl														
gotóv'	гото́в͛	gotov	gotov	Amsnn		251	11	0	root					2									
sъ´mъ	съ́мъ	sъmъ	sъm	Vmip1si		251	12	11	aux		182v	/img/petka/berl_182v.jpg						Slóvo Prpdbnïę	Сло́во Прпдбнїѧ				
síč'ko+	си́ч͛ко+	sičko	vsičko	Ansnn		251	13	16	obj														
to	то	to	tъ	Pd-nsn		251	14	13	det	p_adj													
da+	да+	da	da	C		251	15	11	mark														
izdámъ,	издáмъ,	izdamъ	izdam	Vmip1se		251	16	11	acl														
																							
makárъ	макáръ	makarъ	makar	Qg		252	1	2	cc				ʺeven property, even gold, even pearls, even priceless stonesʺ										
iman´ïe,	иман́їе,	imanie	imane	Nnsnn		252	2	10	appos														
makárъ	макáръ	makarъ	makar	Qg		252	3	4	cc														
zlatò,	злато̀,	zlato	zlato	Nnsnn		252	4	2	conj														
makár'	макáр͛	makar	makar	Qg		252	5	6	cc					1									
már'garit,	мáр͛гарит,	margarit	margarit	Nmsnn		252	6	4	conj														
makárъ	макáръ	makarъ	makar	Qg		252	7	9	cc														
bezcě´n'no	безцѣ́н͛но	bezcěnno	bezcenen	Ansnn		252	8	9	amod														
kámenïe,	кáменїе,	kamenie	kamenie	Nnsnn		252	9	6	conj														
síč'ko+	си́ч͛ко+	sičko	vsičko	Nnsnn		252	10	17	obj														
to,	то,	to	tъ	Pd-nsn		252	11	10	det	p_nom													
sъs+	със+	sъs	s	Si		252	12	14	case				ʺI would give everything with a happy heart awayʺ										
dragò	драго̀	drago	drago	Ansnn		252	13	14	amod														
srdcè	срдцѐ	srdce	sъrdce	Nnsnn		252	14	17	obl														
da+	да+	da	da	C		252	15	17	aux														
gò	го̀	go	toi	Pp3nsa		252	16	10	expl					1									
izdámъ,	издáмъ,	izdamъ	izdam	Vmip1se		252	17	0	root														
																							
wt+	ѿ+	ot	ot	Sg		253	1	2	case				ʺI would part myself from all of that, only to receive what I desireʺ										
sé+	се́+	se	vse	Nnsnn		253	2	6	obl														
to	то	to	tъ	Pd-nsn		253	3	2	det	p_nom													
da+	да+	da	da	C		253	4	6	aux	opt													
sà	сà	sa	se	Px---a		253	5	6	expl														
wtdelě´,	ѿделѣ́,	otdelě	otdelja	Vmip1se		253	6	0	root														
tokó	токо́	toko	toko	R		253	7	12	advmod														
štotò	щото̀	štoto	štoto	Pr		253	8	9	mark														
želáę	желáѧ	želaę	želaja	Vmip1si		253	9	12	advcl														
azъ	азъ	azъ	az	Pp1-sn		253	10	12	nsubj														
da+	да+	da	da	C		253	11	12	mark														
polučà.	полꙋчà.	poluča	poluča	Vmip3se		253	12	6	advcl					1									
																							
katò	като̀	kato	kato	C		254	1	2	mark				as Franks understood that, they were ready to give it away resolutely										
razbráxa	разбрáха	razbraxa	razbera	Vmii3pe		254	2	11	advcl														
túĭ	тꙋ́й	tui	tъi	R		254	3	2	advmod														
frén'ci+	фре́н͛ци+	frenci	frenci	Nmpny		254	4	2	nsubj														
te,	те,	te	tъ	Pd-mpn		254	5	4	det	p_nom													
tútak'sĭ	тꙋ́так͛сй	tutaksi	tutaksi	R		254	6	11	advmod														
bíxa	би́ха	bixa	sъm	Vmii3pi		254	7	11	aux														
gotóvĭ	гото́вй	gotovi	gotov	Ampnn		254	8	7	fixed														
da+	да+	da	da	C		254	9	8	fixed														
gó	го́	go	tova	Pp3nsa		254	10	11	obj														
dadátъ	дадáтъ	dadatъ	dam	Vmip3pe		254	11	0	root					1									
i+	и+	i	i	C		254	12	15	advmod														
sъs	със	sъs	s	Si		254	13	15	case														
golě´mъ	голѣ́мъ	golěmъ	golěm	Afson	Afsnn	254	14	15	amod														
pod'kanъ,	под͛канъ,	podkanъ	podkana	Nfson	Nfsnn	254	15	11	obl														
																							
i+	и+	i	i	C		255	1	13	cc				and they obeyed him quickly in all points										
bъr'zò,	бър͛зо̀,	bъrzo	bъrzo	R		255	2	13	advmod														
katò,	като̀,	kato	kato	C		255	3	6	mark														
i+	и+	i	i	C		255	4	3	fixed														
za	за	za	za	Sa		255	5	6	case														
síč'ko+	си́ч͛ко+	sičko	vsičko	Nnsnn		255	6	13	advcl														
to	то	to	tъ	Pd-nsn		255	7	6	det	p_nom													
tъ´ĭ,	тъ́й,	tъi	tъi	R		255	8	6	advmod														
i+	и+	i	i	C		255	9	11	cc														
za+	за+	za	za	Sa		255	10	11	case														
túĭ+	тꙋ́й+	tui	tъi	R		255	11	13	obl														
go	го	go	toi	Pp3msa		255	12	13	obj					1									
poslúšaxa,	послꙋ́шаха,	poslušaxa	poslušam	Vmii3pe		255	13	0	root														
																							
i+	и+	i	i	C		256	1	7	cc				and those, who wanted the body of the Reverend (Petka) said: (?)			Vuković 1536: í+že_látel'nojè tómou poloúčiti povélěše.							
štotò	щото̀	štoto	štoto	Pr		256	2	3	mark							~ i zapovjadaxa, da toi poluči, kakvoto želae							
ištěxa	ищѣха	ištěxa	iskam	Vmii3pi		256	3	7	advcl														
tě´lo+	тѣ́ло+	tělo	tělo	Nnsnn		256	4	3	obj														
to	то	to	tъ	Pd-nsn		256	5	4	det	p_nom													
prpdbněĭ	прпдбнѣй	prpdbněi	prepodoben	Afsdy		256	6	4	nmod	poss													
rékoxa	ре́коха	rekoxa	reka	Vmii3pe		256	7	0	root														
																							
zem'néte+	зем͛не́те+	zemnete	vzema	Vmm-2pe		257	1	0	root				ʺtake itʺ										
go˸	го˸	go˸	toi	Pp3nsa		257	2	1	obj														
																							
I+	И+	i	i	C		258	1	5	cc				and they sent also other gifts with obeysance and a calm heart			Vuković 1536: í inaá+že próčaà jáže kъ+ sьmě´renijù posláše. w´běštávajušte+ se í+ izvě´_stvoujušte, í+ svojè dše wtdáti ášte mw´štio+bì.							
w´šte	ѡ́ще	ošte	ošte	R		258	2	5	advmod					1									
i+	и+	i	i	C		258	3	4	amod														
drúgo	дрꙋ́го	drugo	drug	Ansnn		258	4	5	obj														
provódixa	прово́диха	provodixa	provodja	Vmii3pe		258	5	0	root														
dár'bi	дáр͛би	darbi	darba	Nfpnn		258	6	4	appos														
sъs	със	sъs	s	Si		258	7	8	case														
krótostь,	кро́тость,	krotostъ	krotost	Nfsnn		258	8	5	obl														
i+	и+	i	i	C		258	9	11	cc														
smiréno	смире́но	smireno	smirja	Ansnn	Vmpa-se	258	10	11	amod														
srdcè.	срдцѐ.	srdce	sъrdce	Nnsnn		258	11	8	conj														
																							
V'táksuvaxa	В͛тáксꙋваха	vtaksuvaxa	vtaksuvam	Vmii3pe		259	1	0	root				they gave a promise	1									
se	се	se	se	Px---a		259	2	1	expl														
																							
i+	и+	i	i	C		260	1	2	cc				and said:										
kážaxa,	кáжаха,	kažaxa	kaža	Vmii3pe		260	2	0	root														
																							
tokò	токо̀	toko	toko	R		261	1	9	advmod				ʺif need be, we would give our souls as wellʺ										
akò	ако̀	ako	ako	C		261	2	3	mark														
prïlě´ga,	прїлѣ́га,	prilěga	priljagam	Vmip3si		261	3	9	advcl														
i+	и+	i	i	C		261	4	9	cc														
dší+	дши́+	dši	duša	Nfpny		261	5	9	obj														
te+	те+	te	tъ	Pd-fpn		261	6	5	det	p_nom													
sĭ	сй	si	se	Px---d		261	7	5	nmod														
bíx'me	би́х͛ме	bixme	bъda	Vao-1pe		261	8	9	aux	con													
dàlĭ.	дàлй.	dali	dam	Vmp--pe		261	9	0	root														
																							
Túĭ	Тꙋ́й	tui	tъi	R		262	1	7	advmod				as the autocrat-king Ioann understood that, he felt like he was flying in the sky										
katò	като̀	kato	kato	C		262	2	3	mark					1									
razbrà	разбрà	razbra	razbera	Vmia3se		262	3	7	advcl														
samodér'žecь	самоде́р͛жець	samoderžecъ	samodъržec	Nmsny		262	4	3	nsubj														
crъ	цръ	crъ	car	Nmsny		262	5	4	appos														
ıwánnъ,	ıѡáннъ,	ioannъ	Ioan	Nmsny		262	6	5	appos														
sě´kaše,	сѣ́каше,	sěkaše	sěkam	Vaii3si		262	7	0	root							Demina et al. 986: sěkam 'mislja, smjatam, priemam nešto za njakakvo, sčitam' (st.BG sjakaš)							
če+	че+	če	če	C		262	8	9	mark														
fъ´r'ka	фъ́р͛ка	fъrka	fъrkam	Vmip3si		262	9	7	advcl														
po+	по+	po	po	Sd		262	10	11	case														
nbé+	нбе́+	nbe	nebe	Nnsnn		262	11	9	obl	loc													
to.	то.	to	tъ	Pd-nsn		262	12	11	det	p_nom													
																							
i+	и+	i	i	C		263	1	4	cc				and then he sent the holy Marko, Metropolite of the Great Prěslav with great honors										
tózʺ	то́з̏	tozi	tozi	Pd-msn		263	2	3	det	ext				1									
čásъ	чáсъ	časъ	čas	Nmsnn		263	3	4	obl														
provódĭ	прово́дй	provodi	provodja	Vmia3se		263	4	0	root														
pre_osštén'nago	пре_осще́н͛наго	preosštennago	preosvešten	Amsgy		263	5	6	amod														
már'ka	мáр͛ка	marka	Marko	Nmsgy		263	6	4	obj														
mitropolíta,	митрополи́та,	mitropolita	mitropolit	Nmsgy		263	7	6	appos														
velìkago	велѝкаго	velikago	velik	Amsgy		263	8	9	amod														
preslàva	преслàва	preslava	Preslav	Nmsgn		263	9	6	nmod	poss				1									
sъs	със	sъs	s	Si		263	10	12	case														
mnógo	мно́го	mnogo	mnogo	R		263	11	12	amod														
póčestĭ	по́честй	počesti	počest	Nfsnn		263	12	4	obl														
da	да	da	da	C		263	13	14	mark				to bring the body of the Reverend (Petka) from Epibates to the famous and great city of Tarnovo										
prinesè	принесѐ	prinese	prenesa	Vmip3se		263	14	4	advcl														
tě´lo+	тѣ́ло+	tělo	tělo	Nnsnn		263	15	14	obj														
to	то	to	tъ	Pd-nsn		263	16	15	det	p_nom													
prpd'bnïę,	прпд͛бнїѧ,	prpdbnię	prepodoben	Afsgy		263	17	15	amod	poss													
wt	ѿ	ot	ot	Sg		263	18	19	case														
epivátь,	епивáть,	epivatъ	Epivat	Nmsnn		263	19	14	obl	abl													
ou+	оу+	u	u	Sa		263	20	24	case														
sláv'_nïĭ	слáв͛_нїй	slavnii	slaven	Amsny		263	21	24	amod					1									
i+	и+	i	i	C		263	22	23	cc														
velíkïĭ	вели́кїй	velikii	velik	Amsny		263	23	21	conj														
grád	грáд	grad	grad	Nmsnn		263	24	14	obl	lat													
tъ´r'nóvъ,	тъ́р͛но́въ,	tъrnovъ	Tъrnov	Nmsnn		263	25	24	appos														
																							
i+	и+	i	i	C		264	1	9	cc				and he, with great resolve, went there soon										
tóĭ	то́й	toi	toi	Pp3msn		264	2	9	nsubj														
sъs	със	sъs	s	Si		264	3	5	case														
golě´mъ	голѣ́мъ	golěmъ	golěm	Afson	Afsnn	264	4	5	amod														
pod'kanь,	под͛кань,	podkanъ	podkana	Nfson	Nfsnn	264	5	9	obl														
i+	и+	i	i	C		264	6	7	advmod														
bъr'zó	бър͛зо́	bъrzo	bъrzo	R		264	7	9	advmod														
tam	там	tam	tam	R		264	8	9	advmod					1									
otíde,	оти́де,	otide	otida	Vmia3se		264	9	0	root														
																							
i+	и+	i	i	C		265	1	6	cc				and he duly did all that was required										
sè	сѐ	se	vse	Nnsnn		265	2	6	obj														
štò	що̀	što	što	Pq		265	3	4	mark														
trě´bovaše	трѣ́боваше	trěbovaše	trěbva	Vmii3si		265	4	2	acl														
