text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
byst:	быст:	byst	byti	Vaia3si		53	9	8	aux	pass													
na	на	na	na	Sl		53	10	11	case														
stolpě̀	столпѣ̀	Stolpě	stlъp	Nmsln		53	11	12	obl	loc													
bez'mol'stvováše.	без͛мол͛ствовáше.	bezъmolъstvovaše	bezmlъvstvovati	Vmii3si		53	12	0	root														
																							
slučí+	слꙋчи́+	sluči	slučiti	Vmia3se		54	1	0	root				and it happened to one sailor, who was sailing, and who became direly ill, and died, to be thrown somewhere there										
sę	сѧ	sę	sę	Px---a		54	2	1	expl														
že	же	že	že	Qd		54	3	1	cc					1									
korabléniku	корабле́никꙋ	korableniku	korablъnik	Nmsdy		54	4	16	nsubj														
ně́koemu	нѣ́коемꙋ	někoemu	někoi	Amsdy		54	5	4	amod														
plovúštu,	пловꙋ́щꙋ,	plovuštu	pluvati	Vmpp-sia	Amsdn	54	6	16	advcl														
î	и̂	i	i	C		54	7	10	cc														
nédugomъ	не́дꙋгомъ	nedugomъ	nedug	Nmsin		54	8	10	obl														
ljútymъ	лю́тымъ	ljutymъ	ljut	Amsiy		54	9	8	amod					1									
bolě́všu	болѣ́вшꙋ	bolěvšu	bolěti	Vmpa-sia	Amsdn	54	10	6	conj														
î	и̂	i	i	C		54	11	12	cc														
skončávšu+	скончáвшꙋ+	skončavšu	sъkončati	Vmpa-sea	Amsdn	54	12	10	conj														
sę,	сѧ,	sę	sę	Px---a		54	13	12	expl														
tu	тꙋ	tu	tu	Pr	Pr---n	54	14	16	advmod														
ně́gdě	нѣ́гдѣ	něgdě	něgde	R	Pi---n	54	15	16	advmod														
poveržénnu	поверже́ннꙋ	poveržennu	povrъšti	Vmpa-se	Amsdn	54	16	1	advcl														
býti.	бы́ти.	byti	byti	Van---i		54	17	16	aux	pass				1									
																							
načát'	начáт͛	načatъ	načęti	Vmia3se		55	1	7	aux				and a stench began to come out of his corpse so powerful, that nobody could pass by the road there										
že	же	že	že	Qd		55	2	7	cc														
wt	ѿ	ot	ot	Sg		55	3	4	case														
trúpa	трꙋ́па	trupa	trup	Nmsgn		55	4	7	obl	abl													
êgẁ	е̂гѡ̀	ego	jь	Pp3msg		55	5	4	nmod	poss													
smradъ	смрадъ	smradъ	smrad	Nmsnn		55	6	7	nsubj														
îsxodíti	и̂сходи́ти	isxoditi	isxoditi	Vmn---i		55	7	0	root														
bezmě́renъ,	безмѣ́ренъ,	bezměrenъ	bezměren	Amsnn		55	8	6	amod					1									
ʾjákw	҆ꙗ́кѡ	jako	jako	R		55	9	14	mark														
ne+	не+	ne	ne	Qz		55	10	11	advmod														
moštì	мощѝ	mošti	mošti	Vmn---i		55	11	14	aux														
nikómu+	нико́мꙋ+	nikomu	nikto	Pz---d		55	12	14	obl	iobj													
že	же	že	že	Qd		55	13	12	det														
îtì	и̂тѝ	iti	iti	Vmn---i		55	14	7	advcl														
putém'	пꙋте́м͛	putemъ	pǫt	Nmsin		55	15	14	obl														
těm.	тѣм.	těm	tъ	Pd-msi		55	16	15	det	p_nom													
																							
ne+	не+	ne	ne	Qz		56	1	2	advmod				nor the stylite could suffer the stench any longer										
možáše	можáше	možaše	mošti	Vaii3si		56	2	6	aux														
že	же	že	že	Qd		56	3	6	cc					1									
î	и̂	i	i	C		56	4	5	amod														
stólpnik	сто́лпник	Stolpnik	stlъpnik	Nmsny		56	5	6	nsubj														
sterpě́ti	стерпѣ́ти	sterpěti	sъtrъpěti	Vmn---i		56	6	0	root														
smráda	смрáда	smrada	smrad	Nmsgn		56	7	6	obj														
ʾónagw,	҆о́нагѡ,	onago	on	Pd-msg		56	8	7	det	p_nom						Vuković: onogo							
																							
î	и̂	i	i	C		57	1	3	cc				and it became a necessity for him to descend from the pillar because of the stench										
núžda	нꙋ́жда	nužda	nužda	Nfsnn		57	2	3	nsubj														
bě	бѣ	bě	byti	Vmii3si		57	3	0	root					1									
êmù	е̂мꙋ̀	emu	jь	Pp3msd		57	4	3	obl	iobj													
rádi	рáди	radi	radi	Sg		57	5	7	case														
togò	того̀	togo	tь	Pd-msg		57	6	7	det														
smráda	смрáда	smrada	smrad	Nmsgn		57	7	10	obl														
wt	ѿ	ot	ot	Sg		57	8	10	case														
stolpà	столпà	Stolpa	stlъp	Nmsgn		57	9	10	obl	abl													
snïĭtì.	снїйтѝ.	sniiti	sъniti	Vmn---e		57	10	3	advcl														
																							
povelě́+	повелѣ́+	povelě	povelěti	Vmia3se		58	1	0	root				and he commanded some people to dig a deep grave and to throw there that stinking corpse										
že	же	že	že	Qd		58	2	1	cc														
ně́kïim'	нѣ́кїим͛	někiimъ	někoi	Ampny		58	3	4	amod					1									
čl҃vě́komъ	чл҃вѣ́комъ	člvěkomъ	člověk	Nmpny		58	4	1	obl	iobj													
rovъ	ровъ	rovъ	rov	Nmsnn		58	5	6	obj	obj													
îskopáti	и̂скопáти	iskopati	iskopati	Vmn---e		58	6	1	advcl														
glubókъ,	глꙋбо́къ,	glubokъ	glǫbok	Amsnn		58	7	5	amod														
î	и̂	i	i	C		58	8	12	cc														
smerdęštïĭ	смердѧщїй	smerdęštii	smrъděti	Amsny	Vmpp-sia	58	9	13	amod														
ʾónyĭ	҆о́ный	onyi	onoi	Pd-msn		58	10	9	det	p_adj:ext				1									
támw	тáмѡ	tamo	tamo	R	Pr---a	58	11	12	advmod														
vovreštì	воврещѝ	vovrešti	vъvrъšti	Vmn---e		58	12	6	conj														
trúpъ.	трꙋ́пъ.	trupъ	trup	Nmsnn		58	13	12	obj														
																							
î	и̂	i	i	C		59	1	9	cc				and as those people dug the grave, by the God's grace they found an undecayed body laying in the ground										
êgdà	е̂гдà	egda	egda	Pr		59	2	3	mark														
kopáša	копáша	kopaša	kopati	Vmia3pi		59	3	9	advcl														
čl҃vě́ci	чл҃вѣ́ци	člvěci	člověk	Nmpny		59	4	3	nsubj														
róvъ,	ро́въ,	rovъ	rov	Nmsnn		59	5	3	obj					1									
po	по	po	po	Sd		59	6	7	case														
smotrénïju	смотре́нїю	smotreniju	sъmotrenie	Nnsdn		59	7	9	obl														
Bž҃ïju,	Бж҃їю,	bžiju	božii	Ansdn		59	8	7	amod	poss													
ŵbrětẃša	ѡ̂брѣтѡ́ша	obrětoša	obrěsti	Vmia3pe		59	9	0	root														
tě́lo	тѣ́ло	tělo	tělo	Nnsnn		59	10	9	obj														
ne+	не+	ne	ne	Qz		59	11	12	amod														
tlě́nnw	тлѣ́ннѡ	tlěnno	tlěti	Ansnn	Vmpa-se	59	12	10	amod														
v'	в͛	vъ	v	Sl		59	13	14	case														
zemlì	землѝ	zemli	zemlja	Nfsdn		59	14	15	obl	loc				1									
ležáštee,	лежáщее,	ležaštee	ležati	Vmpp-sia	Ansny	59	15	10	acl														
																							
î	и̂	i	i	C		60	1	2	cc				and they were amazed by the lack of decay of the body										
oûdivlę́xu+	оꙋ̂дивлѧ́хꙋ+	oudivlęxu	udiviti	Vmii3pe		60	2	0	root														
sę	сѧ	sę	sę	Px---a		60	3	2	expl														
ne+	не+	ne	ne	Qz		60	4	5	amod														
tlě́nïju	тлѣ́нїю	tlěniju	tlěnie	Nnsdn		60	5	2	obl	iobj													
tě́la	тѣ́ла	těla	tělo	Nnsgn		60	6	5	nmod	poss													
togò.	того̀.	togo	tъ	Pd-msg		60	7	6	det	p_nom													
																							
ôbáče	о̂бáче	obače	obače	C		61	1	18	cc				but as they were unexperienced and unwise, they ignored what happened as a small thing, which does not matter	1									
ne	не	ne	ne	Qz		61	2	3	amod														
îskúsni	и̂скꙋ́сни	iskusni	iskusen	Ampnn		61	3	18	advcl														
î	и̂	i	i	C		61	4	6	cc														
ne+	не+	ne	ne	Qz		61	5	6	amod														
vě́ži	вѣ́жи	věži	věžd	Ampnn		61	6	3	conj														
súšte,	сꙋ́ще,	sušte	byti	Vmpp-pia	Ampnn	61	7	3	cop														
slučívšee+	слꙋчи́вшее+	Slučivšee	slučiti	Vmpp-sea	Ansny	61	8	18	obj														
sę	сѧ	sę	sę	Px---a		61	9	8	expl														
ʾjákože	҆ꙗ́коже	jakože	jakože	R		61	10	17	mark														
ně́kuju	нѣ́кꙋю	někuju	někoi	Afsay		61	11	17	amod					1									
malúju	малꙋ́ю	maluju	mal	Afsay		61	12	17	amod														
î	и̂	i	i	C		61	13	16	cc														
ničesó+	ничесо́+	ničeso	ničto	Pz---g		61	14	16	nmod	pred						< ničesom ?							
že	же	že	že	Qd		61	15	14	det														
súštuju	сꙋ́щꙋю	suštuju	byti	Vmpp-sia	Afsay	61	16	12	conj														
véšt'	ве́щ͛	veštъ	vešt	Nfsnn		61	17	18	advcl														
prezrě́ša,	презрѣ́ша,	prezrěša	prězrěti	Vmia3pe		61	18	0	root														
																							
gl҃axu	гл҃ахꙋ	glaxu	glagolati	Vmii3pi		62	1	0	root				for they said to each other:										
bo	бо	bo	bo	C		62	2	1	cc														
k'	к͛	kъ	k	Sd		62	3	4	case														
sebě̀:	себѣ̀:	sebě	sę	Px---d		62	4	1	obl	iobj				1									
																							
ʾášte	҆áще	ašte	ašte	C		63	1	3	mark				ʺif that was a holy body, God would show it by some miraclesʺ										
by	бы	by	byti	Vao-3se		63	2	3	aux	con													
st҃o	ст҃о	Sto	svęt	Ansnn		63	3	7	advcl														
bylò	было̀	bylo	byti	Vmp--si		63	4	3	cop														
sïe	сїе	sie	sii	Pd-nsn		63	5	6	det														
tě́lo,	тѣ́ло,	tělo	tělo	Nnsnn		63	6	3	nsubj														
wtkrílъ	ѿкри́лъ	otkrilъ	otkryti	Vmp--se		63	7	0	root														
by	бы	by	byti	Vao-3se		63	8	7	aux	con													
ʾoúbw	҆оꙋ́бѡ	oubo	ubo	C		63	9	7	cc														
Bg҃ъ	Бг҃ъ	bgъ	bog	Nmsny		63	10	7	nsubj														
čudesì	чꙋдесѝ	čudesi	čudo	Nnpin		63	11	7	obl					1									
jâkovými;	ꙗ̂ковы́ми;	jakovymi	jakov	Anpiy		63	12	11	amod														
																							
î	и̂	i	i	C		64	1	3	cc				and they covered it by the soil again										
páki	пáки	paki	paky	R		64	2	3	advmod														
zasýpaša	засы́паша	zasypaša	zasypati	Vmia3pe		64	3	0	root														
ʾè	҆ѐ	e	je	Pp3nsn		64	4	3	obj														
zemléju,	земле́ю,	zemleju	zemlja	Nfsin		64	5	3	obl														
																							
támožde	тáможде	tamožde	tamožde	Pr	Pr---a	65	1	4	advmod				having thrown there the stinking corpse too, they went away to their homes										
î	и̂	i	i	C		65	2	5	amod														
smer-dę́štagw	смер-дѧ́щагѡ	smerdęštago	smrъděti	Amsgy	Vmpp-sia	65	3	5	amod					1									
vrínuvše	ври́нꙋвше	vrinuvše	vъrinuti	Vmpa-sea	Ansnn	65	4	6	advcl														
trúpa,	трꙋ́па,	trupa	trup	Nmsgn		65	5	4	obj														
wtîdẃša	ѿи̂дѡ́ша	otidoša	otiti	Vmia3pe		65	6	0	root														
v'	в͛	vъ	v	Sa		65	7	8	case														
dómy	до́мы	domy	dom	Nmpnn		65	8	6	obl	lat													
svoę̀.	своѧ̀.	svoę	svoi	Ampay		65	9	8	amod	poss				1									
																							
prišédšeĭ	прише́дшей	prišedšei	priiti	Afsdy	Vmpa-sea	66	1	3	amod				in that night, George, one of them, a Christ-loving man, prayed to God in his house									9	Recovery of the Relics
že	же	že	že	Qd		66	2	13	cc														
nóšti,	но́щи,	nošti	nošt	Nfsdn		66	3	13	obl														
Geẃrgïĭ	Геѡ́ргїй	georgii	Georgii	Nmsnn		66	4	13	nsubj														
ně́ktw	нѣ́ктѡ	někto	někto	Pi---n		66	5	4	appos														
wt	ѿ	ot	ot	Sg		66	6	7	case														
níxъ.	ни́хъ.	nixъ	tě	Pp3-pa		66	7	5	nmod	abl													
múžъ	мꙋ́жъ	mužъ	mǫž	Nmsny		66	8	5	appos					1									
Xr͒toljubívъ	Хр͒толюби́въ	xrtsoljubivъ	xristoljubiv	Amsnn		66	9	8	amod														
v'	в͛	vъ	v	Sl		66	10	11	case														
domù	домꙋ̀	domu	dom	Nmsgn		66	11	13	obl	loc													
svoémъ	свое́мъ	svoemъ	svoi	Amsin		66	12	11	amod	poss													
ml҃ę́še+	мл҃ѧ́ше+	mlęše	moliti	Vmii3si		66	13	0	root														
sę	сѧ	sę	sę	Px---a		66	14	13	expl														
Bg҃u.	Бг҃ꙋ.	bgu	bog	Nmsdy		66	15	13	obl	iobj													
																							
î	и̂	i	i	C		67	1	5	cc				and having fallen asleep by the morning, he saw a vision:										
kъ	къ	kъ	k	Sg		67	2	3	case														
ʾoútru	҆оꙋ́трꙋ	outru	utrě	Nnsdn		67	3	4	obl					1									
oûsnúvъ,	оꙋ̂снꙋ́въ,	ousnuvъ	usnuti	Vmpa-sea	Amsnn	67	4	5	advcl														
vídě	ви́дѣ	vidě	viděti	Vmia3si		67	5	0	root														
vidě́nïe:	видѣ́нїе:	viděnie	viděnie	Nnsnn		67	6	5	obj														
																							
mnę́še+	мнѧ́ше+	mnęše	mnęti	Vmii3si		68	1	9	aux				it appeared to him to see a queen sitting on a shiny throne										
sę	сѧ	sę	sę	Px---a		68	2	1	expl														
Carícu	Цари́цꙋ	caricu	caricu	Nfsay		68	3	9	obj														
ně́kuju	нѣ́кꙋю	někuju	někuju	Afsay		68	4	3	amod														
na	на	na	na	Sl		68	5	8	case					1									
presvě́tlomъ	пресвѣ́тломъ	presvětlomъ	prěsvětъl	Amsin		68	6	8	amod														
sědę́štuju	сѣдѧ́щꙋю	sědęštuju	sěděti	Vmpp-sia	Afsay	68	7	3	acl														
Prestólě	Престо́лѣ	prestolě	prěstol	Nmsln		68	8	7	obl	loc													
zrě́ti,	зрѣ́ти,	zrěti	zrěti	Vmn---i		68	9	0	root														
î	и̂	i	i	C		68	10	11	cc				and a great number of shiny soldiers staying around her										
mnẃžestvw	мнѡ́жествѡ	množestvo	množestvo	Nnsnn		68	11	3	conj					1									
mnógw	мно́гѡ	mnogo	mnogo	R		68	12	14	amod														
svě́tlyxъ	свѣ́тлыхъ	Světlyxъ	světъl	Ampgy		68	13	14	amod														
vẃinъ	вѡ́инъ	voinъ	voin	Nmpgy		68	14	11	nmod														
ʾókrestъ	҆о́крестъ	okrestъ	okrest	Sg		68	15	16	case														
toę̀	тоѧ̀	toę	ta	Pd-fsg		68	16	17	obl	loc													
stoę́štixъ:	стоѧ́щихъ:	stoęštixъ	stojati	Vmpp-pia	Ampgy	68	17	14	acl					1									
																							
ʾíxъ+	҆и́хъ+	ixъ	ji	Pp3-pa		69	1	6	obj				and as that Christ-loving man saw them, he was overtaken by fear										
že	же	že	že	Qd		69	2	8	cc														
Xr͒toljubívyĭ	Хр͒толюби́вый	xrtsoljubivyi	xristoljubiv	Amsny		69	3	5	amod														
ʾónъ	҆о́нъ	onъ	on	Pd-msn		69	4	3	det	p_adj													
čl҃vě́kъ	чл҃вѣ́къ	člvěkъ	člověk	Nmsny		69	5	6	nsubj														
víděvъ,	ви́дѣвъ,	viděvъ	viděti	Vmpa-sia	Amsnn	69	6	8	advcl														
stráxomъ	стрáхомъ	straxomъ	strax	Nmsin		69	7	8	obl					1									
ŵbę́t'	ѡ̂бѧ́т͛	obętъ	obęti	Vmpa-se	Amsnn	69	8	0	root														
býst',	бы́ст͛,	bystъ	byti	Vaia3si		69	9	8	aux	pass													
																							
î	и̂	i	i	C		70	1	5	cc				and he threw himself on the ground, unable to watch their shine and beauty										
ná	нá	na	na	Sa		70	2	3	case														
zemlju	землю	zemlju	zemlja	Nfsan		70	3	5	obl	lat													
sebè	себѐ	sebe	sę	Px---g		70	4	5	obj														
poveržè,	повержѐ,	poverže	povrъšti	Vmia3se		70	5	0	root														
ne+	не+	ne	ne	Qz		70	6	7	advmod														
mogïĭ	могїй	mogii	mošti	Vapp-si	Amsny	70	7	12	aux														
svě́tlo-sti	свѣ́тло-сти	světlosti	světlost	Nfsgn		70	8	12	obj					1									
î	и̂	i	i	C		70	9	10	cc														
krasotỳ	красоты̀	krasotỳ	krasota	Nfsdn		70	10	8	conj														
ʾónoę	҆о́ноѧ	onoę	onoi	Pd-fsg		70	11	10	det	p_nom:ext						Vuković: oněxь							
zrě́ti.	зрѣ́ти.	zrěti	zrěti	Vmn---i		70	12	5	advcl														
																							
êdínъ	е̂ди́нъ	edinъ	edinъ	Amsnn		71	1	11	nsubj				and one of the shiny warriors raised him by having seized him by arm, saying:										
že	же	že	že	Qd		71	2	11	cc														
wt	ѿ	ot	ot	Sg		71	3	6	case														
svě́tlyxъ	свѣ́тлыхъ	Světlyxъ	světъl	Ampgy		71	4	6	amod					1									
tě́xъ	тѣ́хъ	těxъ	tъ	Pd-mpg		71	5	4	det	p_adj													
vẃinovъ,	вѡ́иновъ,	voinovъ	voin	Nmpgy		71	6	1	nmod														
ʾémъ	҆е́мъ	emъ	ęti	Vmpp-sea	Amsnn	71	7	11	advcl														
êgẁ	е̂гѡ̀	ego	jь	Pp3msg		71	8	7	obj														
za	за	za	za	Sa		71	9	10	case														
rúku,	рꙋ́кꙋ,	ruku	rǫka	Nfsan		71	10	7	obl														
vozdvižè	воздвижѐ	vozdviže	vъzdvišti	Vmia3se		71	11	0	root														
gl҃ę:	гл҃ѧ:	glę	glagolati	Vmpp-sia	Amsnn	71	12	11	advcl					1									
																							
Geẃrgïe,	Геѡ́ргїе,	georgie	Georgii	Nmsvy		72	1	4	vocative				ʺo George, why did you thus ignore the body of Reverend Petka and buried it with a stinking corpse?ʺ										
voskúju	воскꙋ́ю	voskuju	voskuju	R		72	2	4	advmod														
tákw	тáкѡ	tako	tako	R		72	3	4	advmod														
prezrě́ste	презрѣ́сте	prezrěste	prězrěti	Vmia2se		72	4	0	root														
tě́lw	тѣ́лѡ	tělo	tělo	Nnsnn		72	5	4	obj														
Prpdbnyę	Прпдбныѧ	prpdbnyę	prěpodoben	Afsgy		72	6	7	amod					1									
Paraskévïi,	Параске́вїи,	paraskevii	Paraskeva	Nfsgy		72	7	5	nmod	poss													
î	и̂	i	i	C		72	8	9	cc														
pogrebẃste	погребѡ́сте	pogreboste	pogrebati	Vmia2se		72	9	4	conj														
s'+	с͛+	Sъ	s	Si		72	10	11	case														
nímъ	ни́мъ	nimъ	jь	Pp3nsi		72	11	9	obl														
trúpъ	трꙋ́пъ	trupъ	trup	Nmsnn		72	12	9	obj														
smerdę́štïĭ?	смердѧ́щїй?	smerdęštii	smrъděti	Amsny	Vmpp-sia	72	13	12	amod					1									
																							
vo+	во+	vo	v	Sl		73	1	2	case				ʺso quickly take it and place it on a honorable placeʺ										
skórě	ско́рѣ	skorě	skorě	R		73	2	5	advmod														
ʾoúbo	҆оꙋ́бо	oubo	ubo	C		73	3	8	cc														
to	то	to	to	Pd-nsn		73	4	5	obj														
îzémše,	и̂зе́мше,	izemše	izęti	Vmpa-pea		73	5	8	advcl														
na	на	na	na	Sl		73	6	9	case														
čestnomъ	честномъ	čestnomъ	česten	Amsin		73	7	9	amod														
položě́te	положѣ́те	položěte	položiti	Vmm-2pe		73	8	0	root														
mě́stě,	мѣ́стѣ,	městě	město	Nnsln		73	9	8	obl	loc				1									
																							
ʾíbw	҆и́бѡ	ibo	ibo	C		74	1	4	cc				ʺbecause God wants to make His servant famous on the Earthʺ										
vosxotě̀	восхотѣ̀	vosxotě	vъsxotěti	Vmia3se		74	2	4	aux														
Bg҃ъ	Бг҃ъ	bgъ	bog	Nmsny		74	3	4	nsubj														
prosláviti	прослáвити	proslaviti	proslaviti	Vmn---e		74	4	0	root														
Rabù	Рабꙋ̀	rabu	raba	Nfsay		74	5	4	obj														
svojù	свою̀	svoju	svoi	Afsay		74	6	5	amod	poss													
na	на	na	na	Sl		74	7	8	case														
zemlì.	землѝ.	zemli	zemlja	Nfsdn		74	8	4	obl	loc				1									
																							
tákožde	тáкожде	takožde	takožde	Pr		75	1	6	advmod				also the shiny queen spoke to him:										
î	и̂	i	i	C		75	2	5	amod														
Svě́tlaę	Свѣ́тлаѧ	Světlaę	světъl	Afsay		75	3	5	amod														
ta	та	ta	tъ	Pd-fsn		75	4	3	det	p_adj													
Cr҃íca	Цр҃и́ца	crica	carica	Nfsny		75	5	6	nsubj														
gl҃a	гл҃а	gla	glagolati	Vmia3si		75	6	0	root														
êmù:	е̂мꙋ̀:	emu	jь	Pp3msd		75	7	6	obl	iobj													
																							
vo+	во+	vo	v	Sl		76	1	2	case				ʺhaving quickly taken my relics, place (them) on a due placeʺ										
skórě	ско́рѣ	skorě	skorě	R		76	2	3	advmod														
îzemši	и̂земши	izemši	izęti	Vmpa-sea	Afsnn	76	3	8	advcl					1									
Mẃšti	Мѡ́щи	mošti	mošti	Nfpnn		76	4	3	obj														
moę̀,	моѧ̀,	moę	moi	Afpny		76	5	4	amod	pos													
v'	в͛	vъ	vъ	Sl		76	6	9	case														
naročítwmъ	нарочи́тѡмъ	naročitomъ	naročit	Ansin		76	7	9	amod														
položě́te	положѣ́те	položěte	položiti	Vmm-2pe		76	8	0	root														
mě́stě,	мѣ́стѣ,	městě	městě	Nnpln		76	9	8	obl	loc													
																							
ne	не	ne	ne	Qz		77	1	2	advmod				ʺfor I cannot stand the stench of that body anymoreʺ	1									
mogù	могꙋ̀	mogu	mošti	Vaip3si		77	2	9	aux														
bo	бо	bo	bo	C		77	3	9	cc														
na	на	na	na	Sl		77	4	5	case														
mnẃzě	мнѡ́зѣ	mnozě	mnozě	R		77	5	9	advmod														
źlosmrádïę	ѕлосмрáдїѧ	źlosmradię	zlosmradie	Nnsgn		77	6	9	obj														
ʾónago	҆о́наго	onago	on	Pd-nsg		77	7	8	det							Vuković: onogo							
tělesè	тѣлесѐ	tělese	tělese	Nnsgn		77	8	6	nmod	poss													
terpě́ti:	терпѣ́ти:	terpěti	trъpěti	Vmn---i		77	9	0	root					2									
																							
ʾíbw	҆и́бѡ	ibo	ibo	C		78	1	5	cc		584v	/img/petka/r_584v.jpg	ʺbecause I am a human tooʺ					Mc͒a Októmvrïa vъ *dı* dñь	Мц͒а Окто́мврїа въ ·дı· дн҃ь				
î	и̂	i	i	C		78	2	3	amod														
ʾázъ	҆áзъ	azъ	az	Pp1-sn		78	3	5	nsubj														
čl҃vě́kъ	чл҃вѣ́къ	člvěkъ	člověk	Nmsny		78	4	5	obl	pred													
ʾésmъ,	҆е́смъ,	esmъ	byti	Vmip1si		78	5	0	root														
																							
î	и̂	i	i	C		79	1	4	cc				ʺand my fatherland is Epibates, where you are living nowʺ										
wtčestvw	ѿчествѡ	otčestvo	otъčestvo	Nnsnn		79	2	4	nsubj														
moè	моѐ	moe	moi	Ansny		79	3	2	amod	poss													
ʾést'	҆е́ст͛	estъ	byti	Vmip3si		79	4	0	root														
Epivatъ,	Єпиватъ,	epivatъ	Epivat	Nmsnn		79	5	4	obl	pred				1									
îdě́že	и̂дѣ́же	iděže	ideže	Pr		79	6	9	mark														
vy	вы	vy	vy	Pp2-pn		79	7	9	nsubj														
nn҃ě	нн҃ѣ	nně	nyně	R		79	8	9	advmod														
žitelstvúete.	жителствꙋ́ете.	žitelstvuete	žitelstvovati	Vmip2pi		79	9	4	acl														
																							
toę́žde	тоѧ́жде	toęžde	tъžde	Pd-fsg		80	1	2	det	ext			in the same night, a honorable woman called Euphemia saw the same vision										
nošti	нощи	nošti	nošt	Nfsgn		80	2	11	obl														
î	и̂	i	i	C		80	3	4	amod														
ženà	женà	žena	žena	Nfsny		80	4	11	nsubj					1									
ně́kaę	нѣ́каѧ	někaę	někoi	Afsny		80	5	4	amod														
čéstna	че́стна	čestna	česten	Afsnn		80	6	4	amod														
ʾímenem'	҆и́менем͛	imenemъ	imę	Nnsin		80	7	8	nmod														
Eѵfímïa,	Єѵфи́мїа,	eѵfimia	Eufimia	Nfsny		80	8	4	appos														
tóžde	то́жде	tožde	tъžde	Pd-nsn		80	9	10	det	ext													
vidě́nïe	видѣ́нїе	viděnie	viděnie	Nnsnn		80	10	11	obj														
vidě̀,	видѣ̀,	vidě	viděti	Vmia3si		80	11	0	root					1									
																							
î	и̂	i	i	C		81	1	8	cc				and in the morning the both told to all the people about what they have seen										
ôbói	о̂бо́и	oboi	oboi	Ampnn		81	2	8	nsubj														
na	на	na	na	Sl		81	3	4	case														
ʾoútrïe	҆оꙋ́трїе	outrie	utrě	Nnsnn		81	4	8	obl														
vsě́mъ	всѣ́мъ	vsěmъ	vse	Ampdn		81	5	6	amod														
ljudémъ	люде́мъ	ljudemъ	ljudie	Nmpdy		81	6	8	obl														
víděnnaę	ви́дѣннаѧ	viděnnaę	viděti	Anpny	Vmpa-pi	81	7	8	obj														
skazáša.	сказáша.	skazaša	sъkazati	Vmia3pe		81	8	0	root					1									
																							
slyšavše	слышавше	Slyšavše	slyšati	Vmpa-pea	Ampnn	82	1	6	advcl				having heard this, believing people ran with candles to the relics of Reverend Parascheva										
že	же	že	že	Qd		82	2	6	cc														
sı´ę	сı́ѧ	Się	sii	Pd-nsn		82	3	1	obj														
bl҃gově́rnïi	бл҃говѣ́рнїи	blgověrnii	blagověren	Ampny		82	4	5	amod														
ljúdïe,	лю́дїе,	ljudie	ljudie	Nnsny		82	5	1	nsubj														
potekẃša	потекѡ́ша	potekoša	potešti	Vmia3pe		82	6	0	root														
sъ	съ	sъ	s	Si		82	7	8	case					1									
svě́štámi	свѣ́щáми	Svěštami	svěšt	Nfpin		82	8	6	obl														
kъ	къ	kъ	k	Sd		82	9	12	case														
Prpdbnyę	Прпдбныѧ	prpdbnyę	prépodoben	Afpgy		82	10	11	amod														
Paraskévïi	Параске́вїи	paraskevii	Paraskeva	Nfsgy		82	11	12	nmod	poss													
Mẃštemъ,	Мѡ́щемъ,	moštemъ	mošti	Nfpdn		82	12	6	obl														
																							
î	и̂	i	i	C		83	1	11	cc				and having them taken with much effort, they rejoiced as (having found) a precious treasure										
týę	ты́ѧ	tyę	toja	Pd-fpg		83	2	6	obj	ext				1									
sъ	съ	sъ	s	sI		83	3	5	case														
mnẃgim	мнѡ́гим	mnogim	mnog	Ansiy		83	4	5	amod														
oûserdïem'	оꙋ̂сердїем͛	ouserdiemъ	usrъdie	Nnsin		83	5	6	obl														
îzémše,	и̂зе́мше,	izemše	izęti	Vmpa-pea	Anpnn	83	6	11	advcl														
ʾjákože	҆ꙗ́коже	jakože	jakože	R		83	7	9	mark														
ně́koemu	нѣ́коемꙋ	někoemu	někoi	Ansdy		83	8	9	amod														
sokróvištu	сокро́вищꙋ	sokrovištu	sъkrovište	Nnsdn		83	9	11	advcl					1									
mnogwcě́nnomu	многѡцѣ́нномꙋ	mnogocěnnomu	mnogocěnen	Ansdy		83	10	9	amod														
rádovaxu+	рáдовахꙋ+	radovaxu	radovati	Vmii3pi		83	11	0	root														
sę,	сѧ,	sę	sę	Px---a		83	12	11	expl														
																							
î	и̂	i	i	C		84	1	2	cc				and they placed (the relics) in the church of Holy and Most Praised Apostles Peter and Paul in the village of Epibates										
polwžiša	полѡжиша	položiša	položiti	Vmia3pe		84	2	0	root														
vъ	въ	vъ	vъ	Sl		84	3	4	case														
Cérkvě	Це́рквѣ	cerkvě	crъkov	Nfsgn		84	4	2	obl	loc				1									
st҃yx'	ст҃ых͛	styxъ	svęt	Ampgy		84	5	8	amod														
î	и̂	i	i	C		84	6	7	cc														
vsexválnyx	всехвáлных	vsexvalnyx	vsexvalen	Ampgy		84	7	5	conj														
Aps҃lъ	Апс҃лъ	apslъ	apostol	Nmpgy		84	8	4	nmod	poss													
Petrà	Петрà	petra	Peter	Nmsgy		84	9	8	appos														
î	и̂	i	i	C		84	10	11	cc														
Pávla,	Пáвла,	pavla	Pavlъ	Nmsgy		84	11	9	conj														
v'	в͛	vъ	v	Sl		84	12	13	case														
