text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
poslědovavšǫǫ+	послѣдовавшѫѫ+	poslědovavšǫǫ	posledvam	Vmpa-sea	Afsay	117	11	5	acl														
sn҃u.	сн҃ꙋ.	snu	sin	Nmsgi	Nmsdy	117	12	11	obl	iobj													
																							
věsî+	вѣси̂+	věsi	věděti	Vmip2si		118	1	0	root				ʺYou know, o Virgin, the frailty of the female nature.ʺ			Дево, ти познаваш немощта на женската природа,							
némoštь+	не́мощь+	nemoštъ	nemošt	Nfsni		118	2	1	obj														
žé_nskagw	же́_нскагѡ	ženskago	ženski	Ansgy		118	3	4	amod					1									
eˇstъstva+	ӗстъства+	estъstva	estestvo	Nnsgn		118	4	2	nmod														
dv҃o.	дв҃о.	dvo	deva	Nfsvy		118	5	1	vocative														
																							
věsi+	вѣси+	věsi	věděti	Vmip2si		119	1	0	root				ʺYou know the evils of my soul.ʺ			ти познаваш озлоблението на моята душа!							
dš҃ǫ+	дш҃ѫ+	dšǫ	duša	Nfsay	Nfsgy	119	2	4	nmod	poss						< <i>dšę</i> ?							
moeˇę+	моӗѧ+	moeę	moi	Afsgy		119	3	2	amod	poss													
ʾozloblé_nïe.	҆озлобле́_нїе.	ozloblenie	ozloblenie	Nnsnn		119	4	1	obj					1									
																							
ne+	не+	ne	ne	Qz		120	1	2	advmod				ʺI have no other hope.ʺ			Аз нямам друга надежда,							
ĭmamъ+	ймамъ+	imamъ	imam	Vmip1si		120	2	0	root														
ĭnyę+	йныѧ+	inyę	in	Afsgy		120	3	4	amod														
nadeždǫ.	надеждѫ.	nadeždǫ	nadežda	Nfsan	Nfsgn	120	4	2	obj							< <i>nadeždę</i> ?							
																							
ne+	не+	ne	ne	Qz		121	1	2	advmod				ʺI have no other roof.ʺ			нямам и друга закрила!							
ĭmamъ+	ймамъ+	imamъ	imam	Vmip1si		121	2	0	root														
ĭnogw+	йногѡ+	inogo	in	Amsgy		121	3	4	amod														
pó_krwva.	по́_крѡва.	pokrova	pokrov	Nmsgn		121	4	2	obj					1									
																							
tyʺ+	ты̏+	ty	ty	Pp2-sn		122	1	2	nsubj				ʺYou (are my) teacher.ʺ			Ти си наставницата,							
nastavnica.	наставница.	nastavnica	nastavnica	Nfsny		122	2	0	root														
																							
tŷ+	ты̂+	ty	ty	Pp2-sn		123	1	2	nsubj														
zastǫpnica.	застѫпница.	zastǫpnica	zastъpnica	Nfsny		123	2	0	root				ʺYou (are my) guardian.ʺ			ти си застъпницата,							
																							
tŷ+	ты̂+	ty	ty	Pp2-sn		124	1	5	nsubj				ʺYou (are my) protector for all my life.ʺ			ти си пазителката на целия ми живот!							
vьsêę	вьсе̂ѧ	vъseę	vse	Afsgy		124	2	3	amod	det				1									
žizni+	жизни+	žizni	žiznь	Nfsdn		124	3	5	obl														
moeˇę+	моӗѧ+	moeę	moi	Afsgy		124	4	3	amod	poss													
xranítelníca.	храни́телни́ца.	xranitelnica	xranitelnica	Nfsny		124	5	0	root														
																							
dondže+	дондже+	dondže	donьdeže	Pr		125	1	4	mark				ʺYou were my helper, when I walked in the desert.ʺ			Докато скитах из пустинята, тебе имах за помощница!							
vь+	вь+	vъ	v	Sl		125	2	3	case														
pustýni	пꙋсты́ни	pustyni	pustinja	Nfsdn		125	3	4	obl	loc				1									
xw´ždaaxъ,	хѡ́ждаахъ,	xoždaaxъ	xodja	Vmii1si		125	4	7	advcl														
tebè+	тебѐ+	tebe	ty	Pp2-sg		125	5	7	obj														
poswbnicǫ+	посѡбницѫ+	posobnicǫ	posobьnica	Nfsay		125	6	7	obl	pred													
ʾiměax.	҆имѣах.	iměax	imam	Vmii1si		125	7	0	root														
																							
n҃ně+	н҃нѣ+	nně	nyně	R		126	1	13	advmod				ʺAnd now, as I returned to the world, what other help do I need but yourself?ʺ			А сега, когато се възвърнах в света, освен твоята коя друга помощ искам?							
žè+	жѐ+	že	že	Qd		126	2	13	cc														
ʾjako	҆ꙗко	jako	jako (2)	R		126	3	6	mark					1									
kъ+	къ+	kъ	k	Sd		126	4	5	case														
miru+	мирꙋ+	miru	mir	Nmsdn		126	5	6	obl	lat													
vьzvratix+	вьзвратих+	vъzvratix	vъzvratiti	Vmia1se		126	6	13	advcl														
sę,	сѧ,	sę	se	Px---a		126	7	6	expl														
kotw´rǫę+	котѡ́рѫѧ+	kotorǫę	kotor	Afsay		126	8	10	amod														
drugǫ+	дрꙋгѫ+	drugǫ	drug	Afsan		126	9	10	amod														
pomoštь	помощь	pomoštъ	pomošt	Nfsni		126	10	13	obj					1									
rázvě+	рáзвѣ+	razvě	razvě	Sg		126	11	12	case														
tebe+	тебе+	tebe	ty	Pp2-sg		126	12	13	obl														
trěbuǫ•	трѣбꙋѫ•	trěbuǫ	trěbva	Vmip1si		126	13	0	root														
																							
n҃ně+	н҃нѣ+	nně	nyně	R		127	1	4	advmod				ʺBut now, come to my poor self, o Lady!ʺ			И сега, владичице, застани пред мене, убогата,							
ŭbw+	ꙋ̆бѡ+	ubo	ubo	C		127	2	4	cc														
vlčdce+	влчдце+	vlčdce	vladičica	Nfsvy		127	3	4	vocative														
prědstani+	прѣдстани+	prědstani	predstoja	Vmm-2se		127	4	0	root														
mi	ми	mi	az	Pp1-sd		127	5	4	obl	iobj				1									
ʾubwźěi,	҆ꙋбѡѕѣи,	uboźěi	ubog	Afsdy		127	6	5	appos														
																							
ʾi+	҆и+	i	i	C		128	1	2	cc				ʺAnd be my companion, my helper and my support,ʺ			и ми бъди спътница, наставница и пътеводителка							
bǫdí+	бѫди́+	bǫdi	bъda	Vmm-2se		128	2	0	root														
mi+	ми+	mi	az	Pp1-sd		128	3	2	obl	iobj													
sъpǫtnica.	съпѫтница.	sъpǫtnica	sъpъtnica	Nfsny		128	4	2	obl	pred													
nastavnica.	наставница.	nastavnica	nastavnica	Nfsny		128	5	4	conj														
ókrъ_mitelnica+	о́кръ_мителница+	okrъmitelnica	okrъmitelьnica	Nfsny		128	6	5	conj					1									
dáže+	дáже+	daže	daže	Qg		128	7	9	amod				ʺeven until the end of my life!ʺ			дори до края на живота ми:							
do+	до+	do	do	Sg		128	8	9	case														
kwncà+	кѡнцà+	konca	konec	Nmsgy		128	9	2	obl														
žízni+	жи́зни+	žizni	žiznь	Nfsgn		128	10	9	nmod	poss													
moeˇę.	моӗѧ.	moeę	moi	Afsgy		128	11	10	amod	poss													
																							
ĭnǫǫ+	йнѫѫ+	inǫǫ	in	Afsay		129	1	3	amod				ʺFor I have no hope but yourself.ʺ			защото освен тебе аз нямам друга надежда!“							
bw`+	бѡ̀+	bo	bo	C		129	2	7	cc														
na_déždǫ+	на_де́ждѫ+	nadeždǫ	nadežda	Nfsan		129	3	7	obj					1									
krwmě+	крѡмѣ+	kromě	kromě	Sg		129	4	5	case														
tebe+	тебе+	tebe	ty	Pp2-sd		129	5	7	obl														
ne+	не+	ne	ne	Qz		129	6	7	advmod														
ʾimamъ•	҆имамъ•	imamъ	imam	Vmip1si		129	7	0	root														
																							
Síce+	Си́це+	sice	sice	R		130	1	14	advmod				Thus having prayed with all the soul,			Прочее като се помоли така от цялата си душа						7	Death of Petka
ʾúbw+	҆ꙋ́бѡ+	ubo	ubo	C		130	2	14	cc														
vьsédš҃ně	вьсе́дш҃нѣ	vъsedšně	vьsedušьně	R		130	3	4	advmod					1									
pomolši+	помолши+	pomolši	pomolja	Vmpa-sea	Afsnn	130	4	14	advcl														
s(ę)+	с(ѧ)+	sę	se	Px---a		130	5	4	expl														
ʾi+	҆и+	i	i	C		130	6	11	cc				and having settled all her hope on the Mother of God,			и като възложи всичката си надежда на божията майка,							
vъsę+	въсѧ+	vъsę	vse	Afsgn	Afsan	130	7	8	amod	det													
nadéždǫ+	наде́ждѫ+	nadeždǫ	nadežda	Nfsan		130	8	11	obj														
na+	на+	na	na	Sa		130	9	10	case														
bg҃omt҃re+	бг҃омт҃ре+	bgomtre	Bogomati	Nfsgy		130	10	11	obl	lat													
vьzvrъgši,	вьзвръгши,	vъzvrъgši	vъzvrěšti	Vmpa-sea	Afsny	130	11	4	conj					1									
kъ+	къ+	kъ	k	Sd		130	12	16	case				she directed herself towards her homeland.			тя се отправя за родното си място.							
svoʾemu+	сво҆емꙋ+	svoemu	svoi	Ansdy		130	13	16	amod	poss													
ʾustrъmi+	҆ꙋстръми+	ustrъmi	ustremja	Vmia3se		130	14	0	root														
sę`+	сѧ̀+	sę	se	Px---a		130	15	14	expl														
wtč҃ьstvu•	ѿч҃ьствꙋ•	otčъstvu	otečestvo	Nnsdn		130	16	14	obl	lat													
																							
došedši+	дошедши+	došedši	doida	Vmpa-sea	Afsnn	131	1	4	advcl				And as she reached Epibates,			Когато пристигна в Епиват,							
že+	же+	že	že	Qd		131	2	4	cc														
epï_váty	епї_вáты	epivaty	Epivat	Nnpnn		131	3	1	obj					1									
prěbys+	прѣбы͒+	prěbys	prebъda	Vmia3se		131	4	0	root				she spent there not just a bit of time,			там преживя тя немалко.							
támo+	тáмо+	tamo	tamo	R	Pr---a	131	5	4	advmod														
vrě´mę+	врѣ́мѧ+	vrěmę	vreme	Nnsnn		131	6	4	obj														
ne+	не+	ne	ne	Qz		131	7	8	amod														
malw,	малѡ,	malo	malo	R		131	8	6	amod														
trúdy+	трꙋ́ды+	trudy	trud	Nmpan		131	9	16	obj				adding works to works and pains to pains,			Прибавяше трудове към трудовете си, страдания към_страданията си.							
kъ+	къ+	kъ	k	Sd		131	10	11	case														
trú_dwmъ	трꙋ́_дѡмъ	trudomъ	trud	Nmpdn		131	11	16	obl	lat				1									
ʾi+	҆и+	i	i	C		131	12	13	cc														
bwlězni+	бѡлѣзни+	bolězni	bolěznь	Nfpni		131	13	9	conj														
kъ+	къ+	kъ	k	Sd		131	14	15	case														
bwlěznemь+	бѡлѣзнемь+	bolěznemъ	bolěznь	Nfpdi		131	15	11	conj														
prilágaǫ.	прилáгаѫ.	prilagaǫ	priljagam	Vmpp-sia	Amsnn	131	16	4	advcl							Kałužniacki: <i>prilagajušti</i>							
pó_stwmъ+	по́_стѡмъ+	postomъ	post	Nmsin		131	17	21	obl				making herself beautiful by fasting and staying awake,	1		Красеше се с пост и бдение							
ʾi+	҆и+	i	i	C		131	18	19	cc														
bděnïemъ+	бдѣнїемъ+	bděniemъ	bdenie	Nnsin		131	19	17	conj														
sebè+	себѐ+	sebe	se	Px---g		131	20	21	obj														
ʾukrašaǫ,	҆ꙋкрашаѫ,	ukrašaǫ	ukrasja	Vmpp-sia	Amsnn	131	21	16	conj							Kałužniacki: <i>oukrašajušti</i>							
ʾi+	҆и+	i	i	C		131	22	26	cc														
ʾedína+	҆еди́на+	edina	edin	Amsgn		131	23	26	obj				and speaking only alone to the One.			и непрестанно беседваше само със себе си.							
ʾedínomu	҆еди́номꙋ	edinomu	edin	Amsdy		131	24	26	obl	iobj				1		Kałužniacki: <i>edina edinomu vynou besědoujušti</i>							
vynǫ^+	вынѫ̂+	vynǫ	vynǫ	R		131	25	26	advmod														
besěduǫšti•	бесѣдꙋѫщи•	besěduǫšti	besědovati	Vmpp-sia	Afsny	131	26	16	conj														
																							
vrěmeni	врѣмени	vrěmeni	vreme	Nnsdn		132	1	5	nsubj				And after not a small bit of time passed,			А след като се измина немалко време							
že+	же	že	že	Qd		132	2	11	cc														
ne+	не	ne	ne	Qz		132	3	4	amod														
malu+	малꙋ	malu	malo	Ansdn		132	4	1	amod														
mimošéd_šu,	мимоше́д_шꙋ,	mimošedšu	mimoiti	Vmpa-sea	Afsan	132	5	11	advcl					1									
svoe	свое	svoe	svoi	Ansny		132	6	7	amod	poss			she understood that she will depart from hence.			и като разбра, че тя ще замине оттук,							
wtxwždenïe	ѿхѡжденїе	otxoždenie	otxoždane	Nnsnn		132	7	11	obj														
eže	еже	eže	iže	Pr-nsn		132	8	10	mark														
wt+	ѿ+	ot	ot	Sg		132	9	10	case														
sǫdu	сѫдꙋ	sǫdu	sьde	R	Pr---g	132	10	7	acl	abl													
razumě.	разꙋмѣ.	razumě	razumeja	Vmia3se		132	11	0	root														
																							
ăbïʾe+	ӑбї҆е+	abie	abie	R		133	1	6	advmod				She turned herself immediately to prayer.			веднага се отдаде на молитва							
že	же	že	že	Qd		133	2	6	cc					1									
na+	на+	na	na	Sa		133	3	4	case														
ml҃tvǫ+	мл҃твѫ+	mltvǫ	molitva	Nfsan		133	4	6	obl	lat													
sebe+	себе+	sebe	se	Px---g		133	5	6	obj														
ʾobráti,	҆обрáти,	obrati	obrěšti	Vmia3se		133	6	0	root														
																							
î+	и̂+	i	i	C		134	1	4	cc				And she watered the earthly face with tears,			и обля със сълзи лицето на земята,							
slъzami+	слъзами+	slъzami	sъlza	Nfpin		134	2	4	obl														
zemnóe+	земно́е+	zemnoe	zemlen	Ansny		134	3	5	amod														
ʾoblí_vaaše+	҆обли́_вааше+	oblivaaše	oblivam	Vmii3si		134	4	0	root					1									
líce•	ли́це•	lice	lice	Nnsnn		134	5	4	obj														
člk҃wljubče+	члк҃ѡлюбче+	člkoljubče	človekoljubec	Nmsvy		134	6	12	vocative				speaking: ʺo Lord, Lover of Humans, do not frown upon me, your pitiful servant,ʺ			говорейки: „Владико човеколюбче, не изоставяй мене, твоята убога рабиня,							
vldko+	влдко+	vldko	vladika	Nfsvy		134	7	6	appos														
gl҃šti,	гл҃щи,	glšti	glagolati	Vmpp-sia	Afsny	134	8	4	advcl														
da+	да+	da	da	C		134	9	12	aux	opt													
mę+	мѧ+	mę	az	Pp1-sa		134	10	15	expl														
ne	не	ne	ne	Qz		134	11	12	advmod					1									
prězríši+	прѣзри́ши+	prězriši	prezra	Vmip2se		134	12	8	advcl														
ʾubw´gǫǫ+	҆ꙋбѡ́гѫѫ+	ubogǫǫ	svoi	Afsay		134	13	15	amod	poss													
svoǫ`+	своѫ̀+	svoǫ	ubog	Afsay		134	14	15	amod														
rabǫ`,	рабѫ̀,	rabǫ	raba	Nfsay		134	15	12	obj														
ĭže+	йже+	iže	iže	Pr-msn		134	16	23	mark				ʺwho left everything behind for Your holy name, and followed You.ʺ			която заради твоето пресвето име всичко напусна и тръгна след тебе!							
radʺ	рад̏	radi	radi	Sg		134	17	20	case														
tvoʾegw+	тво҆егѡ+	tvoego	tvoi	Ansgy		134	18	20	amod	poss													
prě_st҃go+	прѣ_ст҃го+	prěstgo	presvęt	Ansgy		134	19	20	amod					1									
ĭmene	ймене	imene	ime	Nnsgn		134	20	22	obl														
vьsě+	вьсѣ+	vъsě	vse	Amsgn		134	21	22	obj														
ôstávlьšǫę	о̂стáвльшѫѧ	ostavlъšǫę	ostavja	Vmpa-sea	Afsay	134	22	14	acl														
ʾi+	҆и+	i	i	C		134	23	25	cc														
tebě+	тебѣ+	tebě	ty	Pp2-sd		134	24	25	obj														
poslědova_všǫę.	послѣдова_вшѫѧ.	poslědovavšǫę	posledvam	Vmpa-sea	Afsay	134	25	22	conj					1									
																							
ʾi+	҆и+	i	i	C		135	1	6	cc				ʺAnd now, o Lord, generously command a peaceful angel to peacefuly take my poor soul.ʺ			Всещедри господи, и сега заповядай на мирния ангел тихо да приеме убогата ми душа,							
n҃ně+	н҃нѣ+	nně	nyně	R		135	2	6	advmod														
vьsê+	вьсе̂+	vъse	vse	R		135	3	4	advmod														
štedre+	щедре+	štedre	štedro	R		135	4	6	advmod														
g҃i,	г҃и,	gi	Gospod	Nmsvi		135	5	6	vocative														
povelî+	повели̂+	poveli	povelja	Vmm-2se		135	6	0	root														
ăgg҃lu+	ӑгг҃лꙋ+	agglu	angel	Nmsdy		135	7	6	obl	iobj													
mirnu	мирнꙋ	mirnu	miren	Amsdn		135	8	7	amod					1									
prïę´ti+	прїѧ́ти+	prięti	priema	Vmn---e		135	9	6	advcl														
mírnw+	ми́рнѡ+	mirno	mirno	R		135	10	9	advmod														
ʾubw´gǫę+	҆ꙋбѡ́гѫѧ+	ubogǫę	ubog	Afsay		135	11	13	amod														
mi+	ми+	mi	az	Pp1-sd		135	12	13	nmod	poss													
dš҃ǫ.	дш҃ѫ.	dšǫ	duša	Nfsay		135	13	9	obj														
																							
î+	и̂+	i	i	C		136	1	4	cc				ʺAnd may my ascent shall not be barred by unclean and tainted and evil demons.ʺ			а възшествието ми да не бъде възпрепятствано от нечистите, скверни и лукави бесове!							
da+	да+	da	da	C		136	2	4	aux	opt													
ne+	не+	ne	ne	Qz		136	3	4	advmod														
vьzbrane_n'	вьзбране_н͛	vъzbranenъ	vъzbranja	Vmpa-se	Amsnn	136	4	0	root	pass				1									
mi+	ми+	mi	az	Pp1-sd		136	5	4	obl	iobj													
bǫ´det+	бѫ́дет+	bǫdet	bъda	Vaip3se		136	6	4	aux	pass													
vь´sxwd+	вь́схѡд+	vъsxod	vъzxod	Nmsnn		136	7	4	nsubj														
wt+	ѿ+	ot	ot	Sg		136	8	15	case														
ne+	не+	ne	ne	Qz		136	9	10	amod														
čístyx	чи́стых	čistyx	čist	Ampgy		136	10	15	amod														
î+	и̂+	i	i	C		136	11	12	cc														
skvrъnn̈yix+	скврънн̈ыих+	skvrъnnyix	skvrъnьnъ	Ampgy		136	12	10	conj														
í+	и́+	i	i	C		136	13	14	cc														
lǫká_vyix	лѫкá_выих	lǫkavyix	lukav	Ampgy		136	14	12	conj					2									
běsw´vь.	бѣсѡ́вь.	běsovъ	běs	Nmpgy		136	15	4	obl	abl	78v	/img/petka/z78v.jpg											
																							
nǫ^+	нѫ̂+	nǫ	no	C		137	1	2	cc				ʺBut make me capable to stand daringly before your awesome throne.ʺ			Сподоби ме със смелост, за да застана пред твоя страшен престол,							
spdbí+	спдби́+	spdbi	spodobja	Vmm-2se		137	2	0	root														
mę+	мѧ+	mę	az	Pp1-sa		137	3	2	obj														
sъ+	съ+	sъ	s	Si		137	4	5	case														
drъ`znovlénïem҃+	дръ̀зновле́нїем҃+	drъznovleniem	drъznovenie	Nnsin		137	5	6	obl														
prědstáti	прѣдстáти	prědstati	predstoja	Vmn---e		137	6	2	advcl					1									
tvoʾemu+	тво҆емꙋ+	tvoemu	tvoi	Amsdy		137	7	9	amod	poss													
strašnomu+	страшномꙋ+	strašnomu	strašen	Amsdy		137	8	9	amod														
prěstw´lu,	прѣстѡ́лꙋ,	prěstolu	prestol	Nmsdn		137	9	6	obl	iobj													
																							
ʾjako+	҆ꙗко+	jako	jako (2)	C		138	1	2	cc				ʺBecause You are blessed, o Lord, in eternity.ʺ			защото ти си благословен вовеки веков,							
blsvenь+	блсвень+	blsvenъ	blagoslovja	Vmpa-si	Amsnn	138	2	0	root	pass													
esî	еси̂	esi	sъm	Vmip2si		138	3	2	cop					1									
vъ+	въ+	vъ	v	Sl		138	4	5	case														
věky+	вѣкы+	věky	vek	Nmpan		138	5	2	obl	lat													
věkw`mъ	вѣкѡ̀мъ	věkomъ	vek	Nmpdn		138	6	5	nmod	poss													
																							
ʾamín.	҆ами́н.	amin	amin	I		139	1	0	root				ʺAmen.ʺ			амин!“							
																							
ʾI+	҆И+	i	i	C		140	1	8	cc				And thus she gave her blessed soul to God's hands.			Така тя предаде блажената си душа в божите ръце,							
tákw+	тáкѡ+	tako	taka	Pr		140	2	8	advmod														
bl҃žènǫę+	бл҃жѐнѫѧ+	blženǫę	blažen	Afsay		140	3	5	amod														
svoǫ`	своѫ̀	svoǫ	svoi	Afsay		140	4	5	amod	poss				1									
dš҃ǫ+	дш҃ѫ+	dšǫ	duša	Nfsay		140	5	8	obj														
vъ´+	въ́+	vъ	v	Sa		140	6	7	case														
rǫcě+	рѫцѣ+	rǫcě	rъka	Nfdnn		140	7	8	obl	lat													
prědas+	прѣда͒+	prědas	predam	Vmia3se		140	8	0	root														
bž҃ïi,	бж҃їи,	bžii	božii	Afpny		140	9	7	amod	poss													
																							
tělo+	тѣло+	tělo	tělo	Nnsnn		141	1	4	nsubj				And her body was put to a grave by some Christ-lovers.			а някои христолюбци положиха тялото й в гроб.							
že+	же+	že	že	Qd		141	2	4	cc														
ʾéę+	҆е́ѧ+	eę	tja	Pp3fsg		141	3	1	nmod	poss													
polw´ženo	полѡ́жено	položeno	položa	Vmpa-se	Ansnn	141	4	0	root	pass				1									
bys+	бы͒+	bys	sъm	Vaia3si		141	5	4	aux	pass													
vь+	вь+	vъ	v	Sl		141	6	7	case														
grwbě+	грѡбѣ+	grobě	grob	Nmsln		141	7	4	obl	loc													
wt+	ѿ+	ot	ot	Sg		141	8	10	case														
někōtw´ryix+	нѣкѡтѡ́рыих+	někotoryix	někotori	Ampgy		141	9	10	det														
xstwljubecъ.	хстѡлюбецъ.	xstoljubecъ	xristoljubьcь	Nmpgy		141	10	4	obl														
																							
ne+	не+	ne	ne	Qz		142	1	3	advmod				For she did not tell anyone who she was and whence she came.			А понеже тя не бе съобщила никому коя и откъде беше,							
bw`+	бѡ̀+	bo	bo	C		142	2	3	cc														
ʾobь_ʾjavi+	҆обь_҆ꙗви+	obъjavi	objavja	Vmia3se		142	3	0	root					1									
sebe+	себе+	sebe	se	Px---g		142	4	3	obj														
kwmu+	кѡмꙋ+	komu	kъto	Pq---d		142	5	3	obl	iobj													
ktwʺ+	ктѡ̏+	kto	kъto	Pq---n		142	6	3	advcl	pred													
ʾi+	҆и+	i	i	C		142	7	9	cc														
wt+	ѿ+	ot	ot	Sg		142	8	9	case														
kǫ´du+	кѫ́дꙋ+	kǫdu	kǫdu	Pq---g		142	9	6	conj														
bě,	бѣ,	bě	sъm	Vmii3si		142	10	6	cop														
																							
nǫ^+	нѫ̂+	nǫ	no	C		143	1	4	cc				But she remained unknown until the day of her ascent to the Lord.			остана неузната до деня, в който се отправи към бога.							
běʺ+	бѣ̏+	bě	sъm	Vaia3si		143	2	4	aux	pass													
ne+	не+	ne	ne	Qz		143	3	4	advmod														
poznáva_ʾema	познáва_҆ема	poznavaema	poznaja	Vmpp-si	Afsnn	143	4	0	root	pass				1									
dw+	дѡ+	do	do	Sg		143	5	6	case														
dn҃e+	дн҃е+	dne	den	Nmsgi		143	6	4	obl														
ʾísxwda+	҆и́схѡда+	isxoda	izxod	Nmsgn		143	7	6	nmod														
ʾeę`+	҆еѧ̀+	eę	tja	Pp3fsg		143	8	7	nmod	poss													
ʾéže+	҆е́же+	eže	iže	Pr-nsn		143	9	11	nmod														
kъ+	къ+	kъ	k	Sd		143	10	11	case														
g҃u•	г҃ꙋ•	gu	Gospod	Nmsdy		143	11	6	acl														
																							
Sicevi+	Сицеви+	sicevi	sicev	Ampny		144	1	0	root				Such were the deeds of the Reverend Parascheva.			Такива бяха подвизите на преподобната Параскева,						8	Discovery of the Relics
podvi_źi+	подви_ѕи+	podviźi	podvig	Nmpnn		144	2	1	nsubj					1									
(bl҃žen)	(бл҃жен)	blžen	blažen	Amsnn		144	3	4	reparandum							Struck.							
prpdbnyǫ+	прпдбныѫ+	prpdbnyǫ	prepodoben	Afsgy		144	4	5	amod														
paraskevî.	параскеви̂.	paraskevi	Paraskeva	Nfsgy		144	5	2	nmod	poss													
																							
sícevy+	си́цевы+	sicevy	sicev	Afpnn		145	1	0	root				Such were the struggles of (our) spiritual mother,			такива бяха борбите на духовната майка,							
bwrbŷ	бѡрбы̂	borby	borba	Nfpnn		145	2	1	nsubj					1									
dx҃wvnyǫ+	дх҃ѡвныѫ+	dxovnyǫ	duxoven	Afsgy		145	3	4	amod														
mt҃re.	мт҃ре.	mtre	mati	Nfsgy		145	4	2	nmod	poss													
ʾjáže+	҆ꙗ́же+	jaže	iže	Pr-fsn		145	5	18	mark				who walked the earth for a short time and suffered badly,			която, след като се подвизава много време на земята и след като тежко страда,							
vь+	вь+	vъ	v	Sl		145	6	8	case														
málw+	мáлѡ+	malo	malo	R		145	7	8	amod														
vrěmę+	врѣмѧ+	vrěmę	vreme	Nnsnn		145	8	11	obl	loc													
na+	на+	na	na	Sl		145	9	10	case														
zemli+	земли+	zemli	zemlja	Nfsdn		145	10	11	obl	loc													
po-dvigši	по-двигши	podvigši	podvizati	Vmpa-sea	Afsnn	145	11	18	advcl					1									
s(ę),	с(ѧ),	sę	se	Px---a		145	12	11	expl														
ʾi	҆и	i	i	C		145	13	14	cc														
zloʺstrdavši,	зло̏стрдавши,	zlostrdavši	zlostradati	Vmpa-sia	Afsny	145	14	11	conj														
velíkǫ+	вели́кѫ+	velikǫ	velik	Afsan		145	15	19	amod														
na+	на+	na	na	Sl		145	16	17	case				(but then) received great glory in the heavens.			на небето получи велика слава.							
nb҃sexъ+	нб҃сехъ+	nbsexъ	nebe	Nnpln		145	17	18	obl	loc													
vьsprï_ę^tь+	вьспрї_ѧ̂ть+	vъspriętъ	vъzpriema	Vmia3se		145	18	4	acl					1									
slavǫ•	славѫ•	slavǫ	slava	Nfsan		145	19	18	obj														
																							
nǫ^+	нѫ̂+	nǫ	no	C		146	1	4	cc				But God would not frown upon His servant by leaving her to lie without memory,			Ала бог не остави своята рабиня да лежи в забрава,							
ni+	ни+	ni	ni	C		146	2	11	cc														
tako+	тако+	tako	taka	Pr		146	3	4	advmod														
prězrě+	прѣзрѣ+	prězrě	prezra	Vmia3se		146	4	0	root														
b҃ь+	б҃ь+	bъ	bog	Nmsny		146	5	4	nsubj														
svoǫ`+	своѫ̀+	svoǫ	svoi	Afsay		146	6	7	amod	poss													
rabǫ^+	рабѫ̂+	rabǫ	raba	Nfsay		146	7	4	obj														
na	на	na	na	Sl		146	8	9	case					1									
mnwźě+	мнѡѕѣ+	mnoźě	mnogo	R		146	9	11	advmod														
bespámętnǫ+	беспáмѧтнѫ+	bespamętnǫ	bezpameten	Afsan		146	10	11	obl	pred													
ležáti,	лежáти,	ležati	leža	Vmn---i		146	11	4	advcl														
nižè+	нижѐ+	niže	niže	C		146	12	14	cc				nor by leaving that untainted body to rot by decay.			нито пък да се разтлее от гниене нейното непорочно тяло.							
tléǫ+	тле́ѫ+	tleǫ	tlja	Nfsin		146	13	14	obl														
rastlě_ti+	растлѣ_ти+	rastlěti	raztleja	Vmn---e		146	14	11	conj					1									
s(ę)+	с(ѧ)+	sę	se	Px---a		146	15	14	expl														
ne+	не+	ne	ne	Qz		146	16	17	amod														
porwčnomu	порѡчномꙋ	poročnomu	poročen	Ansdy		146	17	19	amod														
ʾonomu+	҆ономꙋ+	onomu	on	Pd-nsd		146	18	19	det	p_nom													
tělesi.	тѣлеси.	tělesi	tělo	Nnsdn		146	19	14	obl	iobj													
																							
nǫ^+	нѫ̂+	nǫ	no	C		147	1	6	cc				But He shown a miraculous wonder on it.			С него той извърши дивно чудо.							
ʾi	҆и	i	i	C		147	2	4	amod														
ʾo	҆о	o	o (2)	Sl		147	3	4	case														
sémь+	се́мь+	semъ	sii	Pd-nsl		147	4	6	obl														
čjud+	чюд+	čjud	čudo	Nnsnn		147	5	6	obj														
po_káza	по_кáза	pokaza	pokaža	Vmia3se		147	6	0	root					1									
divno•	дивно•	divno	diven	Ansnn		147	7	5	amod														
																							
Stlь´pniku	Стль́пникꙋ	stlъpniku	stъlpnik	Nmsdy		148	1	9	nsubj				As one hermit was fasting and dedicating himself to God somewhere nearby,			Тогава някъде там наблизо на стълб се подвизаваше в безмълвие един стълпник: той мислеше за себе си и за бога.							
ʾoubw+	҆оубѡ+	oubo	ubo	C		148	2	15	cc														
twgdà+	тѡгдà+	togda	togda	Pr		148	3	9	advmod														
blizь+	близь+	blizъ	blizo	R		148	4	5	advmod														
ně_gde	нѣ_где	něgde	někъde	Pi		148	5	9	advmod	det				1									
tuʺ+	тꙋ̏+	tu	tu	R	Pr---g	148	6	5	fixed														
na+	на+	na	na	Sl		148	7	8	case														
stlь´pě+	стль́пѣ+	stlъpě	stъlp	Nmsln		148	8	9	obl	loc													
