text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
bě´xa	бѣ́ха	běxa	sъm	Vmii3pi		144	4	5	cop														
glúpavy	глꙋ́павы	glupavi	glupav	Ampnn		144	5	0	root														
i+	и+	i	i	C		144	6	8	cc														
ne+	не+	ne	ne	Qz		144	7	8	amod														
ra_zúmny,	ра_зꙋ́мны,	razumni	razumen	Ampnn		144	8	5	conj					1									
																							
i+	и+	i	i	C		145	1	6	cc				and they couldn't understand that (it was a) holy body										
ne+	не+	ne	ne	Qz		145	2	3	advmod														
mogóxa	мого́ха	mogoxa	moga	Vaii3pi		145	3	6	aux														
da+	да+	da	da	C		145	4	3	fixed	inf													
sê	се̂	se	se	Px---a		145	5	6	expl														
usě´tetь	ꙋсѣ́теть	usětetъ	usetja	Vmip3pe		145	6	0	root														
za+	за+	za	za	Sa		145	7	10	case														
onovà	оновà	onova	onova	Pd-nsn		145	8	10	det	ext				1									
stoè	стоѐ	stoe	svęt	Ansny		145	9	10	amod														
tě´lo.	тѣ́ло.	tělo	tělo	Nnsnn		145	10	6	obl														
																							
zaštô	защо̂	zašto	zašto	C		146	1	5	cc				because nobody knew that St. Petka was buried there										
i+	и+	i	i	C		146	2	5	advmod														
nìkoi	нѝкои	nikoi	nikoi	Pz---n		146	3	5	nsubj														
ne+	не+	ne	ne	Qz		146	4	5	advmod														
znáaše	знáаше	znaaše	znaja	Vmii3si		146	5	0	root														
če+	че+	če	če	C		146	6	9	mark														
è+	ѐ+	e	sъm	Vmip3si		146	7	9	aux	pass				1									
támo	тáмо	tamo	tamo	R		146	8	9	advmod														
pogrébena	погре́бена	pogrebena	pogreba	Vmpa-se	Afsnn	146	9	5	advcl														
staa	стаа	staa	svęt	Afsny		146	10	11	amod														
pét'ka,	пе́т͛ка,	petka	Petka	Nfsny		146	11	9	nsubj														
																							
óti	о́ти	oti	oti	C		147	1	6	cc				because she was buried since long										
bě´še	бѣ́ше	běše	sъm	Vaii3si		147	2	6	aux	pprf				1									
o+	о+	o	ot	Sg		147	3	4	case														
dávna	дáвна	davna	davno	Nnsgy		147	4	6	obl														
bỳla	бы̀ла	bila	sъm	Vap--si		147	5	6	aux	pass													
pogrébena.	погре́бена.	pogrebena	pogreba	Vmpa-se	Afsnn	147	6	0	root														
																							
àmi+	àми+	ami	ami	C		148	1	4	cc				and they wondered a lot what should they do										
se	се	se	se	Px---a		148	2	4	expl														
mnw^go	мнѡ̂го	mnogo	mnogo	R		148	3	4	advmod														
čju_díxa,	чю_ди́ха,	čjudixa	čudja	Vmii3pi		148	4	0	root					1									
kákь	кáкь	kakъ	kak	Pq		148	5	4	advmod														
da+	да+	da	da	C		148	6	4	mark														
stóretь.	сто́реть.	storetъ	storja	Vmip3pe		148	7	4	advcl														
																							
i+	и+	i	i	C		149	1	2	cc				and they said to each other:										
rékoxa+	ре́коха+	rekoxa	reka	Vmii3pe		149	2	0	root														
sî	си̂	si	se	Px---d		149	3	2	expl														
méždu	ме́ждꙋ	meždu	meždu	Si		149	4	5	case					1									
sebě`	себѣ̀	sebě	se	Px---g		149	5	2	obl														
																							
kói	ко́и	koi	koi	Pq---n		150	1	4	nsubj				ʺwho would dig elsewhereʺ										
pákь	пáкь	pakъ	pak	R		150	2	4	advmod														
da+	да+	da	da	C		150	3	4	aux	opt													
kopáe	копáе	kopae	kopaja	Vmip3si		150	4	0	root														
na+	на+	na	na	Sl		150	5	7	case														
drúgo	дрꙋ́го	drugo	drug	Ansnn		150	6	7	amod														
mě´sto,	мѣ́сто,	město	město	Nnsnn		150	7	4	obl	loc				1									
																							
àmi+	àми+	ami	ami	C		151	1	2	cc				ʺthis grave here is wide and deep enoughʺ										
è	ѐ	e	sъm	Vmip3si		151	2	0	root														
tuka	тꙋка	tuka	tuka	R		151	3	2	advmod														
tóizi	то́изи	toizi	tozi	Pd-msn		151	4	5	det	ext													
grôbь	гро̂бь	grobъ	grob	Nmsnn		151	5	2	nsubj														
dósta	до́ста	dosta	dosta	R		151	6	7	amod														
širókь	широ́кь	širokъ	širok	Amsnn		151	7	5	amod					1									
i+	и+	i	i	C		151	8	9	cc														
glьbókь,	гльбо́кь,	glъbokъ	dъlbok	Amsnn		151	9	7	conj														
																							
da+	да+	da	da	C		152	1	2	aux	opt			ʺlet's throw that corpse (here) as well, so that it doesn't stinkʺ										
túrimê,	тꙋ́риме̂,	turime	turja	Vmip1pe		152	2	0	root														
i+	и+	i	i	C		152	3	5	cc														
onázi	онáзи	onazi	onzi	Pd-fsn		152	4	5	det	ext													
mrь`ša	мрь̀ша	mrъša	mъrša	Nfsnn		152	5	2	obj														
da+	да+	da	da	C		152	6	8	mark														
nè+	нѐ+	ne	ne	Qz		152	7	8	advmod					1									
smrьdì,	смрьдѝ,	smrъdi	smъrdja	Vmip3si		152	8	2	advcl														
																							
à+	à+	a	a	C		153	1	10	cc				ʺand if it would be a holy body, God will take it outʺ										
tô	то̂	to	to	Qd		153	2	1	fixed														
ako	ако	ako	ako	C		153	3	4	mark														
búdje	бꙋ́дѥ	budje	bъda	Vmip3se		153	4	11	acl														
tovà	товà	tova	tova	Pd-nsn		153	5	4	nsubj	ext													
sto	сто	sto	svęt	Ansnn		153	6	7	amod														
tělô.	тѣло̂.	tělo	tělo	Nnsnn		153	7	4	obl	pred				1									
bь	бь	bъ	bog	Nmsny		153	8	11	nsubj														
šté+	ще́+	šte	šta	Vaip3si		153	9	11	aux	fut													
go	го	go	toi	Pp3msa		153	10	9	obj														
izvádi.	извáди.	izvadi	izvadja	Vmip3se		153	11	0	root														
																							
i+	и+	i	i	C		154	1	2	cc				and they buried that corpse there next to that holy body										
zarinaxa	заринаха	zarinaxa	zarina	Vmii3pe		154	2	0	root														
wnъ´zi	ѡнъ́зи	onъzi	onzi	Pd-fsa		154	3	4	det	ext													
mrь`ša	мрь̀ша	mrъša	mъrša	Nfsnn		154	4	2	obj					1									
támô	тáмо̂	tamo	tamo	R		154	5	2	advmod														
pri+	при+	pri	pri	Sa		154	6	9	case														
stôe	сто̂е	stoe	svęt	Ansny		154	7	9	amod														
onovà	оновà	onova	onova	Pd-nsn		154	8	9	det	ext													
tělô.	тѣло̂.	tělo	tělo	Nnsnn		154	9	2	obl	loc													
																							
i+	и+	i	i	C		155	1	2	cc				and they all went home										
razydóxa+	разыдо́ха+	razidoxa	razida	Vmii3pe		155	2	0	root														
se	се	se	se	Px---a		155	3	2	expl					1									
po+	по+	po	po	Sl		155	4	5	case														
domá+	домá+	doma	dom	Nmsgn		155	5	2	obl	lat													
si.	си.	si	se	Px---d		155	6	5	nmod	poss													
																							
I+	И+	i	i	C		156	1	5	cc				one of them (was) a certain Georgi, a good Christian									9	Recovery of the Relics
wt+	ѿ+	ot	ot	Sg		156	2	3	case														
tě´x	тѣ́х	těx	tě	Pp3-pa		156	3	5	obl														
ně´koi	нѣ́кои	někoi	někoi	Amsny		156	4	5	det														
člkь	члкь	člkъ	človek	Nmsny		156	5	0	root														
gew´r'gïe,	геѡ́р͛гїе,	georgie	Georgi	Nmsvy		156	6	5	acl					1									
ime+	име+	ime	ime	Nnsnn		156	7	6	nsubj														
to+	то+	to	tъ	Pd-nsn		156	8	7	det	p_nom													
mu	мꙋ	mu	toi	Pp3msd		156	9	7	nmod	poss													
xrtïáninь	хртїáнинь	xrtianinъ	xristianin	Nmsny		156	10	5	appos														
dóbrь,	до́брь,	dobrъ	dobъr	Amsnn		156	11	10	amod														
																							
i+	и+	i	i	C		157	1	12	cc				and as he also went home and dined, he stood up to pray to God										
tói	то́и	toi	toi	Pp3msn		157	2	12	nsubj														
katô+	като̂+	kato	kato	C		157	3	5	mark														
si	си	si	se	Px---d		157	4	5	expl					1									
poidè	поидѐ	poide	poida	Vmia3se		157	5	12	advcl														
domâ+	домâ+	doma	dom	Nmsgn		157	6	5	obl	lat													
si.	си.	si	se	Px---d		157	7	6	nmod	poss													
i+	и+	i	i	C		157	8	10	cc														
po+	по+	po	po	Sl		157	9	10	case														
večrě	вечрѣ	večrě	večer	Nfsdn		157	10	12	obl	loc													
nápokónь,	нáпоко́нь,	napokonъ	napokon	R		157	11	12	advmod														
stъnъ^	стънъ̂	stъnъ	stana	Vmia3se		157	12	0	root					1									
da+	да+	da	da	C		157	13	15	mark														
se	се	se	se	Px---d		157	14	15	expl														
pomlì	помлѝ	pomli	pomolja	Vmip3se		157	15	12	advcl														
bu	бꙋ	bu	bog	Nmsdy		157	16	15	obl	iobj													
kato+	като+	kato	kato	C		157	17	19	mark				as he always did, doing a lot of prayer										
sî	си̂	si	se	Px---d		157	18	19	expl														
číněše	чи́нѣше	činěše	činja	Vmii3si		157	19	15	advcl														
sě´kogy	сѣ́когы	sěkogi	sěkogi	Pi		157	20	19	advmod					1									
mlba	млба	mlba	molba	Nfsnn		157	21	19	obj														
mnw^go.	мнѡ̂го.	mnogo	mnogo	R		157	22	19	advmod														
																							
I+	И+	i	i	C		158	1	4	cc				and at the twilight he fell down asleep										
na+	на+	na	na 	Sl		158	2	3	case														
sъ´(m)nuvane	съ́(м)нꙋване	sъmnuvane	sъmnuvane	Nnsnn		158	3	4	obl	loc													
zaspà.	заспà.	zaspa	zaspja	Vmia3se		158	4	0	root														
																							
i+	и+	i	i	C		159	1	2	cc				and he saw a woman (looking) like a queen										
vidě`	видѣ̀	vidě	vidja	Vmia3si		159	2	0	root					1									
ednâ	еднâ	edna	edin	Afsnn		159	3	4	det														
ženâ	женâ	žena	žena	Nfsny		159	4	2	obj														
katô	като̂	kato	kato	C		159	5	7	mark														
ednâ	еднâ	edna	edin	Afsnn		159	6	7	det														
cárica,	цáрица,	carica	carica	Nfsny		159	7	4	acl														
																							
i+	и+	i	i	C		160	1	2	cc				and she sat on a shiny golden throne										
sědì	сѣдѝ	sědi	sedja	Vmip3si		160	2	0	root														
na+	на+	na	na	Sl		160	3	4	case														
stól'	сто́л͛	stol	stol	Nmsnn		160	4	2	obl	loc				1									
zlátь	злáть	zlatъ	zlat	Amsnn		160	5	4	amod														
svě´tlíkavь.	свѣ́тли́кавь.	světlikavъ	světlikav	Amsnn		160	6	4	amod														
																							
i+	и+	i	i	C		161	1	4	cc				and many beautiful, shiny warriors stood around her			Ljub.d.: i+ okolo njéa mw´m'ci xúbavy svě_tlíkavy.							
okolò	около̀	okolo	okolo	Sg		161	2	3	case														
njéa	нѥ́а	njea	tja	Pp3fsg		161	3	4	obl	loc													
stoę´tь	стоѧ́ть	stoętъ	stoja	Vmip3pi		161	4	0	root					1									
mnw^go	мнѡ̂го	mnogo	mnogo	R		161	5	6	amod														
voíne	вои́не	voine	voin	Nmpny		161	6	4	nsubj														
xúbavi	хꙋ́бави	xubavi	xubav	Ampnn		161	7	6	amod														
svě´tlikavy.	свѣ́тликавы.	světlikavi	světlikav	Ampnn		161	8	7	conj														
																							
i+	и+	i	i	C		162	1	4	cc				and he was scared										
tói+	то́и+	toi	toi	Pp3msn		162	2	4	nsubj														
se	се	se	se	Px---a		162	3	4	expl					2									
upláši	ꙋплáши	uplaši	uplaša	Vmia3se		162	4	0	root		57r	/img/petka/57r.JPG											
																							
i+	и+	i	i	C		163	1	2	cc				and he fell to the ground										
páde	пáде	pade	pasti	Vmia3se		163	2	0	root														
ná+	нá+	na	na	Sa		163	3	4	case														
zemlja	землꙗ	zemlja	zemja	Nfsnn		163	4	2	obl	lat													
																							
i+	и+	i	i	C		164	1	2	cc				and he trembled from their beauty										
rastrépera+	растре́пера+	rastrepera	raztreperja	Vmia3se		164	2	0	root														
se	се	se	se	Px---a		164	3	2	expl														
wt+	ѿ+	ot	ot	Sg		165	4	5	case														
xúbo_stь	хꙋ́бо_сть	xubostъ	xubost	Nfsnn		165	5	2	obl					1									
																							
ne+	не+	ne	ne	Qz		165	1	2	advmod				he couldn't watch that light										
móžaše	мо́жаше	možaše	moga	Vaii3si		165	2	4	aux														
da+	да+	da	da	C		165	3	2	fixed	inf													
gléda	гле́да	gleda	gledam	Vmip3si		165	4	0	root														
tója	то́ꙗ	toja	toja	Pd-msn		165	5	6	det	ext													
světь.	свѣть.	světъ	svět	Nmsnn		165	6	4	obj														
																							
i+	и+	i	i	C		166	1	9	cc				and one of those beautiful shiny young men stepped to him										
édínь	е́ди́нь	edinъ	edin	Amsnn		166	2	9	nsubj					1									
wt+	ѿ+	ot	ot	Sg		166	3	8	case														
onïa	онїа	onia	onja	Pd-mpn		166	4	8	det	ext													
xúbavy	хꙋ́бавы	xubavi	xubav	Ampnn		166	5	8	amod														
i+	и+	i	i	C		166	6	7	cc														
světlýkavy	свѣтлы́кавы	světlikavi	světlikav	Ampnn		166	7	5	conj														
mw´m'ci,	мѡ́м͛ци,	momci	momъk	Nmpny		166	8	2	nmod														
pri_stъ´pi	при_стъ́пи	pristъpi	pristъpja	Vmia3se		166	9	0	root					1									
																							
i+	и+	i	i	C		167	1	2	cc				and he seized his arm										
uzé+	ꙋзе́+	uze	vzema	Vmia3se		167	2	0	root														
go	го	go	toi	Pp3msa		167	3	2	obj														
zá+	зá+	za	za	Sa		167	4	5	case														
ruka,	рꙋка,	ruka	rъka	Nfsnn		167	5	2	obl														
																							
i+	и+	i	i	C		168	1	2	cc				and he said to him:										
rče+	рче+	re	reka	Vmia3se		168	2	0	root														
mu.	мꙋ.	mu	toi	Pp3msd		168	3	2	obl	iobj													
																							
stanì	станѝ	stani	stana	Vmm-2se		169	1	0	root				ʺstand up, Georgi!ʺ										
gew´r'gïe	геѡ́р͛гїе	georgie	Georgi	Nmsvy		169	2	1	vocative					1									
																							
i+	и+	i	i	C		170	1	5	cc				ʺand as you did soʺ			Vuković 1536: Gewrgïe glje, vьskujù táko prězrě´ste tě´lo prěpodw´bnyjè pétky.							
óti+	о́ти+	oti	oti	C		170	2	5	cc														
ste	сте	ste	sъm	Vaip3si		170	3	5	aux	prf													
takà	такà	taka	taka	Pr		170	4	5	advmod														
stórile,	сто́риле,	storile	storja	Vmp--pe		170	5	0	root														
																							
ta+	та+	ta	ta	C		171	1	3	cc				ʺas you left that stinking body next to the body of St. Petkaʺ										
stè	стѐ	ste	sъm	Vaip3si		171	2	3	aux	prf													
ostávile	остáвиле	ostavile	ostavja	Vmp--pe		171	3	0	root														
o_novà	о_новà	onova	onova	Pd-nsn		171	4	5	det	ext				1									
tělô	тѣло̂	tělo	tělo	Nnsnn		171	5	3	obj														
vonéšto.	воне́що.	vonešto	vonja	Ansnn	Vmpp-sia	171	6	5	amod														
pri+	при+	pri	pri	Sl		171	7	8	case														
těló+	тѣло́+	tělo	tělo	Nnsnn		171	8	3	obl	loc													
to	то	to	tъ	Pd-nsn		171	9	8	det	p_nom													
stě´i	стѣ́и	stěi	svęt	Afsdy		171	10	11	amod														
pét'ky.	пе́т͛кы.	petki	Petka	Nfsgy		171	11	8	nmod	poss				1									
																							
àmì	àмѝ	ami	ami	C		172	1	4	cc				ʺyou shall go quicklyʺ										
skóro	ско́ро	skoro	skoro	R		172	2	4	advmod														
da+	да+	da	da	C		172	3	4	aux	opt													
póĭdešь	по́йдешь	poidešъ	poida	Vmip2se		172	4	0	root														
																							
i+	и+	i	i	C		173	1	3	cc				ʺand you shall retrieve the relics of St. Petkaʺ										
da+	да+	da	da	C		173	2	3	aux	opt													
izvádišь	извáдишь	izvadišъ	izvadja	Vmip2se		173	3	0	root														
móšti+	мо́щи+	mošti	mošti	Nfpnn		173	4	3	obj														
te	те	te	tъ	Pd-fpn		173	5	4	det	p_nom				1									
stě´i	стѣ́и	stěi	svęt	Afsdy		173	6	7	amod														
pet'ki.	пет͛ки.	petki	Petka	Nfsgy		173	7	4	nmod	poss													
																							
i+	и+	i	i	C		174	1	4	cc				ʺand you shall put them to a golden coffinʺ										
da+	да+	da	da	C		174	2	4	aux	opt													
gŷ	гы̂	gi	tělo	Pp3-pa		174	3	4	obj														
wstávišь	ѡстáвишь	ostavišъ	ostavja	Vmip2se		174	4	0	root														
ou	оу	ou	u	Sg		174	5	6	case														
kov'čégь	ков͛че́гь	kovčegъ	kovčeg	Nmsnn		174	6	4	obl	loc				1									
zláty.	злáты.	zlati	zlat	Amsny		174	7	6	amod														
																							
zaštô	защо̂	zašto	zašto	C		175	1	3	cc				ʺfor the King craves for her virtueʺ										
crь	црь	crъ	car	Nmsny		175	2	3	nsubj														
požáli	пожáли	požali	požalja	Vmia3se		175	3	0	root														
njéina	нѥ́ина	njeina	nein	Afsnn		175	4	5	amod	poss													
dobrynà.	добрынà.	dobrina	dobrina	Nfsnn		175	5	3	obj														
																							
i+	и+	i	i	C		176	1	7	cc				ʺand now Lord will spread her fame in the whole worldʺ										
štè	щѐ	šte	šta	Vaip3si		176	2	7	aux	fut				1									
gь	гь	gъ	Gospod	Nmsny		176	3	7	nsubj														
segà.	сегà.	sega	sega	R		176	4	7	advmod														
da+	да+	da	da	C		176	5	2	fixed	inf													
jù	ю̀	ju	tja	Pp3fsa		176	6	7	obj														
proslávi	прослáви	proslavi	proslavja	Vmip3se		176	7	0	root														
po+	по+	po	po	Sl		176	8	10	case														
síč'ki	си́ч͛ки	sički	sički	Amsny		176	9	10	amod														
svě´tь.	свѣ́ть.	světъ	svět	Nmsnn		176	10	7	obl	loc													
																							
Togá_zi	Тогá_зи	togazi	togazi	Pr		177	1	6	advmod				then she spoke to him herself:	1									
i+	и+	i	i	C		177	2	3	amod														
tïá+	тїá+	tia	tja	Pp3fsn		177	3	6	nsubj														
mu	мꙋ	mu	toi	Pp3msd		177	4	6	obl	iobj													
samâ	самâ	sama	sam	Afsnn		177	5	3	amod														
podúma.	подꙋ́ма.	poduma	podumam	Vmia3se		177	6	0	root														
																							
skóro	ско́ро	skoro	skoro	R		178	1	2	advmod				ʺretrieve my relics quicklyʺ										
izvadě´te	извадѣ́те	izvaděte	izvadja	Vmm-2pe		178	2	0	root					1									
mói+	мо́и+	moi	moi	Afpnn		178	3	5	amod	poss													
te	те	te	tъ	Pd-fpn		178	4	3	det	p_adj													
móšti.	мо́щи.	mošti	mošti	Nfpnn		178	5	2	obj														
																							
i+	и+	i	i	C		179	1	2	cc				ʺand put (them) on a nice placeʺ										
položě´te	положѣ́те	položěte	položa	Vmm-2pe		179	2	0	root														
na+	на+	na	na	Sa		179	3	5	case														
xúbavo	хꙋ́баво	xubavo	xubav	Ansnn		179	4	5	amod														
mě´sto.	мѣ́сто.	město	město	Nnsnn		179	5	2	obl	lat				1									
																							
zaštô	защо̂	zašto	zašto	C		180	1	5	cc				ʺbecause I can't suffer that stench anymoreʺ										
ne+	не+	ne	ne	Qz		180	2	3	advmod														
mógu	мо́гꙋ	mogu	moga	Vaip1si		180	3	5	aux														
da+	да+	da	da	C		180	4	3	fixed	inf													
trьpim	трьпим	trъpim	tъrpja	Vmip1si	Vmip1pi	180	5	0	root														
áz'ь	áз͛ь	azъ	az	Pp1-sn		180	6	5	nsubj														
za+	за+	za	za	Sa		180	7	8	case														
mnw^go	мнѡ̂го	mnogo	mnogo	R		180	8	5	advmod														
tóizi	то́изи	toizi	tozi	Pd-msn		180	9	10	det	ext				1									
smràdь.	смрàдь.	smradъ	smrad	Nmsnn		180	10	5	obj														
																							
ne+	не+	ne	ne	Qz		181	1	2	advmod				ʺdon't you fear God that he'd cast fire to burn you?ʺ			This Petka's threat is not in the Vuković's version of the Life: it was likely taken from the Prologue edition (e.g. in NBKM 665, BAR 287, and also in PPS).							
boíš'+	бои́ш͛+	boiš	boja	Vmip2si		181	2	0	root														
li+	ли+	li	li	Qq		181	3	2	advmod														
se	се	se	se	Px---a		181	4	2	expl														
ba,	ба,	ba	bog	Nmsgy		181	5	2	obl	iobj													
da+	да+	da	da	C		181	6	9	mark														
nè+	нѐ+	ne	ne	Qz		181	7	9	advmod														
bŷ	бы̂	bi	bъda	Vao-3se		181	8	9	aux	con													
pustílь	пꙋсти́ль	pustilъ	pustja	Vmp--se		181	9	2	advcl														
bь	бь	bъ	bog	Nmsny		181	10	9	nsubj					1									
w´g'nь	ѡ́г͛нь	ognъ	ogъn	Nmsnn		181	11	9	obj														
da+	да+	da	da	C		181	12	14	mark														
vŷ.	вы̂.	vi	vie	Pp2-pa		181	13	14	obj														
popáli.	попáли.	popali	popalja	Vmip3se		181	14	11	acl														
																							
I+	И+	i	i	C		182	1	4	cc				ʺand I am a human (too), born from a mother and a fatherʺ										
áz+	áз+	az	az	Pp1-sn		182	2	4	nsubj														
esъmь	есъмь	esъmъ	sъm	Vmip1si		182	3	4	cop														
člkь	члкь	člkъ	človek	Nmsny		182	4	0	root														
wt+	ѿ+	ot	ot	Sg		182	5	6	case														
máika	мáика	maika	maika	Nfsny		182	6	4	obl					1									
i	и	i	i	C		182	7	9	cc														
wt+	ѿ+	ot	ot	Sg		182	8	9	case														
baštâ	бащâ	bašta	bašta	Nfsny		182	9	6	conj														
rodéna.	роде́на.	rodena	rodja	Vmpa-se	Afsnn	182	10	4	conj														
																							
i+	и+	i	i	C		183	1	4	cc				ʺand my fatherland (is) Epibates, as you call it and where do you live nowʺ										
moè	моѐ	moe	moi	Ansny		183	2	3	amod	poss													
wtčьstvo	ѿчьство	otčъstvo	otečestvo	Nnsnn		183	3	4	nsubj														
epiváti	епивáти	epivati	Epivat	Nmsnn		183	4	0	root					1									
što+	що+	što	što	Pq		183	5	7	mark														
gô	го̂	go	toi	Pp3nsa		183	6	7	obj														
zově´te.	зовѣ́те.	zověte	zova	Vmip2pi		183	7	4	acl														
i+	и+	i	i	C		183	8	10	cc														
déto+	де́то+	deto	deto	Pr		183	9	10	mark														
ste	сте	ste	sъm	Vmip2pi		183	10	7	conj														
vŷe	вы̂е	vie	vie	Pp2-pn		183	11	10	nsubj														
segâ	сегâ	sega	sega	R		183	12	10	advmod														
na	на	na	na	Sl		183	13	14	case														
njégo.	нѥ́го.	njego	toi	Pp3nsg		183	14	10	obl	loc				1									
																							
I+	И+	i	i	C		184	1	17	cc				and in that night another woman, a good Christian, her name was Euphemia, saw such (a vision)										
prěz'+	прѣз͛+	prěz	prez	Sa		184	2	4	case														
tьzi	тьзи	tъzi	tozi	Pd-fso		184	3	4	det	ext													
nóštь	но́щь	noštъ	nošt	Nfsnn		184	4	17	obl	loc													
i+	и+	i	i	C		184	5	7	amod														
drúga	дрꙋ́га	druga	drug	Afsnn		184	6	7	amod														
žénâ	же́нâ	žena	žena	Nfsnn		184	7	17	nsubj														
dobrâ	добрâ	dobra	dobъr	Afsnn		184	8	9	amod														
xrstïá_n'ka	хрстїá_н͛ка	xrstianka	xristianka	Nfsny		184	9	7	appos					1									
ime+	име+	ime	ime	Nnsnn		184	10	13	nsubj														
to+	то+	to	tъ	Pd-nsn		184	11	10	det	p_nom													
éi	е́и	ei	tja	Pp3fsd		184	12	10	nmod	poss													
Efímïa.	Єфи́мїа.	efimia	Evfimija	Nfsny		184	13	7	acl														
i+	и+	i	i	C		184	14	15	amod														
tïà	тїà	tia	tja	Pp3fsn		184	15	7	expl														
takvózi	такво́зи	takvozi	takъvzi	Pr-nsn		184	16	17	obj														
vidě´_la,	видѣ́_ла,	viděla	vidja	Vmp--si		184	17	0	root					1									
																							
i+	и+	i	i	C		185	1	6	cc				and they said such words to her										
takvízy	такви́зы	takvizi	takъvzi	Pd-fpn		185	2	3	amod														
dúmy	дꙋ́мы	dumi	duma	Nfpnn		185	3	6	obj														
i+	и+	i	i	C		185	4	5	advmod														
njéi	нѥ́и	njei	tja	Pp3fsd		185	5	6	obl	iobj													
rékle,	ре́кле,	rekle	reka	Vmp--pe		185	6	0	root														
																							
i+	и+	i	i	C		186	1	2	cc				and commanded:										
zarъ´čale	заръ́чале	zarъčale	zarъčam	Vmp--pe		186	2	0	root					1									
																							
skóro	ско́ро	skoro	skoro	R		187	1	5	advmod				ʺyou shall tell that early in the morning, so that you won't be burned down by the fire of Godʺ										
útrě	ꙋ́трѣ	utrě	utre	R		187	2	5	advmod														
ráno	рáно	rano	rano	R		187	3	2	advmod														
da+	да+	da	da	C		187	4	5	aux	opt													
kážešь	кáжешь	kažešъ	kaža	Vmip2se		187	5	0	root														
tovâ,	товâ,	tova	tova	Pd-nsn		187	6	5	obj														
da+	да+	da	da	C		187	7	13	mark														
vŷ	вы̂	vi	vie	Pp2-pa		187	8	13	obj														
wt+	ѿ+	ot	ot	Sg		187	9	10	case														
ba	ба	ba	bog	Nmsgy		187	10	13	obl					1									
w´g'nь	ѡ́г͛нь	ognъ	ogъn	Nmsnn		187	11	13	nsubj														
ne+	не+	ne	ne	Qz		187	12	13	advmod														
iz'gorì.	из͛горѝ.	izgori	izgorja	Vmip3se		187	13	5	advcl														
																							
I+	И+	i	i	C		188	1	4	cc				and the both went out in the morning										
na+	на+	na	na	Sl		188	2	3	case														
utrě	ꙋтрѣ	utrě	utre	R		188	3	4	advmod														
izlě´zoxa	излѣ́зоха	izlězoxa	izlěza	Vmii3pe		188	4	0	root														
i+	и+	i	i	C		188	5	6	amod														
dvaʺ+	два̏+	dva	dva	Ml		188	6	4	nsubj														
ta,	та,	ta	tъ	Pd-npn		188	7	6	det	p_nom				1									
																							
i+	и+	i	i	C		189	1	2	cc				and told to all who where there to the end										
kazáxu	казáхꙋ	kazaxu	kaža	Vmii3pe	Vmia3pe	189	2	0	root														
na	на	na	na	Sa		189	3	4	case														
síč'ki	си́ч͛ки	sički	sički	Ampny		189	4	2	obl	iobj													
támo	тáмо	tamo	tamo	R		189	5	2	advmod														
po+	по+	po	po	Sl		189	6	7	case														
konécь.	коне́ць.	konecъ	konec	Nmsnn		189	7	2	obl														
																							
I+	И+	i	i	C		190	1	9	cc				and as the people of Epibates heard it, they all hurried (to the grave)										
katô	като̂	kato	kato	C		190	2	3	mark														
čjú_xa	чю́_ха	čjuxa	čuja	Vmii3pi		190	3	9	advcl					1									
tovà	товà	tova	tova	Pd-nsn		190	4	3	obj	ext													
Epivátscïi	Єпивáтсцїи	epivatscii	epivatski	Ampny		190	5	6	amod														
ljúdïe.	лю́дїе.	ljudie	ljudie	Nmpny		190	6	9	nsubj														
skóro	ско́ро	skoro	skoro	R		190	7	9	advmod														
síč'ki	си́ч͛ки	sički	sički	Ampny		190	8	6	expl					1									
tékoxa,	те́коха,	tekoxa	teka	Vmii3pi		190	9	0	root														
																							
i+	и+	i	i	C		191	1	5	cc				and they retrieved her relics with great joy, as a very precious treasure										
sъs'	със͛	sъs	s	Si		191	2	4	case														
golě´ma	голѣ́ма	golěma	golěm	Afsnn		191	3	4	amod														
rádostь	рáдость	radostъ	radost	Nfsnn		191	4	5	obl														
izvádixa,	извáдиха,	izvadixa	izvadja	Vmii3pe		191	5	0	root														
mó_šti+	мо́_щи+	mošti	mošti	Nfpnn		191	6	5	obj					1									
te	те	te	tъ	Pd-fpn		191	7	6	det	p_nom													
jéi	ѥ́и	jei	tja	Pp3fsd		191	8	6	nmod	poss						Ljub.d.: ì							
katô	като̂	kato	kato	C		191	9	12	mark														
ně´koe	нѣ́кое	někoe	někoi	Ansny		191	10	12	det														
mnw^go_cě´nno	мнѡ̂го_цѣ́нно	mnogocěnno	mnogocenen	Ansnn		191	11	12	amod														
skróvište	скро́вище	skrovište	sъkrovište	Nnsnn		191	12	6	acl					1									
																							
i+	и+	i	i	C		192	1	4	cc				and they wondered a lot about her holy body										
mnw^go+	мнѡ̂го+	mnogo	mnogo	R		192	2	4	advmod														
se	се	se	se	Px---a		192	3	4	expl														
čjudíxa	чюди́ха	čjudixa	čudja	Vmii3pi		192	4	0	root														
na+	на+	na	na	Sa		192	5	9	case														
njéino+	нѥ́ино+	njeino	nein	Ansnn		192	6	9	amod	poss													
to	то	to	tъ	Pd-nsn		192	7	6	det	p_adj													
